quantile,real_quantile,estimated_quantile,rank,real_rank,estimated_rank
0.312,2742,2695,2742,10267,5455
0.313,2748,2710,2748,10299,5455
0.314,2753,2725,2753,10336,5455
0.315,2758,2825,2758,10364,5455
0.316,2766,2891,2766,10402,5455
0.317,2770,3064,2770,10430,5455
0.318,2777,3064,2777,10469,5455
0.319,2782,3064,2782,10495,5455
0.32,2789,3064,2789,10532,5455
0.321,2797,3064,2797,10564,5455
0.322,2804,3064,2804,10601,5455
0.323,2809,3064,2809,10630,5464
0.324,2816,3064,2816,10661,5470
0.325,2821,3064,2821,10695,5470
0.326,2826,3064,2826,10726,5479
0.327,2832,3064,2832,10759,5479
0.328,2839,3064,2839,10798,5479
0.329,2844,3064,2844,10826,5479
0.33,2851,3064,2851,10857,5479
0.331,2860,3064,2860,10898,5479
0.332,2864,3064,2864,10931,5479
0.333,2869,3064,2869,10959,5479
0.334,2876,3064,2876,10989,5479
0.335,2882,3064,2882,11023,5485
0.336,2889,3064,2889,11060,5485
0.337,2894,3064,2894,11089,5492
0.338,2901,3064,2901,11124,5492
0.339,2908,3064,2908,11153,5492
0.34,2914,3064,2914,11192,5492
0.341,2920,3064,2920,11222,5492
0.342,2926,3064,2926,11255,5492
0.343,2932,3064,2932,11286,5492
0.344,2939,3064,2939,11320,5492
0.345,2945,3064,2945,11354,5492
0.346,2951,3064,2951,11385,5492
0.347,2957,3064,2957,11418,5492
0.348,2963,3064,2963,11449,5492
0.349,2969,3064,2969,11483,5492
0.35,2976,3064,2976,11522,5492
0.351,2981,3064,2981,11548,5492
0.352,2989,3064,2989,11584,5492
0.353,2995,3064,2995,11617,5492
0.354,3000,3064,3000,11647,5492
0.355,3007,3064,3007,11682,5492
0.356,3013,3064,3013,11712,5492
0.357,3021,3064,3021,11749,5492
0.358,3027,3064,3027,11782,5499
0.359,3032,3064,3032,11814,5499
0.36,3037,3064,3037,11844,5499
0.361,3044,3064,3044,11881,5499
0.362,3050,3064,3050,11912,5499
0.363,3059,3064,3059,11944,5499
0.364,3062,3064,3062,11978,5499
0.365,3069,3064,3069,12014,6523
0.366,3075,3064,3075,12043,6523
0.367,3081,3064,3081,12077,6523
0.368,3087,3064,3087,12108,6523
0.369,3093,3064,3093,12146,6523
0.37,3097,3064,3097,12175,6523
0.371,3103,3064,3103,12211,6531
0.372,3107,3064,3107,12239,6531
0.373,3113,3064,3113,12273,6531
0.374,3119,3064,3119,12309,6531
0.375,3125,3064,3125,12339,6531
0.376,3131,3101,3131,12374,6531
0.377,3137,3263,3137,12403,6531
0.378,3143,3279,3143,12440,6531
