quantile,real_quantile,estimated_quantile,rank,real_rank,estimated_rank
0,778,1455,778,1,0
0.001,1207,1885,1207,10,0
0.002,1287,2090,1287,18,0
0.003,1448,2344,1448,26,0
0.004,1568,2496,1568,34,2
0.005,1674,2954,1674,42,2
0.006,1814,4726,1814,51,4
0.007,1927,4982,1927,59,6
0.008,1989,4982,1989,67,7
0.009,2124,4982,2124,75,10
0.01,2218,4982,2218,83,11
0.011,2407,4982,2407,92,16
0.012,2483,4982,2483,100,18
0.013,2566,4982,2566,108,19
0.014,2675,4982,2675,116,20
0.015,2779,4982,2779,124,21
0.016,2922,4982,2922,133,21
0.017,2968,4982,2968,141,24
0.018,3088,4982,3088,149,26
0.019,3201,4982,3201,157,27
0.02,3276,4982,3276,165,27
0.021,3362,4982,3362,175,27
0.022,3413,4982,3413,182,27
0.023,3494,4982,3494,190,27
0.024,3579,4982,3579,198,27
0.025,3669,4982,3669,206,27
0.026,3755,4982,3755,214,27
0.027,3806,4982,3806,223,27
0.028,3908,4982,3908,232,27
0.029,3965,4982,3965,239,27
0.03,4006,4982,4006,247,27
0.031,4067,4982,4067,255,27
0.032,4125,4982,4125,264,27
0.033,4193,4982,4193,272,27
0.034,4253,4982,4253,280,27
0.035,4357,4982,4357,288,27
0.036,4389,4982,4389,297,27
0.037,4430,4982,4430,305,27
0.038,4460,4982,4460,313,27
0.039,4546,4982,4546,321,27
0.04,4609,4982,4609,329,27
0.041,4659,4982,4659,337,27
0.042,4701,4982,4701,346,27
0.043,4757,4982,4757,354,29
0.044,4805,4982,4805,362,29
0.045,4839,4982,4839,370,29
0.046,4894,4982,4894,378,31
0.047,4947,4982,4947,387,31
0.048,4983,4982,4983,395,287
0.049,5022,4982,5022,404,287
0.05,5056,4982,5056,411,287
0.051,5084,4982,5084,419,287
0.052,5121,4982,5121,428,289
0.053,5167,4982,5167,436,291
0.054,5217,4982,5217,444,291
0.055,5264,4982,5264,452,291
0.056,5304,4982,5304,461,291
0.057,5339,4982,5339,468,291
0.058,5400,4982,5400,477,291
0.059,5422,4982,5422,485,291
0.06,5442,4982,5442,493,291
0.061,5507,4982,5507,501,291
0.062,5546,4982,5546,509,291
0.063,5578,4982,5578,518,291
0.064,5634,5146,5634,526,291
0.065,5650,6216,5650,534,293
0.066,5675,6844,5675,542,293
0.067,5712,6859,5712,550,293
0.068,5751,6859,5751,560,293
0.069,5776,6859,5776,567,293
0.07,5825,6859,5825,575,293
0.071,5868,6859,5868,583,293
0.072,5894,6859,5894,591,293
0.073,5941,6859,5941,600,293
0.074,5965,6859,5965,608,293
0.075,5994,6859,5994,617,293
0.076,6017,6859,6017,624,293
0.077,6056,6859,6056,632,293
0.078,6084,6859,6084,640,293
0.079,6125,6859,6125,649,293
0.08,6164,6859,6164,659,293
0.081,6188,6859,6188,665,293
0.082,6200,6859,6200,673,293
0.083,6216,6859,6216,684,296
0.084,6244,6859,6244,690,296
