quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.066,641.667,116.45,25883,1043.78,194.673
0.067,591.667,28.8675,25989,1020.31,111.865
0.068,633.333,65.1339,26135,1051.69,110.178
0.069,666.667,107.309,26237,1054.31,147.386
0.07,600,60.3023,26306,1071.19,116.558
0.071,650,52.2233,26356,1114.27,112.103
0.072,650,52.2233,26697,1101.19,125.316
0.073,666.667,49.2366,26824,1116.77,121.982
0.074,625,45.2267,26939,1151.4,125.488
0.075,725,45.2267,27334,1129.28,119.571
0.076,666.667,49.2366,27541,1160.77,125.43
0.077,708.333,79.2961,27865,1221.73,126.098
0.078,700,42.6401,28047,1201.81,129.514
0.079,700,42.6401,28183,1250.15,131.596
0.08,725,96.5307,28234,1320.85,249.916
0.081,716.667,38.9249,28401,1235.07,130.78
0.082,716.667,71.7741,28552,1244.59,126.64
0.083,733.333,49.2366,28752,1237.05,126.447
0.084,750,52.2233,28950,1261.42,133.763
0.085,750,52.2233,29174,1288.45,124.096
0.086,766.667,65.1339,29216,1324.04,139.848
0.087,750,52.2233,29314,1335.34,137.751
0.088,783.333,57.735,29348,1352.94,147.062
0.089,766.667,65.1339,29512,1354.41,142.015
0.09,783.333,57.735,29596,1404.53,142.12
0.091,800,60.3023,29677,1342.04,130.396
0.092,808.333,28.8675,29741,1386.84,132.363
0.093,816.667,38.9249,29859,1448.9,143.677
0.094,950,193.061,30020,1654.08,335.986
0.095,825,45.2267,30034,1446.17,185.252
0.096,925,135.68,30164,1470.51,280.336
0.097,916.667,146.68,30259,1647.54,333.437
0.098,991.667,172.986,30366,1712.3,377.676
0.099,875,62.1582,30544,1551.02,179.361
0.1,1000,244.949,30647,1729.25,301.61
0.101,1083.33,248.022,30748,1785.77,408.841
0.102,991.667,246.644,30812,1773.81,325.947
0.103,875,45.2267,30917,1597.82,184.028
0.104,908.333,66.8558,31076,1558.15,158.239
0.105,925,62.1582,31217,1571.51,183.809
0.106,966.667,115.47,31278,1780.96,516.631
0.107,916.667,57.735,31360,1606.75,174.252
0.108,1108.33,178.164,31618,1908.9,327.221
0.109,925,45.2267,31712,1667.41,184.181
0.11,966.667,77.8499,31742,1655.62,183.04
0.111,950,52.2233,31841,1662.97,156.99
0.112,975,45.2267,31913,1721.91,161.605
0.113,975,45.2267,32001,1651.83,169.601
0.114,975,45.2267,32132,1720.99,176.896
0.115,983.333,57.735,32244,1751.75,184.922
0.116,1041.67,66.8558,32318,1712.65,171.244
0.117,991.667,28.8675,32489,1767.72,197.047
0.118,1066.67,115.47,32650,1897.31,492.729
0.119,1000,42.6401,32808,1849.78,210.981
0.12,1016.67,57.735,32954,1795.81,194.122
0.121,1041.67,51.4929,33005,1874.65,198.045
0.122,1041.67,79.2961,33029,1839.55,202.198
0.123,1075,75.3778,33045,1894.96,202.567
0.124,1066.67,77.8499,33083,1849.58,197.394
0.125,1050,52.2233,33222,1820.8,193.518
0.126,1066.67,65.1339,33535,1893.4,205.744
0.127,1033.33,49.2366,33789,1882.78,176.185
0.128,1083.33,57.735,33943,1948.57,201.076
0.129,1091.67,51.4929,33966,1937.38,195.195
0.13,1108.33,79.2961,34049,1969.78,252.649
0.131,1108.33,51.4929,34072,1972.48,202.878
0.132,1158.33,66.8558,34164,2031.04,206.946
0.133,1141.67,66.8558,34195,2085.92,237.532
0.134,1116.67,38.9249,34477,2007.16,206.594
0.135,1175,45.2267,34646,2025.6,209.999
0.136,1158.33,66.8558,34693,2002.13,215.068
0.137,1125,45.2267,34842,2091.84,208.187
0.138,1166.67,65.1339,34907,2124.32,198.828
0.139,1183.33,57.735,34997,2093.69,232.169
0.14,1183.33,71.7741,35093,2157.81,213.668
0.141,1216.67,57.735,35169,2113.15,232.553
0.142,1183.33,57.735,35450,2184.43,217.74
0.143,1450,290.767,35526,2573.7,510.528
0.144,1125,45.2267,35586,2031.14,242.931
0.145,1141.67,51.4929,35724,1919.26,189.266
0.146,1175,45.2267,35742,2009.94,212.593
0.147,1175,45.2267,35822,1967.49,203.797
0.148,1183.33,38.9249,36135,2038.96,218.526
0.149,1200,60.3023,36160,2003.25,198.479
0.15,1216.67,57.735,36365,2158.6,214.005
0.151,1283.33,57.735,36641,2329.88,212.883
0.152,1425,531.08,36737,2394.16,452.526
0.153,1308.33,79.2961,36858,2399.51,255.506
0.154,1308.33,28.8675,36936,2458.29,227.482
0.155,1308.33,66.8558,37089,2421.52,262.937
0.156,1316.67,57.735,37234,2460.13,237.042
0.157,1300,73.8549,37345,2438.34,243.321
0.158,1358.33,66.8558,37457,2453.2,253.288
0.159,1350,52.2233,37474,2496.1,231.778
0.16,1341.67,51.4929,37544,2466.34,250.201
0.161,1391.67,51.4929,37622,2522.2,230.379
0.162,1500,248.633,37654,3485.18,2292.93
0.163,2300,393.123,37804,3932.1,341.61
0.164,2208.33,156.428,37863,3936.01,353.934
0.165,2233.33,77.8499,37918,4053,512.912
0.166,2141.67,90.0337,37966,3937.75,365.49
0.167,2141.67,79.2961,37990,3978.15,354.519
0.168,1883.33,408.619,38192,3364.85,732.73
0.169,1633.33,393.893,38410,2847.07,543.634
0.17,1416.67,71.7741,38515,2537.26,282.204
0.171,1458.33,79.2961,38533,2569.77,267.296
0.172,1433.33,65.1339,38739,2564.15,248.738
0.173,1483.33,57.735,38821,2530.35,270.491
0.174,1483.33,57.735,38869,2552.53,245.503
0.175,1450,79.7724,38883,2612.71,259.929
0.176,1466.67,65.1339,39061,2701.06,253.302
0.177,1475,45.2267,39245,2741.75,482.879
0.178,1541.67,281.096,39265,2570.15,255.144
0.179,1450,67.42,39307,2822.51,593.9
0.18,1516.67,57.735,39418,2718.54,276.527
0.181,1666.67,305.505,39500,2976.55,546.572
0.182,1450,67.42,39616,2514.71,283.73
0.183,1666.67,447.891,39667,2684.56,596.182
0.184,1475,45.2267,39808,2523.71,283.03
0.185,1500,112.815,39875,2593.64,257.207
0.186,1475,62.1582,39971,2599.47,251.813
0.187,1475,62.1582,40162,2658.29,258.056
0.188,1633.33,372.542,40197,2713.19,419.773
0.189,1575,86.6025,40452,2809.43,278.067
0.19,1625,75.3778,40523,2842.45,293.442
0.191,1616.67,71.7741,40552,2945.2,304.922
0.192,1658.33,90.0337,40618,2937.1,291.13
0.193,1650,138.17,40666,2919.76,482.576
0.194,2300,248.633,41049,4101.65,422.123
0.195,1841.67,460.155,41104,3158.47,763.904
0.196,1691.67,357.919,41149,2913.21,655.195
0.197,1650,271.36,41246,2984.43,632.244
0.198,1600,60.3023,41333,2807.04,320.8
0.199,1608.33,99.6205,41488,2717.25,285.021
0.2,1575,45.2267,41599,2793.1,283.203
0.201,1658.33,99.6205,41722,2899.43,321.512
0.202,1675,62.1582,41731,3074.95,320.162
0.203,1683.33,57.735,41819,3022.91,321.21
0.204,1683.33,71.7741,41843,3035.24,310.203
0.205,1691.67,66.8558,42078,3061.27,307.069
0.206,1700,73.8549,42222,3121.77,422.968
0.207,1758.33,66.8558,42424,3268.48,338.675
0.208,1750,90.4534,42582,3155.71,320.121
0.209,1766.67,88.7625,42744,3129.64,345.998
0.21,1766.67,65.1339,42802,3160.8,345.959
0.211,1741.67,51.4929,42832,3121.73,330.574
0.212,1750,52.2233,42859,3143.48,320.383
0.213,1775,62.1582,42955,3061.96,296
0.214,1783.33,83.4847,43045,3105.16,303.254
0.215,1883.33,269.118,43142,3217.1,329.321
0.216,1783.33,57.735,43154,3259.76,306.293
0.217,1825,86.6025,43257,3329.98,363.69
0.218,1908.33,308.835,43292,3452.5,536.565
0.219,1966.67,379.793,43361,3371.04,591.648
0.22,1966.67,463.844,43405,3455.92,758.592
0.221,1750,67.42,43489,3062.99,338.25
0.222,1808.33,99.6205,43532,3096.92,314.979
0.223,1733.33,49.2366,43571,3008.08,308.892
0.224,1750,79.7724,43659,3075.67,312.883
0.225,1850,100,43663,3189.64,309.735
0.226,2000,273.03,43847,3565.8,462.024
0.227,1958.33,246.644,43890,3613.82,550.76
0.228,1891.67,79.2961,43978,3542.82,359.042
0.229,1908.33,90.0337,43997,3395.23,339.294
0.23,1916.67,71.7741,44018,3566.27,324.407
0.231,1916.67,93.7437,44096,3563.86,374.997
0.232,1866.67,65.1339,44240,3488.65,375.132
0.233,1958.33,79.2961,44463,3515.72,356.383
0.234,1933.33,88.7625,44589,3459.64,368.911
0.235,1900,73.8549,44615,3504.97,350.903
0.236,1966.67,49.2366,44733,3650.41,363.475
0.237,1966.67,98.4732,44887,3612.53,356.752
0.238,1991.67,66.8558,45124,3509.38,366.44
0.239,2008.33,66.8558,45285,3575.78,357.179
0.24,1966.67,98.4732,45424,3664.65,410.381
0.241,2358.33,503.548,45531,4122.05,856.855
0.242,2033.33,77.8499,45565,3860.17,423.564
0.243,2266.67,409.73,45696,4163.35,885.814
0.244,3341.67,412.219,45890,5680.28,396.806
0.245,3225,165.831,45965,5923.36,520.419
0.246,3216.67,102.986,46205,5918.61,538.252
0.247,3233.33,123.091,46249,6009.88,614.697
0.248,3308.33,425.245,46361,5967.49,567.064
0.249,3325,121.543,46370,5997.29,533.27
0.25,3108.33,405.549,46415,5558.11,966.107
0.251,2058.33,79.2961,46461,3863.18,537.278
0.252,2808.33,631.676,46528,4938.6,1015.38
0.253,2350,841.535,46575,4078.22,899.503
0.254,2008.33,90.0337,46649,3531.52,394.975
0.255,1975,62.1582,46754,3477.63,353.729
0.256,2016.67,93.7437,46771,3556.47,385.516
0.257,2025,86.6025,46870,3504.71,357.21
0.258,2033.33,77.8499,46956,3567.06,339.309
0.259,2083.33,71.7741,47100,3713.92,361.478
0.26,2158.33,108.362,47179,3926.16,349.865
0.261,2125,62.1582,47221,3843.85,393.305
0.262,2116.67,57.735,47297,3870.32,397.91
0.263,2141.67,90.0337,47421,3880.86,399.755
0.264,2275,128.806,47681,3998.41,371.482
0.265,2225,96.5307,47720,3983.2,379.311
0.266,2241.67,108.362,47876,4040.27,385.145
0.267,2216.67,83.4847,47894,3970.02,391.659
0.268,2291.67,99.6205,47928,4105.84,390.374
0.269,2350,403.395,47961,4017.15,437.733
0.27,2266.67,65.1339,47997,4076.43,387.814
0.271,2233.33,88.7625,48064,3998.04,387.806
0.272,2325,96.5307,48448,4133.17,385.229
0.273,2333.33,149.747,48953,4027.76,424.333
0.274,2333.33,88.7625,49077,4110.65,387.865
0.275,2233.33,49.2366,49103,3917.55,387.416
0.276,2266.67,77.8499,49335,4018.13,372.765
0.277,2341.67,90.0337,49594,4193.18,394.852
0.278,2316.67,102.986,49705,4141.1,410.63
0.279,2291.67,79.2961,49768,4036.76,390.645
0.28,2391.67,156.428,49856,4269.73,393.701
0.281,2350,116.775,49948,4180.81,411.44
0.282,2333.33,77.8499,50039,4140.07,402.964
0.283,2291.67,116.45,50061,4020.01,373.101
0.284,2408.33,403.301,50157,4293.33,635.055
0.285,2216.67,93.7437,50186,3966.11,418.424
0.286,2258.33,66.8558,50357,3872.18,371.78
0.287,2250,67.42,50386,3847.68,380.472
0.288,2250,79.7724,50515,3828.97,367.209
0.289,2358.33,131.137,50578,4085.75,477.568
0.29,2333.33,77.8499,50607,4248.81,424.345
0.291,2408.33,116.45,50672,4370.73,413.572
0.292,2491.67,99.6205,51051,4430.89,422.011
0.293,2600,428.528,51293,4769.24,867.415
0.294,2358.33,90.0337,51403,4339.1,598.901
0.295,2433.33,98.4732,51469,4261.59,410.054
0.296,4016.67,5350.08,51475,4571.8,596.239
0.297,2608.33,384.846,51585,4597.65,596.889
0.298,2500,112.815,51650,4499.8,463.072
0.299,2466.67,77.8499,51673,4533.32,550.783
0.3,2625,451.513,51825,4419.44,443.365
0.301,2625,354.516,51862,4568.29,614.082
0.302,2458.33,66.8558,51957,4580.69,570.464
0.303,2608.33,414.418,52038,4665.06,457.841
0.304,2733.33,529.723,52123,4455.42,467.166
0.305,2516.67,93.7437,52229,4537.95,432.894
0.306,2566.67,77.8499,52264,4603.16,449.142
0.307,2500,104.447,52322,4583.6,453.893
0.308,2575,75.3778,52360,4573.63,461.263
0.309,2541.67,79.2961,52448,4497.8,451.292
0.31,2583.33,102.986,52590,4566.48,474.387
0.311,2591.67,51.4929,52701,4680.54,461.047
0.312,2591.67,66.8558,52793,4706.71,459.52
0.313,2525,128.806,52964,4450.56,448.809
0.314,2616.67,57.735,53047,4670.88,421.153
0.314999,2883.33,547.446,53129,5297.57,1224.29
0.315999,2925,604.716,53341,5158.13,924.248
0.316999,2608.33,116.45,53391,4696.51,504.956
0.317999,2575,75.3778,53512,4641.38,496.223
0.318999,2633.33,77.8499,53557,4745.11,471.445
0.319999,2600,85.2803,53585,4728.76,473.237
0.320999,2666.67,65.1339,53620,4685.73,454.58
0.321999,2641.67,90.0337,53644,4665.48,442.372
0.322999,2583.33,83.4847,53657,4713.79,440.747
0.323999,2666.67,88.7625,53717,4767.82,491.25
0.324999,2666.67,115.47,53747,4755.65,459.644
0.325999,2716.67,71.7741,53829,4887.97,450.687
0.326999,2716.67,102.986,53888,4907.33,477.824
0.327999,2700,95.3463,54012,4858.94,478.378
0.328999,2725,105.529,54091,4896.58,498.825
0.329999,2700,104.447,54154,4774.71,471.478
0.330999,2766.67,77.8499,54216,4814.56,456.963
0.331999,2791.67,162.135,54295,4976.21,476.218
0.332999,2783.33,119.342,54310,4989.68,483.033
0.333999,2758.33,131.137,54377,4890.81,466.878
0.334999,2758.33,90.0337,54453,4940.9,467.145
0.335999,2750,138.17,54531,4945.08,518.872
0.336999,2783.33,119.342,54629,4995.42,491.288
0.337999,2750,156.67,54867,5007.95,510.72
0.338999,2791.67,99.6205,54947,4967.33,511.724
0.339999,3525,598.673,55138,6513.94,1139.25
0.340999,3116.67,614.718,55183,5626.16,1269.71
0.341999,2683.33,57.735,55410,4593.85,511.822
0.342999,2675,45.2267,55599,4674.49,452.096
0.343999,3191.67,654.298,55649,5606.21,1339.54
0.344999,2933.33,497.874,55772,5150.52,959.031
0.345999,2816.67,93.7437,55876,5120.88,536.044
0.346999,2841.67,108.362,55913,5060.07,491.055
0.347999,2858.33,108.362,56045,5113.34,499.395
0.348999,2850,90.4534,56122,5134.44,492.537
0.349999,2858.33,108.362,56171,5386.2,556.494
0.350999,2958.33,137.895,56240,5282.18,522.653
0.351999,2925,105.529,56343,5265.18,521.2
0.352999,2958.33,124.011,56446,5263.77,507.507
0.353999,3025,96.5307,56482,5405.31,493.237
0.354999,2966.67,115.47,56506,5350.44,504.099
0.355999,3000,269.68,56590,5204.2,516.569
0.356999,2950,90.4534,56766,5292.02,519.323
0.357999,2966.67,166.969,56786,5324.33,550.287
0.358999,2933.33,98.4732,56827,5393.69,550.448
0.359999,2933.33,107.309,56911,5249.47,524.394
0.360999,3008.33,124.011,56975,5437.46,498.811
0.361999,3033.33,130.268,57079,5436.45,536.062
0.362999,2916.67,57.735,57150,5336.37,565.695
0.363999,3066.67,137.069,57198,5511.36,506.351
0.364999,3066.67,182.574,57268,5442.61,541.751
0.365999,3025,148.477,57349,5561.88,520.333
0.366999,3041.67,124.011,57590,5430.16,529.585
0.367999,3041.67,116.45,57661,5460.85,531.457
0.368999,3075,121.543,57772,5471.74,537.863
0.369999,3066.67,137.069,57899,5505.98,539.826
0.370999,3075,128.806,57993,5592.16,528.594
0.371999,3383.33,516.691,58035,6074.35,1300.2
0.372999,3116.67,570.221,58055,5814.53,1231.6
0.373999,2883.33,71.7741,58068,4934.54,522.983
0.374999,2850,67.42,58083,5036.21,489.171
0.375999,2875,62.1582,58097,5069.68,515.585
0.376999,3050,144.6,58228,5480.81,503.758
0.377999,3150,79.7724,58277,5756.73,539.678
0.378999,3133.33,88.7625,58429,5671.39,526.685
0.379999,3141.67,79.2961,58512,5622.62,546.968
0.380999,3158.33,124.011,58522,5618.55,524.407
0.381999,3141.67,90.0337,58798,5734.88,554.147
0.382999,3183.33,126.73,58803,5719.57,551.894
0.383999,3150,108.711,58838,5668.3,573.335
0.384999,3100,85.2803,58919,5839.02,541.438
0.385999,3208.33,99.6205,58972,5886.59,557.733
0.386999,3158.33,116.45,58998,5557.22,579.567
0.387999,3200,165.145,59121,5688.1,520.195
0.388999,3233.33,98.4732,59146,5890.68,646.205
0.389999,3250,162.369,59375,5790.89,588.706
0.390999,3166.67,88.7625,59657,5715.91,549.528
0.391998,3241.67,150.504,59670,5784.66,550.401
0.392998,3241.67,137.895,59915,5698.72,566.146
0.393998,3250,100,60125,5833.23,539.024
0.394998,3325,128.806,60175,5811.1,557.477
0.395998,3291.67,108.362,60215,5784.26,621.92
0.396998,3216.67,83.4847,60289,5815.35,608.682
0.397998,3216.67,126.73,60392,5901.28,596.617
0.398998,3250,150.756,60530,5858.44,622.995
0.399998,3225,75.3778,60583,5746.54,563.262
0.400998,3225,105.529,60619,5837.21,551.166
0.401998,3458.33,377.692,60914,6144.77,760.929
0.402998,3291.67,124.011,61087,6003.73,660.333
0.403998,3300,127.92,61166,5916.98,572.162
0.404998,3383.33,71.7741,61305,5993.08,554.168
0.405998,3341.67,124.011,61348,5849.42,575.535
0.406998,3325,113.818,61421,5987.45,561.806
0.407998,3341.67,267.848,61555,5865.62,585.793
0.408998,3300,120.605,61599,5972.14,595.771
0.409998,3375,62.1582,61639,5989.34,578.553
0.410998,3400,134.84,61671,5932.45,547.44
0.411998,3341.67,124.011,61736,5944.37,567.56
0.412998,3358.33,116.45,61832,6070.36,566.303
0.413998,3400,104.447,61886,6089.2,591.455
0.414998,3416.67,83.4847,61913,6149.1,559.189
0.415998,3416.67,133.712,61968,6120.76,590.891
0.416998,3433.33,143.548,61987,6143.4,579.124
0.417998,3433.33,88.7625,62060,6111.95,591.277
0.418998,3383.33,119.342,62114,6176,622.331
0.419998,3500,73.8549,62181,6181.33,559.697
0.420998,3433.33,137.069,62443,6198.44,589.399
0.421998,3425,113.818,62556,6083.2,589.991
0.422998,3508.33,108.362,62750,6290.27,576.907
0.423998,3500,112.815,62930,6182.52,583.643
0.424998,3583.33,527.142,62971,6356.88,1376.92
0.425998,3316.67,102.986,63066,5988.07,646.532
0.426998,3300,85.2803,63209,5774.01,574.554
0.427998,3350,108.711,63286,5697.83,562.099
0.428998,3441.67,108.362,63339,6024.82,545.728
0.429998,3591.67,99.6205,63421,6352.07,601.167
0.430998,3516.67,93.7437,63631,6371.01,629.008
0.431998,3541.67,108.362,63692,6347.58,622.296
0.432998,3583.33,71.7741,63728,6587.3,644.377
0.433998,3541.67,124.011,63890,6423.94,650.817
0.434998,3583.33,93.7437,64006,6585.33,625.923
0.435998,3541.67,108.362,64216,6340.44,658.074
0.436998,3575,86.6025,64293,6395.04,604.335
0.437998,3641.67,99.6205,64363,6432.92,585.324
0.438998,3666.67,77.8499,64395,6586.08,668.725
0.439998,3525,121.543,64433,6440.51,653.976
0.440998,3650,144.6,64572,6570.04,667.696
0.441998,3633.33,98.4732,64694,6714.17,642.754
0.442998,3625,128.806,64745,6509.51,659.705
0.443998,3691.67,79.2961,64882,6917.46,684.524
0.444998,3616.67,83.4847,64981,6543.12,664.349
0.445998,3700,85.2803,65011,6728.59,673.19
0.446998,3691.67,99.6205,65047,6535.72,613.189
0.447998,3625,86.6025,65195,6411.31,624.275
0.448998,3616.67,111.464,65319,6359.28,605.17
0.449998,3725,105.529,65363,6796.61,614.766
0.450998,3691.67,90.0337,65384,6649.72,634.377
0.451998,3725,105.529,65484,6654.14,649.862
0.452998,3725,142.223,65584,6721.18,712.047
0.453998,3683.33,93.7437,65612,6693.43,664.14
0.454998,3725,121.543,65713,6757.79,696.365
0.455998,3808.33,274.552,65794,6863.15,679.996
0.456998,3733.33,115.47,65827,6630.26,656.096
0.457998,3741.67,124.011,65859,6652.52,658.098
0.458998,3725,135.68,65979,6537.71,604.929
0.459998,3766.67,77.8499,66128,6611.48,609.7
0.460998,3758.33,124.011,66209,6684.29,627.398
0.461998,3766.67,107.309,66411,6548.69,640.533
0.462998,3800,127.92,66542,6712.39,723.695
0.463998,3733.33,115.47,66655,6767.7,669.095
0.464998,3816.67,152.753,66704,6747.31,658.797
0.465998,3775,113.818,66730,6678.94,628.937
0.466998,3883.33,93.7437,66905,6956.58,664.556
0.467998,3841.67,79.2961,66965,6763.05,625.966
0.468998,3891.67,108.362,66994,6888.59,604.129
0.469997,3916.67,102.986,67038,6949.05,623.589
0.470997,3833.33,130.268,67076,7004.09,680.056
0.471997,3816.67,102.986,67151,6767.01,632.847
0.472997,3941.67,271.221,67339,6905.58,660.979
0.473997,3866.67,98.4732,67525,6908.8,717.398
0.474997,3925,121.543,67600,7134.07,677.395
0.475997,3850,162.369,68101,6877.84,688.779
0.476997,3950,124.316,68172,7039.82,661.226
0.477997,3891.67,99.6205,68235,6903.32,634.411
0.478997,3958.33,90.0337,68342,7166.94,692.894
0.479997,3975,86.6025,68387,7038.91,685.584
0.480997,3908.33,131.137,68390,7044.91,701.862
0.481997,3941.67,116.45,68470,7028.74,645.668
0.482997,3966.67,123.091,68813,7160.73,714.784
0.483997,3975,128.806,69018,7113.39,712.893
0.484997,3966.67,130.268,69085,7001.12,686.664
0.485997,4050,108.711,69133,7191.76,700.291
0.486997,4025,113.818,69243,7190.98,707.106
0.487997,4058.33,108.362,69248,7115.91,670.587
0.488997,4016.67,126.73,69367,7042.99,670.845
0.489997,4000,134.84,69443,7136.92,686.514
0.490997,4050,131.426,69553,7169.74,674.727
0.491997,4075,113.818,69645,7155.81,673.769
0.492997,4100,165.145,69801,7112.98,666.366
0.493997,4133.33,49.2366,69855,7351.08,656.855
0.494997,4225,449.495,69965,7429.26,1019.83
0.495997,4716.67,976.853,70361,9910.77,5304.11
0.496997,4050,643.146,70374,7384.23,1515.37
0.497997,3841.67,108.362,70414,6898.69,842.188
0.498997,3991.67,227.47,70594,7183.22,751.725
0.499997,4216.67,474.501,70687,7598.6,929.352
0.500997,4083.33,158.592,70852,7999.88,795.393
0.501997,4225,515.443,70940,7891.66,738.332
0.502997,4416.67,579.707,71059,7874.3,742.677
0.503997,4166.67,210.339,71085,8106.19,2244.95
0.504997,4133.33,115.47,71110,8417.18,1709.53
0.505997,4191.67,352.803,71262,7693.1,895.187
0.506997,4216.67,368.864,71367,8166.09,828.766
0.507997,4125,372.034,71731,7913.84,768.977
0.508997,4066.67,123.091,71849,8259.49,750.748
0.509997,4516.67,1544.98,71888,7771.62,815.885
0.510997,4133.33,177.525,72086,7589.3,796.764
0.511997,4133.33,115.47,72129,7424.11,756.172
0.512997,4141.67,144.338,72160,8252.01,674.236
0.513997,4125,96.5307,72402,8304.33,814.191
0.514997,4166.67,130.268,72498,8492.03,1968.56
0.515997,4325,186.474,72533,7666,802.308
0.516997,4291.67,178.164,72612,7680.5,741.452
0.517997,4208.33,167.649,72686,7615.04,762.715
0.518997,4275,186.474,72938,7867.92,779.267
0.519997,4266.67,270.801,73108,8497.33,2083.89
0.520997,4400,262.851,73173,7966.44,783.251
0.521997,4383.33,272.475,73231,7872.2,797.646
0.522997,4358.33,197.523,73294,8106.02,767.232
0.523997,4516.67,199.241,73437,7975.5,760.167
0.524997,4958.33,1847.09,73514,7981.29,744.565
0.525997,4825,721.268,73599,8923.44,1672.19
0.526997,4283.33,133.712,73660,7893.62,835.971
0.527997,4425,280.016,73761,7899.47,773.565
0.528997,4433.33,166.969,73985,7841.62,776.798
0.529997,4466.67,123.091,74261,8470.14,2096.35
0.530997,4666.67,400.757,74397,8072.51,816.164
0.531997,4425,121.543,74443,7939.38,763.838
0.532997,4550,261.116,74589,8194.95,727.401
0.533997,4425,154.479,74664,8107.91,739.758
0.534997,4375,186.474,74730,8642.33,1698.81
0.535997,4508.33,197.523,74928,8278.53,792.867
0.536997,4383.33,203.753,75032,8148.21,782.834
0.537997,4666.67,349.892,75178,8654.02,1135.22
0.538997,4425,200.567,75497,8054.5,824.004
0.539997,4475,234.036,75680,8712.88,2130.22
0.540997,5041.67,956.754,75830,9359.41,1642.48
0.541997,5000,1217.3,75884,8521.62,1293.01
0.542997,4508.33,178.164,76014,8343.47,795.41
0.543997,4425,135.68,76110,8278.62,850.593
0.544997,5066.67,2065.44,76137,8131.55,801.21
0.545997,4483.33,146.68,76312,8119.3,797.732
0.546997,4533.33,161.433,76373,8368.27,764.172
0.547997,4525,113.818,76440,8414.02,775.365
0.548997,4525,171.226,76565,8309.5,782.164
0.549996,5041.67,2099.98,76678,8242.46,825.985
0.550996,4583.33,228.963,76742,8278.54,785.754
0.551996,4541.67,156.428,76918,8223.21,779.197
0.552996,4733.33,192.275,77101,8343.6,779.571
0.553996,4716.67,232.9,77162,8420.3,771.338
0.554996,4608.33,192.865,77207,8668.36,1568.9
0.555996,4666.67,166.969,77311,8380.7,796.152
