quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.131,83.3333,38.9249,1,43.318,51.5562
0.132,83.3333,57.735,1,28.6098,45.4352
0.133,83.3333,83.4847,1,44.0508,51.5931
0.134,141.667,66.8558,1,53.6709,52.4086
0.135,91.6667,51.4929,1,37.8059,49.5059
0.136,116.667,57.735,1,11.4838,29.1318
0.137,191.667,202.073,1,67.6237,88.7831
0.138,175,181.534,1,72.302,89.0028
0.139,116.667,57.735,1,47.6918,51.9539
0.14,125,75.3778,1,37.3077,49.459
0.141,108.333,131.137,1,53.109,52.3671
0.142,58.3333,51.4929,1,37.7591,49.5012
0.143,66.6667,65.1339,1,36.4799,49.3917
0.144,41.6667,51.4929,1,44.7067,51.6342
0.145,83.3333,111.464,1,45.3922,51.6851
0.146,83.3333,38.9249,1,45.4494,51.6897
0.147,41.6667,66.8558,1,62.1208,51.6901
0.148,75,45.2267,1,55.1767,52.5472
0.149,41.6667,66.8558,1,54.5981,52.4892
0.15,91.6667,66.8558,1,37.8832,49.5136
0.151,108.333,51.4929,1,36.4903,49.3925
0.152,75,45.2267,1,11.3742,29.1189
0.153,66.6667,49.2366,1,34.2812,49.2734
0.154,100,73.8549,1,27.8568,45.3744
0.155,41.6667,51.4929,1,18.9881,39.0532
0.156,91.6667,137.895,1,51.5823,52.2834
0.157,75,62.1582,1,29.2985,45.5013
0.158,66.6667,65.1339,1,35.7749,49.3445
0.159,50,52.2233,1,36.3146,49.3804
0.16,41.6667,51.4929,1,28.0262,45.3865
0.161,58.3333,51.4929,1,19.0022,39.0542
0.162,58.3333,51.4929,1,18.2502,39.0056
0.163,91.6667,66.8558,1,34.8542,49.2982
0.164,133.333,65.1339,1,52.9045,52.3542
0.165,100,85.2803,1,54.4087,52.4713
0.166,75,45.2267,1,21.2007,39.2727
0.167,83.3333,57.735,1,26.7667,45.3038
0.168,91.6667,66.8558,1,52.2306,52.3146
0.169,125,75.3778,1,54.3525,52.4661
0.17,116.667,71.7741,1,71.196,49.5115
0.171,75,62.1582,1,22.5997,39.4722
0.172,41.6667,66.8558,1,68.55,49.3123
0.173,66.6667,49.2366,1,39.0458,49.642
0.174,116.667,57.735,1,44.9205,51.6486
0.175,108.333,79.2961,1,37.0767,49.4391
0.176,125,62.1582,1,19.7564,39.116
0.177,83.3333,71.7741,1,26.6464,45.2986
0.178,91.6667,51.4929,1,27.2205,45.3316
0.179,150,67.42,1,52.2684,52.3164
0.18,41.6667,51.4929,1,29.3557,45.5072
0.181,100,42.6401,1,19.113,39.0617
0.182,66.6667,77.8499,1,26.5927,45.2965
0.183,33.3333,65.1339,1,52.2161,52.3139
0.184,83.3333,71.7741,1,54.3513,52.466
0.185,100,85.2803,1,37.8626,49.5115
0.186,91.6667,28.8675,1,19.8219,39.1218
0.187,75,62.1582,1,34.9852,49.3029
0.188,41.6667,66.8558,1,44.5821,51.6262
0.189,75,45.2267,1,37.0485,49.4368
0.19,50,52.2233,1,36.4207,49.3876
0.191,83.3333,71.7741,1,69.7017,49.384
0.192,75,62.1582,1,22.4751,39.4518
0.193,125,75.3778,1,35.2063,49.3118
0.194,91.6667,66.8558,1,44.6005,51.6274
0.195,91.6667,66.8558,1,53.7167,52.4122
0.196,58.3333,51.4929,1,21.1431,39.2655
0.197,50,52.2233,1,26.7619,45.3035
0.198,50,52.2233,1,68.8968,49.3334
0.199,66.6667,65.1339,1,39.0747,49.6456
0.2,50,52.2233,1,36.5896,49.3996
0.201,66.6667,49.2366,1,11.3825,29.1199
0.202,116.667,71.7741,1,17.6152,38.9715
0.203,83.3333,93.7437,1,43.1346,51.5501
0.204,133.333,49.2366,1,45.2612,51.6749
0.205,141.667,51.4929,1,37.1051,49.4415
0.206,166.667,65.1339,1,44.7588,51.6376
0.207,166.667,49.2366,1,12.0632,29.2097
0.208,175,45.2267,1,59.3386,51.5293
0.209,133.333,49.2366,1,29.9449,45.5721
0.21,233.333,137.069,1,69.1621,49.3475
0.211,325,75.3778,1,80.7635,45.6747
0.212,308.333,242.93,1,40.0636,49.7776
0.213,183.333,111.464,1,36.672,49.4057
0.214,158.333,51.4929,1,53.056,52.3637
0.215,158.333,66.8558,1,37.7547,49.5008
0.216,150,67.42,1,61.4796,51.6412
0.217,183.333,38.9249,1,55.1233,52.5414
0.218,183.333,38.9249,1,54.5936,52.4887
0.219,166.667,49.2366,1,71.2161,49.5136
0.22,191.667,66.8558,1,39.268,49.6706
0.221,166.667,49.2366,1,36.6057,49.4008
0.222,191.667,28.8675,1,61.3838,51.6348
0.223,200,104.447,1,38.4487,49.573
0.224,158.333,79.2961,1,44.8707,51.6451
0.225,166.667,49.2366,1,62.0726,51.6862
0.226,116.667,57.735,1,55.1727,52.5467
0.227,100,73.8549,1,62.9311,51.7625
0.228,100,60.3023,1,46.9109,51.8288
0.229,83.3333,83.4847,1,78.9092,45.4625
0.23,141.667,66.8558,1,48.2424,51.9887
0.231,116.667,71.7741,1,37.3535,49.4631
0.232,108.333,79.2961,1,36.4461,49.3894
0.233,108.333,66.8558,1,36.3705,49.3842
0.234,108.333,90.0337,1,19.6975,39.1109
0.235,175,113.818,1,43.3081,51.5559
0.236,116.667,102.986,1,45.2757,51.676
0.237,83.3333,83.4847,1,28.773,45.4498
0.238,66.6667,65.1339,1,19.0644,39.0584
0.239,91.6667,66.8558,1,59.922,51.554
0.24,133.333,115.47,1,38.3268,49.5594
0.241,116.667,102.986,1,19.8606,39.1253
0.242,166.667,155.7,1,34.9884,49.303
0.243,83.3333,71.7741,1,27.9157,45.3785
0.244,83.3333,140.346,1,27.3263,45.3374
0.245,125,191.288,1,43.9439,66.9289
0.246,75,45.2267,1,20.3287,39.1901
0.247,58.3333,51.4929,1,26.6941,45.3006
0.248,108.333,79.2961,1,35.5578,49.3331
0.249,116.667,57.735,1,19.6298,39.1052
0.25,125,75.3778,1,34.9692,49.3023
0.251,158.333,79.2961,1,44.5808,51.6262
0.252,91.6667,99.6205,1,28.7151,45.4445
0.253,133.333,98.4732,1,44.0596,51.5935
0.254,58.3333,66.8558,1,20.3383,39.1733
0.255,66.6667,65.1339,1,10.0282,28.9832
0.256,50,67.42,1,25.8357,45.2642
0.257,50,52.2233,1,52.153,52.311
0.258,83.3333,83.4847,1,4.34608,5.03598
0.259,108.333,66.8558,1,25.3622,45.2333
0.26,108.333,66.8558,1,52.1135,52.3093
0.261,133.333,77.8499,1,46.0095,51.7382
0.262,141.667,79.2961,1,37.1675,49.4468
0.263,100,73.8549,1,53.0973,52.3663
0.264,116.667,93.7437,1,46.0914,51.7459
0.265,125,75.3778,1,37.1743,49.4474
0.266,158.333,51.4929,1,44.7645,51.638
0.267,125,75.3778,1,62.0637,51.6855
0.268,133.333,49.2366,1,71.8386,49.5795
0.269,133.333,77.8499,1,14.3199,29.6131
0.27,150,67.42,1,26.1933,45.2736
0.271,108.333,79.2961,1,27.1828,45.3295
0.272,83.3333,83.4847,1,27.2652,45.334
0.273,75,62.1582,1,35.6054,49.3355
0.274,83.3333,57.735,1,44.6338,51.6295
0.275,133.333,88.7625,1,20.3861,39.1783
0.276,116.667,71.7741,1,51.6988,52.2875
0.277,133.333,65.1339,1,45.9749,51.7351
0.278,158.333,51.4929,1,37.1646,49.4465
0.279,125,86.6025,1,53.097,52.3663
0.28,108.333,51.4929,1,29.4248,45.5145
0.281,100,73.8549,1,35.7854,49.3451
0.282,91.6667,66.8558,1,27.9821,45.3833
0.283,50,67.42,1,10.6652,29.0412
0.284,58.3333,51.4929,1,67.5554,49.2721
0.285,83.3333,83.4847,1,47.2963,51.8707
0.286,33.3333,49.2366,1,12.2747,29.2403
0.287,108.333,79.2961,1,17.6896,38.9737
0.288,133.333,65.1339,1,18.1408,39.0008
0.289,116.667,83.4847,1,43.1784,51.5515
0.29,75,75.3778,1,45.2649,51.6752
0.291,66.6667,49.2366,1,28.7721,45.4497
0.292,75,62.1582,1,19.0643,39.0584
0.293,41.6667,51.4929,1,59.922,51.554
0.294,116.667,126.73,1,38.3268,49.5594
0.295,100,73.8549,1,44.8606,51.6444
0.296,66.6667,65.1339,1,20.405,39.1803
0.297,75,62.1582,1,35.0338,49.3048
0.298,66.6667,77.8499,1,36.2528,49.3763
0.299,75,62.1582,1,36.3544,49.3831
0.3,83.3333,71.7741,1,36.3629,49.3836
0.301,75,75.3778,1,28.0302,45.3868
