quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.002,75,86.6025,1,41.6667,51.4929
0.003,58.3333,66.8558,1,11.8056,29.1748
0.004,41.6667,51.4929,1,25.9838,45.2677
0.005,50,52.2233,1,43.832,51.5824
0.006,108.333,99.6205,1,70.3193,49.4316
0.007,66.6667,49.2366,1,47.5266,51.8986
0.008,66.6667,49.2366,1,53.9606,52.4319
0.009,58.3333,51.4929,1,71.1634,49.5083
0.01,83.3333,83.4847,1,55.9303,52.6321
0.011,41.6667,51.4929,1,37.9942,49.525
0.012,25,45.2267,1,44.8328,51.6426
0.013,41.6667,51.4929,1,20.4027,39.18
0.014,33.3333,49.2366,1,18.3669,39.0111
0.015,50,90.4534,1,59.8639,51.5521
0.016,25,45.2267,1,46.6553,51.8011
0.017,50,52.2233,1,37.2213,49.4514
0.018,50,52.2233,1,19.7684,39.117
0.019,25,45.2267,1,18.314,39.0086
0.02,50,52.2233,1,59.8595,51.5519
0.021,25,45.2267,1,54.9883,67.6556
0.022,33.3333,49.2366,1,46.249,51.7742
0.023,33.3333,49.2366,1,53.8541,52.4231
0.024,33.3333,49.2366,1,29.4878,45.5213
0.025,25,45.2267,1,52.4573,52.3259
0.026,25,45.2267,1,37.7048,49.4959
0.027,58.3333,51.4929,1,28.1421,45.3952
0.028,25,45.2267,1,69.0118,88.8196
0.029,8.33333,28.8675,1,30.751,45.7122
0.03,25,45.2267,1,52.5626,52.3316
0.031,58.3333,51.4929,1,46.0469,51.7417
0.032,33.3333,49.2366,1,3.83724,4.55706
0.033,33.3333,49.2366,1,33.6531,49.2419
0.034,33.3333,49.2366,1,36.1378,49.369
0.035,41.6667,51.4929,1,19.6781,39.1092
0.036,25,45.2267,1,34.9732,49.3024
0.037,50,52.2233,1,27.9144,45.3784
0.038,66.6667,49.2366,1,43.9929,51.5902
0.039,50,67.42,1,28.6661,45.4401
0.04,8.33333,28.8675,1,44.0555,51.5933
0.041,41.6667,51.4929,1,37.0046,49.4332
0.042,33.3333,49.2366,1,19.7504,39.1155
0.043,25,45.2267,1,43.3125,51.556
0.044,41.6667,51.4929,1,28.6094,45.4352
0.045,66.6667,49.2366,1,35.7174,49.3414
0.046,41.6667,51.4929,1,36.3098,49.3801
0.047,50,52.2233,1,19.6925,39.1105
0.048,33.3333,49.2366,1,51.641,52.2854
0.049,25,45.2267,1,45.9701,51.7346
0.05,33.3333,49.2366,1,20.4975,39.1901
0.051,41.6667,51.4929,1,43.3748,51.5583
0.052,41.6667,51.4929,1,36.9479,49.4286
0.053,50,52.2233,1,44.7457,51.6367
0.054,58.3333,51.4929,1,37.0621,49.4379
0.055,33.3333,49.2366,1,36.4218,49.3877
0.056,41.6667,51.4929,1,44.7018,51.6339
0.057,16.6667,38.9249,1,45.3918,51.6851
0.058,66.6667,49.2366,1,37.116,49.4424
0.059,41.6667,51.4929,1,36.4263,49.388
0.06,33.3333,49.2366,1,61.3689,51.6339
0.061,33.3333,49.2366,1,30.1141,45.5925
0.062,50,52.2233,1,19.1762,39.0662
0.0629999,33.3333,49.2366,1,51.598,52.2839
0.064,41.6667,51.4929,1,20.9665,39.2438
0.065,25,45.2267,1,51.7472,52.2893
0.066,41.6667,51.4929,1,37.6456,49.4902
0.067,33.3333,49.2366,1,11.4705,29.1302
0.068,50,52.2233,1,42.6225,51.5282
0.069,66.6667,49.2366,1,28.5519,45.4302
0.07,33.3333,49.2366,1,19.046,39.0571
0.071,66.6667,49.2366,1,51.5872,52.2836
0.072,41.6667,51.4929,1,29.2989,45.5013
0.073,16.6667,38.9249,1,19.1082,39.0614
0.074,25,45.2267,1,51.5924,52.2837
0.075,16.6667,38.9249,1,37.6327,49.489
0.076,41.6667,51.4929,1,36.4694,49.391
0.077,41.6667,51.4929,1,28.0391,45.3874
0.078,58.3333,51.4929,1,35.6699,49.3389
0.079,41.6667,51.4929,1,27.9725,45.3826
0.08,25,45.2267,1,27.331,45.3377
0.081,33.3333,49.2366,1,35.6109,49.3358
0.082,41.6667,51.4929,1,44.6342,51.6295
0.083,33.3333,49.2366,1,45.3862,51.6846
0.084,50,52.2233,1,28.7822,45.4506
0.085,33.3333,49.2366,1,35.7318,49.3422
0.086,66.6667,65.1339,1,44.6443,51.6302
0.087,516.667,1447.78,1,62.0537,90.1435
0.088,41.6667,51.4929,1,46.8378,51.8544
0.089,41.6667,51.4929,1,28.9032,45.4619
0.09,66.6667,49.2366,1,19.0753,39.0591
0.091,58.3333,51.4929,1,51.5896,52.2837
0.092,25,45.2267,1,62.6325,51.7342
0.093,33.3333,49.2366,1,46.886,51.826
0.094,50,52.2233,1,37.2405,49.4531
0.095,50,52.2233,1,53.1034,52.3667
0.096,25,45.2267,1,46.0919,51.7459
0.097,25,45.2267,1,53.841,52.4221
0.098,41.6667,51.4929,1,29.4867,45.5212
0.099,33.3333,49.2366,1,19.1239,39.0625
0.1,41.6667,51.4929,1,18.2603,39.0061
0.101,33.3333,49.2366,1,26.5217,45.2938
0.102,41.6667,51.4929,1,43.8768,51.5845
0.103,50,52.2233,1,11.9897,29.1994
0.104,33.3333,49.2366,1,25.9991,45.2681
0.105,75,45.2267,1,10.4999,29.027
0.106,58.3333,51.4929,1,9.20833,28.9276
0.107,66.6667,49.2366,1,42.434,51.5246
0.108,58.3333,51.4929,1,53.5362,52.3985
0.109,41.6667,51.4929,1,29.4613,45.5185
0.11,33.3333,49.2366,1,27.4551,45.345
0.111,58.3333,51.4929,1,27.2879,45.3353
0.112,41.6667,51.4929,1,35.6073,49.3356
0.113,58.3333,66.8558,1,27.9673,45.3822
0.114,41.6667,51.4929,1,35.6639,49.3386
0.115,33.3333,49.2366,1,52.972,52.3583
0.116,25,45.2267,1,54.4143,52.4718
0.117,41.6667,51.4929,1,29.5345,45.5264
0.118,33.3333,49.2366,1,27.4612,45.3454
0.119,66.6667,49.2366,1,18.9551,39.0511
0.12,33.3333,49.2366,1,34.9129,49.3002
0.121,91.6667,28.8675,1,11.2427,29.1041
0.122,25,45.2267,1,25.9369,45.2665
0.123,41.6667,51.4929,1,27.1614,45.3284
0.124,50,52.2233,1,52.2635,52.3162
0.125,33.3333,49.2366,1,21.022,39.2505
0.126,50,52.2233,1,18.4185,39.0137
0.127,33.3333,49.2366,1,43.2015,51.5522
0.128,50,52.2233,1,28.6001,45.4344
0.129,75,45.2267,1,44.05,51.593
0.13,50,52.2233,1,45.3375,51.6808
0.131,66.6667,49.2366,1,62.1115,51.6893
0.132,58.3333,51.4929,1,38.5093,49.5799
0.133,75,45.2267,1,53.2091,52.3738
0.134,75,45.2267,1,62.7674,51.7467
0.135,75,45.2267,1,71.8973,49.5862
0.136,50,52.2233,1,39.3248,49.6781
0.137,33.3333,49.2366,1,36.6104,49.4012
0.138,16.6667,38.9249,1,69.7175,49.3851
0.139,66.6667,49.2366,1,30.8098,45.6811
0.14,33.3333,49.2366,1,35.9008,49.3517
0.141,33.3333,49.2366,1,52.9917,52.3596
0.142,25,45.2267,1,62.7493,51.745
0.143,33.3333,49.2366,1,46.8958,51.8271
0.144,41.6667,51.4929,1,37.2413,49.4532
0.145,50,52.2233,1,36.4368,49.3887
0.146,41.6667,51.4929,1,36.3697,49.3841
0.147,33.3333,49.2366,1,53.0308,52.362
0.148,50,67.42,1,46.0859,51.7453
0.149,41.6667,51.4929,1,28.8405,45.456
0.15,25,45.2267,1,52.4034,52.3231
0.151,50,52.2233,1,46.0336,51.7405
0.152,50,52.2233,1,12.1695,29.2248
0.153,58.3333,51.4929,1,26.0141,45.2685
0.154,41.6667,51.4929,1,35.5012,49.3304
0.155,41.6667,51.4929,1,27.9584,45.3816
0.156,33.3333,65.1339,1,27.3299,45.3376
0.157,41.6667,51.4929,1,10.6108,29.0364
0.158,33.3333,49.2366,1,25.8842,45.2653
0.159,33.3333,49.2366,1,52.157,52.3112
0.16,41.6667,51.4929,1,29.3464,45.5063
0.161,50,52.2233,1,52.4455,52.3253
0.162,50,52.2233,1,54.3705,52.4678
0.163,33.3333,49.2366,1,37.8642,49.5117
0.164,16.6667,38.9249,1,36.4887,49.3924
0.165,58.3333,51.4929,1,19.7074,39.1117
0.166,16.6667,38.9249,1,51.6423,52.2855
0.167,25,45.2267,1,29.3035,45.5018
0.168,33.3333,49.2366,1,35.7753,49.3445
0.169,50,52.2233,1,19.6479,39.1067
0.17,50,52.2233,1,34.9707,49.3024
0.171,25,45.2267,1,61.2476,51.6262
0.172,41.6667,51.4929,1,38.4373,49.5717
0.173,16.6667,38.9249,1,19.8698,39.1261
0.174,58.3333,51.4929,1,18.3225,39.009
0.175,66.6667,49.2366,1,26.5269,45.294
0.176,25,45.2267,1,68.8772,49.3325
0.177,33.3333,49.2366,1,22.4064,39.4408
0.178,8.33333,28.8675,1,43.5339,51.5646
0.179,58.3333,51.4929,1,3.62782,4.36409
0.18,25,45.2267,1,16.969,38.9313
0.181,33.3333,49.2366,1,18.0807,38.9984
0.182,16.6667,38.9249,1,68.1734,49.2977
0.183,58.3333,116.45,1,39.0144,49.638
0.184,50,52.2233,1,36.5845,49.3993
0.185,33.3333,49.2366,1,61.382,51.6347
0.186,100,42.6401,1,21.7818,39.3496
0.187,66.6667,49.2366,1,43.4818,51.5625
0.188,58.3333,51.4929,1,36.9568,49.4293
0.189,33.3333,49.2366,1,36.4131,49.3871
0.19,50,52.2233,1,36.3678,49.384
0.191,75,45.2267,1,11.364,29.1177
0.192,50,52.2233,1,0.946998,1.90405
0.193,25,45.2267,1,25.0789,45.2287
0.194,25,45.2267,1,43.7566,51.579
0.195,50,52.2233,1,45.313,51.6789
0.196,50,52.2233,1,28.7761,45.4501
0.197,16.6667,38.9249,1,52.398,52.3228
0.198,41.6667,51.4929,1,29.3665,45.5084
0.199,41.6667,51.4929,1,60.7805,51.5964
0.2,41.6667,51.4929,1,55.065,52.5352
0.201,58.3333,51.4929,1,46.2554,51.7616
0.202,33.3333,65.1339,1,45.5213,51.6955
0.203,25,45.2267,1,37.1268,49.4433
0.204,41.6667,51.4929,1,19.7606,39.1163
0.205,50,52.2233,1,34.98,49.3027
0.206,50,52.2233,1,36.2483,49.376
0.207,33.3333,49.2366,1,44.6874,51.6329
0.208,75,45.2267,1,12.0573,29.2088
0.209,41.6667,51.4929,1,42.6714,51.5293
0.21,66.6667,49.2366,1,45.2226,51.672
0.211,33.3333,49.2366,1,28.7686,45.4494
0.212,25,45.2267,1,35.7307,49.3421
