quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.002,583.333,158.592,1,1.95341e+08,3.48279e+06
0.003,550,138.17,1,2.12643e+08,1.71273e+07
0.004,508.333,28.8675,1,2.14035e+08,1.87963e+07
0.005,600,153.741,1,2.10729e+08,1.89459e+07
0.006,516.667,71.7741,1,2.09591e+08,1.86988e+07
0.007,600,175.81,1,2.0824e+08,1.85094e+07
0.008,541.667,66.8558,1,2.11277e+08,1.86209e+07
0.009,508.333,51.4929,1,2.08438e+08,1.84848e+07
0.01,500,0,1,2.11832e+08,1.88622e+07
0.011,1933.33,4903.12,1,2.09848e+08,1.90667e+07
0.012,491.667,108.362,1,2.1198e+08,1.88037e+07
0.013,541.667,116.45,1,2.07162e+08,1.8697e+07
0.014,650,303.015,1,2.11056e+08,1.82489e+07
0.015,558.333,116.45,1,2.08837e+08,1.85239e+07
0.016,533.333,123.091,1,2.10633e+08,1.84599e+07
0.017,608.333,162.135,1,2.12112e+08,1.87386e+07
0.018,533.333,98.4732,1,2.11797e+08,1.88918e+07
0.019,541.667,90.0337,1,2.12101e+08,1.88924e+07
0.02,516.667,83.4847,1,2.12397e+08,1.91495e+07
0.021,508.333,131.137,1,2.09944e+08,1.90133e+07
0.022,591.667,150.504,1,2.1258e+08,1.84717e+07
0.023,541.667,137.895,1,2.13434e+08,1.88475e+07
0.024,500,73.8549,1,2.1101e+08,1.89022e+07
0.025,633.333,234.844,1,2.13978e+08,1.84856e+07
0.026,558.333,156.428,1,2.15741e+08,1.87051e+07
0.027,508.333,79.2961,1,2.12339e+08,1.91195e+07
0.028,525,75.3778,1,2.1087e+08,1.88922e+07
0.029,516.667,93.7437,1,2.11526e+08,1.86915e+07
0.03,558.333,167.649,1,2.12509e+08,1.88726e+07
0.031,500,85.2803,1,2.10516e+08,1.93921e+07
0.032,483.333,38.9249,1,2.13081e+08,1.85059e+07
0.033,558.333,131.137,1,2.1273e+08,1.86421e+07
0.034,541.667,137.895,1,2.10627e+08,1.90057e+07
0.035,516.667,57.735,1,2.10922e+08,1.8705e+07
0.036,508.333,90.0337,1,2.11069e+08,1.88971e+07
0.037,525,142.223,1,2.1173e+08,1.91184e+07
0.038,516.667,133.712,1,2.15627e+08,1.84745e+07
0.039,491.667,51.4929,1,2.11731e+08,1.91572e+07
0.04,483.333,57.735,1,2.10829e+08,1.87691e+07
0.041,541.667,124.011,1,2.12191e+08,1.8612e+07
0.042,658.333,362.963,1,2.10597e+08,2.01745e+07
0.043,575,121.543,1,2.14385e+08,1.8551e+07
0.044,550,178.377,1,2.107e+08,1.9078e+07
0.045,533.333,123.091,1,2.13682e+08,1.84898e+07
0.046,516.667,83.4847,1,2.07e+08,1.86788e+07
0.047,500,60.3023,1,2.09944e+08,1.83246e+07
0.048,525,135.68,1,2.14474e+08,1.87351e+07
0.049,508.333,99.6205,1,2.1232e+08,1.88705e+07
0.05,591.667,223.437,1,2.11574e+08,1.87074e+07
0.051,566.667,88.7625,1,2.12157e+08,1.88401e+07
0.052,616.667,294.906,1,2.13781e+08,1.85347e+07
0.053,550,124.316,1,2.15142e+08,1.90957e+07
0.054,500,42.6401,1,2.12743e+08,1.9226e+07
0.055,575,148.477,1,2.12982e+08,1.87752e+07
0.056,541.667,156.428,1,2.06656e+08,1.85899e+07
0.057,566.667,107.309,1,2.12762e+08,1.80714e+07
0.058,566.667,155.7,1,2.1312e+08,1.87918e+07
0.059,558.333,124.011,1,2.14705e+08,1.87697e+07
0.06,583.333,119.342,1,2.11835e+08,1.8927e+07
0.061,616.667,158.592,1,2.11383e+08,1.9046e+07
0.062,558.333,131.137,1,2.1118e+08,1.89111e+07
0.0629999,525,86.6025,1,2.10795e+08,1.88846e+07
0.064,566.667,149.747,1,2.13857e+08,1.919e+07
0.065,566.667,107.309,1,2.12038e+08,1.90173e+07
0.066,408.333,156.428,1,2.0838e+08,1.86122e+07
0.067,541.667,131.137,1,2.07202e+08,1.81673e+07
0.068,466.667,77.8499,1,2.13898e+08,1.81571e+07
0.069,541.667,99.6205,1,2.128e+08,1.89316e+07
0.07,500,60.3023,1,2.09375e+08,1.90243e+07
0.071,600,141.421,1,2.12999e+08,1.85635e+07
0.072,533.333,77.8499,1,2.12778e+08,1.91236e+07
0.073,475,75.3778,1,2.085e+08,1.86815e+07
0.074,466.667,65.1339,1,2.12859e+08,1.88272e+07
0.075,508.333,90.0337,1,2.13003e+08,1.87045e+07
0.076,508.333,79.2961,1,2.14812e+08,1.87892e+07
0.077,533.333,123.091,1,2.13333e+08,1.90182e+07
0.078,633.333,230.94,1,2.12461e+08,1.87759e+07
0.079,516.667,71.7741,1,2.13466e+08,1.86072e+07
0.08,550,108.711,1,2.12827e+08,1.86887e+07
0.081,525,45.2267,1,2.09778e+08,1.88693e+07
0.082,533.333,137.069,1,2.13307e+08,1.83736e+07
0.083,516.667,71.7741,1,2.09946e+08,1.89232e+07
0.084,558.333,66.8558,1,2.10994e+08,1.87661e+07
0.085,508.333,79.2961,1,2.10519e+08,1.87031e+07
0.086,541.667,150.504,1,2.10573e+08,1.87701e+07
0.087,491.667,51.4929,1,2.08769e+08,1.85335e+07
0.088,566.667,365.148,1,2.12894e+08,1.8485e+07
0.089,516.667,38.9249,1,2.1355e+08,1.87136e+07
0.09,491.667,79.2961,1,2.10324e+08,1.8872e+07
0.091,575,86.6025,1,2.13979e+08,1.86254e+07
0.092,525,128.806,1,2.10269e+08,1.88347e+07
0.093,508.333,137.895,1,2.09803e+08,1.87019e+07
0.094,566.667,166.969,1,2.11351e+08,1.86719e+07
0.095,541.667,66.8558,1,2.11623e+08,1.89053e+07
0.096,533.333,143.548,1,2.09425e+08,1.9098e+07
0.097,558.333,137.895,1,2.07191e+08,1.83908e+07
0.098,533.333,98.4732,1,2.06337e+08,1.82067e+07
0.099,566.667,115.47,1,2.10626e+08,1.83359e+07
0.1,500,42.6401,1,2.12987e+08,1.86686e+07
0.101,658.333,210.878,1,2.12898e+08,1.87178e+07
0.102,491.667,116.45,1,2.14184e+08,1.86925e+07
0.103,483.333,38.9249,1,2.13184e+08,1.87648e+07
0.104,508.333,131.137,1,2.12754e+08,1.87791e+07
0.105,516.667,93.7437,1,2.11726e+08,1.90547e+07
0.106,500,42.6401,1,2.10248e+08,1.92043e+07
0.107,533.333,161.433,1,2.1113e+08,1.84449e+07
0.108,633.333,226.969,1,2.0906e+08,1.85173e+07
0.109,525,96.5307,1,2.07351e+08,1.82429e+07
0.11,516.667,164.225,1,2.07475e+08,1.81861e+07
0.111,525,75.3778,1,2.11758e+08,1.861e+07
0.112,558.333,131.137,1,2.10583e+08,1.87169e+07
0.113,533.333,187.487,1,2.09776e+08,1.86522e+07
0.114,583.333,119.342,1,2.06696e+08,1.83749e+07
0.115,558.333,124.011,1,2.06764e+08,1.81208e+07
0.116,516.667,71.7741,1,2.09617e+08,1.84325e+07
0.117,558.333,116.45,1,2.11165e+08,1.8866e+07
0.118,583.333,174.946,1,2.13051e+08,1.93602e+07
0.119,516.667,119.342,1,2.12756e+08,1.86739e+07
0.12,600,127.92,1,2.09182e+08,1.88683e+07
0.121,550,138.17,1,2.16243e+08,1.92789e+07
0.122,1966.67,4893.47,1,2.10548e+08,1.92594e+07
0.123,500,85.2803,1,2.14134e+08,1.84301e+07
0.124,525,160.255,1,2.13871e+08,1.88184e+07
0.125,483.333,38.9249,1,2.09643e+08,1.88569e+07
0.126,450,67.42,1,2.10992e+08,1.85768e+07
0.127,633.333,161.433,1,2.0823e+08,1.85272e+07
0.128,533.333,123.091,1,2.08824e+08,1.91871e+07
0.129,508.333,66.8558,1,2.10562e+08,1.85673e+07
0.13,516.667,57.735,1,2.08022e+08,1.85669e+07
0.131,516.667,83.4847,1,2.1264e+08,1.83693e+07
0.132,508.333,66.8558,1,2.142e+08,1.85838e+07
0.133,558.333,144.338,1,2.12606e+08,1.89265e+07
0.134,533.333,115.47,1,2.13227e+08,1.87749e+07
0.135,508.333,79.2961,1,2.09319e+08,1.87912e+07
0.136,533.333,115.47,1,2.14057e+08,1.82477e+07
