quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.002,166.667,65.1339,45,191.667,51.4929
0.003,200,73.8549,53,265.972,54.8658
0.004,216.667,38.9249,59,297.164,50.8563
0.005,216.667,38.9249,65,349.764,52.1447
0.006,241.667,51.4929,70,379.147,60.4879
0.007,275,45.2267,75,431.596,53.9696
0.008,316.667,38.9249,80,460.966,58.8348
0.009,333.333,49.2366,84,496.747,65.3195
0.01,341.667,66.8558,89,583.062,79.6556
0.011,341.667,51.4929,93,565.255,76.9158
0.012,350,52.2233,97,563.771,62.7909
0.013,391.667,28.8675,101,630.314,62.6795
0.014,400,0,105,644.193,62.0391
0.015,425,62.1582,109,662.016,76.1641
0.016,433.333,49.2366,113,705.168,77.8099
0.017,425,45.2267,116,692.097,78.7302
0.018,416.667,38.9249,120,741.008,71.7711
0.019,450,52.2233,124,736.751,78.8148
0.02,475,45.2267,128,803.063,82.285
0.021,483.333,57.735,131,925.255,400.34
0.022,491.667,28.8675,134,835.438,95.7784
0.023,483.333,57.735,137,836.286,87.8664
0.024,508.333,28.8675,140,878.024,107.676
0.025,541.667,51.4929,144,939.835,100.462
0.026,575,45.2267,147,928.32,106.048
0.027,566.667,65.1339,150,919.027,104.919
0.028,566.667,49.2366,153,976.586,116.965
0.029,708.333,410.007,156,998.049,119.187
0.03,608.333,28.8675,158,999.837,120.527
0.031,633.333,49.2366,161,1124.99,350.661
0.032,608.333,51.4929,164,1185.42,430.115
0.033,583.333,38.9249,167,1073.78,120.616
0.034,733.333,246.183,170,1114.48,127.459
0.035,675,62.1582,172,1101.21,117.86
0.036,658.333,51.4929,175,1125.1,115.931
0.037,675,62.1582,177,1177.09,121.457
0.038,691.667,51.4929,180,1206.42,182.096
0.039,708.333,66.8558,183,1167.2,130.78
0.04,691.667,66.8558,185,1172.27,126.549
0.041,675,62.1582,188,1189.36,136.118
0.042,725,45.2267,190,1240.78,130.448
0.043,700,60.3023,192,1245.06,140.645
0.044,733.333,49.2366,195,1262.09,120.034
0.045,725,45.2267,197,1246.84,135.521
0.046,750,52.2233,200,1278.9,132.18
0.047,750,52.2233,202,1314.91,136.714
0.048,908.333,377.692,204,1351.24,132.591
0.049,966.667,201.509,206,1595.94,308.803
0.05,1058.33,156.428,209,1941.33,266.582
0.051,758.333,51.4929,211,1411.78,181.991
0.052,775,45.2267,213,1309.31,139.949
0.053,766.667,49.2366,215,1259.11,132.459
0.054,766.667,49.2366,218,1329.93,146.084
0.055,800,42.6401,219,1319.16,146.692
0.056,825,45.2267,222,1318.26,125.889
0.057,825,62.1582,224,1326.52,141.938
0.058,825,45.2267,226,1352.21,146.457
0.059,833.333,49.2366,229,1446.02,141.159
0.06,850,67.42,231,1537.17,173.482
0.061,908.333,28.8675,233,1694.76,364.785
0.062,891.667,51.4929,235,1541.23,170.485
0.0629999,866.667,49.2366,238,1528.44,164.626
0.064,891.667,51.4929,240,1594.04,154.186
0.065,925,45.2267,242,1624.5,154.056
0.066,908.333,28.8675,244,1610.38,176.473
0.067,891.667,51.4929,246,1567.53,165.955
0.068,941.667,51.4929,248,1730.63,160.943
0.069,933.333,49.2366,250,1735.89,164.846
0.07,950,67.42,252,1736.32,185.972
0.071,950,52.2233,253,1653.03,165.306
0.072,958.333,51.4929,255,1737.75,167.298
0.073,1000,73.8549,258,1694.81,171.044
0.074,1016.67,83.4847,259,1857.9,240.493
0.075,991.667,66.8558,261,1754.83,197.229
0.076,1025,45.2267,263,1779.57,186.714
0.077,958.333,66.8558,265,1739.96,174.058
0.078,975,45.2267,266,1745,184.012
0.079,1008.33,51.4929,268,1795.42,191.628
0.08,991.667,66.8558,270,1832.95,196.673
0.081,1025,62.1582,272,1819.41,182.617
0.082,1075,45.2267,274,1876.62,180.539
0.083,1066.67,49.2366,276,1881.38,194.505
0.084,1058.33,51.4929,277,1923.45,186.311
0.085,1166.67,299.495,279,1926.95,189.535
0.086,1100,60.3023,281,1960.58,183.308
0.087,1091.67,66.8558,283,1930.05,192.395
