quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.002,75,113.818,45,541.667,51.4929
0.003,33.3333,49.2366,53,1053.47,81.836
0.004,41.6667,51.4929,59,1596.12,128.534
0.005,33.3333,49.2366,65,2133.01,163.047
0.006,41.6667,51.4929,70,2627.75,227.498
0.007,25,45.2267,75,3443.98,866.453
0.008,50,52.2233,80,4478.66,1221.71
0.009,66.6667,49.2366,84,4798.22,1136.79
0.01,58.3333,51.4929,89,4816.52,468.691
0.011,16.6667,38.9249,93,5218.04,468.108
0.012,50,52.2233,97,5918.17,961.35
0.013,33.3333,49.2366,101,6076.51,552.38
0.014,8.33333,28.8675,105,6781.38,655.054
0.015,83.3333,140.346,109,7140.11,672.54
0.016,58.3333,90.0337,113,7936.68,992.622
0.017,25,45.2267,116,8219.72,776.905
0.018,66.6667,65.1339,120,9334.98,2333.96
0.019,500,1575.38,124,9536.25,954.097
0.02,58.3333,66.8558,128,9636.35,905.963
0.021,50,52.2233,131,10219.7,946.566
0.022,50,52.2233,134,11176.6,1431.05
0.023,25,45.2267,137,11131.4,1064.78
0.024,33.3333,49.2366,140,11902.6,1084.99
0.025,50,52.2233,144,13291.9,2731.09
0.026,8.33333,28.8675,147,13149.3,1913.94
0.027,33.3333,49.2366,150,17487.4,7056.65
0.028,33.3333,49.2366,153,22457.3,1545.41
0.029,33.3333,49.2366,156,22088.1,5830.68
0.03,33.3333,49.2366,158,16690.7,4363.83
0.031,58.3333,66.8558,161,15265.9,1559.77
0.032,58.3333,51.4929,164,15480.5,1410.07
0.033,66.6667,49.2366,167,15931.7,1437.83
0.034,83.3333,140.346,170,17919.3,3588.39
0.035,41.6667,51.4929,172,17384.9,1711.76
0.036,33.3333,49.2366,175,17640.4,1660.15
0.037,33.3333,49.2366,177,18036.7,1710.94
0.038,41.6667,66.8558,180,18869.7,1807.02
0.039,33.3333,49.2366,183,19030.8,1789.95
0.04,50,52.2233,185,19902.6,2370.26
0.041,41.6667,51.4929,188,20900.2,1987.71
0.042,58.3333,66.8558,190,20950,2034.54
0.043,33.3333,49.2366,192,20862.5,1976.08
0.044,50,67.42,195,21980.2,2143.52
0.045,66.6667,49.2366,197,22090,2125.43
0.046,50,67.42,200,22724.2,2133.77
0.047,41.6667,51.4929,202,22735.3,2061.41
0.048,50,67.42,204,24061.3,2266.42
0.049,41.6667,51.4929,206,23996.8,2292.61
0.05,58.3333,66.8558,209,24283.1,2225.19
0.051,33.3333,49.2366,211,24973.6,2311.46
0.052,41.6667,66.8558,213,25506.1,2416.2
0.053,33.3333,49.2366,215,25733.8,2374.2
0.054,50,67.42,218,26661.2,2453.29
0.055,41.6667,51.4929,219,29321.8,6687.15
0.056,33.3333,49.2366,222,28793.5,2852.81
0.057,50,52.2233,224,28024.5,2724.54
0.058,25,45.2267,226,28368.7,2682.89
0.059,83.3333,140.346,229,29205.7,2785.96
0.06,25,45.2267,231,30292.1,2873.91
0.061,50,67.42,233,30091,2935.63
0.062,58.3333,51.4929,235,30082.6,2727.66
0.0629999,41.6667,66.8558,238,31540.2,2958.85
0.064,50,52.2233,240,31503.4,2997.94
0.065,16.6667,38.9249,242,35950.3,8747.63
0.066,50,52.2233,244,33612.5,3521.97
0.067,58.3333,51.4929,246,34459.4,4315.12
0.068,41.6667,66.8558,248,35096.6,4717.48
0.069,33.3333,65.1339,250,34474.7,3399.5
0.07,50,67.42,252,35072.9,3393.65
0.071,75,142.223,253,34856.1,3345.54
0.072,66.6667,49.2366,255,35413,3342.81
0.073,33.3333,49.2366,258,36809.4,3530.12
0.074,58.3333,90.0337,259,36359.1,3509.78
0.075,58.3333,66.8558,261,37013.3,3507.73
0.076,16.6667,38.9249,263,37492.8,3550.39
0.077,8.33333,28.8675,265,38607.7,3707.03
0.078,33.3333,49.2366,266,38925.6,3937.53
0.079,33.3333,49.2366,268,38502.1,3586.59
0.08,33.3333,49.2366,270,39258.5,3655.73
0.081,41.6667,51.4929,272,39513.2,3662.2
0.082,91.6667,137.895,274,41017.8,3908.66
0.083,50,67.42,276,40776.5,3856.26
