quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.002,22900,16765.2,1,2033.33,1036.9
0.003,16441.7,2723.12,1,1769.44,336.503
0.004,17025,1538.67,1,2489.12,2607.86
0.005,18250,707.749,1,1899.09,227.253
0.006,18133.3,686.67,1,1958.26,445.255
0.007,18775,1509.44,1,1896.52,187.49
0.008,18341.7,697.343,1,2049.71,450.16
0.009,18266.7,563.001,1,1920.81,190.826
0.01,18650,1852.52,1,1976.73,283.536
0.011,18325,1233.71,1,1923.06,198.877
0.012,19091.7,3112.28,1,1868.59,185.263
0.013,18075,289.592,1,1897.38,190.769
0.014,18116.7,262.274,1,1891.45,177.575
0.015,19583.3,2927.25,1,2099.29,284.042
0.016,18283.3,324.271,1,1999.94,193.07
0.017,18025,191.288,1,1908.33,191.329
0.018,18141.7,242.93,1,1934.03,182.45
0.019,18100,335.749,1,1952.84,176.082
0.02,18208.3,202.073,1,1929.4,182.069
0.021,18133.3,172.328,1,1944.12,177.627
0.022,18158.3,277.843,1,1945.34,193.487
0.023,18008.3,162.135,1,1862.11,179.787
0.024,18208.3,320.393,1,1938.51,172.1
0.025,18083.3,244.33,1,1961.54,189.094
0.026,19883.3,3427.39,1,2180.13,401.983
0.027,20866.7,4071.48,1,2115.01,437.259
0.028,16591.7,890.82,1,1884.58,313.684
0.029,16750,1288.06,1,1757.05,169.568
0.03,18083.3,304.014,1,1904.75,161.415
0.031,18516.7,1396.64,1,1967.06,278.252
0.032,18125,2928.58,1,1805.59,193.506
0.033,17658.3,3433.91,1,1942.13,457.368
0.034,16208.3,108.362,1,1745.18,178.745
0.035,18033.3,546.615,1,1878.76,170.733
0.036,18125,316.587,1,1898.23,176.708
0.037,18008.3,235.327,1,1933.19,186.584
0.038,18083.3,203.753,1,1919.43,176.013
0.039,18466.7,1755.68,1,1901.62,174.866
0.04,18133.3,347.284,1,1908.47,183.779
0.041,17950,2771.77,1,1959.04,395.854
0.042,16633.3,1178.08,1,1746.59,194.675
0.043,17158.3,2287.3,1,1787.22,316.741
0.044,16275,241.68,1,1715.6,168.728
0.045,16141.7,223.437,1,1701.3,163.654
0.046,18183.3,332.575,1,1916.78,166.205
0.047,18150,300,1,1893.06,173.991
0.048,18175,313.702,1,1882.76,181.237
0.049,18016.7,232.9,1,1873.56,173.793
0.05,18150,178.377,1,1889.46,175.644
0.051,18125,388.763,1,1874.12,184.477
0.052,18033.3,339.34,1,1889.51,185.753
0.053,18066.7,325.669,1,1849.13,177.578
0.054,18066.7,226.969,1,1920.76,202.66
0.055,18058.3,183.196,1,1868.4,185.083
0.056,20433.3,2377.29,1,2205.7,447.325
0.057,17991.7,311.764,1,1925.47,220.545
0.058,17966.7,177.525,1,1868.79,175.381
0.059,18133.3,311.4,1,1872.4,177.834
0.06,18116.7,306.989,1,1872.7,188.052
0.061,17983.3,174.946,1,1847.72,181.31
0.062,17991.7,210.878,1,1837.31,181.247
0.0629999,18100,411.207,1,1861.44,188.452
0.064,17941.7,235.327,1,1855.12,178.105
0.065,18133.3,234.844,1,1862.93,189.769
0.066,18158.3,382.476,1,1863.58,170.178
0.067,18116.7,309.936,1,1871.96,177.418
0.068,18025,280.016,1,1814.33,191.018
0.069,18050,444.154,1,1901.19,176.971
0.07,17141.7,2952.49,1,1816.77,347.792
0.071,16058.3,260.971,1,1726.4,175.266
0.072,16875,1012.76,1,1760.53,196.61
0.073,18016.7,421.757,1,1813.38,166.557
0.074,18100,175.81,1,1834.45,173.431
0.075,18016.7,297.973,1,1852.87,165.311
0.076,18066.7,230.94,1,1887.74,173.971
0.077,17966.7,226.969,1,1915.64,177.432
0.078,18058.3,215.146,1,1851.3,174.552
0.079,18208.3,260.971,1,1879.28,167.409
0.08,22841.7,4884.94,1,2364.94,428.914
0.081,20150,4923.88,1,2055.41,478.223
0.082,16458.3,600.694,1,1812.95,204.873
0.083,18258.3,418.783,1,1867.75,173.407
0.084,18433.3,1212.31,1,1897.31,175.822
0.085,18200,467.099,1,1983.11,359.628
0.086,16533.3,1073.09,1,1740.26,188.435
0.087,16441.7,885.703,1,1720.02,169.24
0.088,17233.3,944.201,1,1818.34,183.206
0.089,17958.3,210.878,1,1843.19,177.067
0.09,18500,1637.07,1,1886.93,178.366
0.091,18091.7,267.848,1,1890.58,176.726
0.092,18008.3,250.303,1,1899.21,182.707
0.093,18200,515.223,1,1866.6,173.188
0.094,17875,230.119,1,1880.55,179.145
0.095,18008.3,239.159,1,1873.38,188.668
0.096,18025,142.223,1,1881.11,174.552
0.097,17925,171.226,1,1848.43,176.899
0.098,18266.7,1132.44,1,1937.37,259.644
0.099,18558.3,1146.9,1,1961.45,243.655
