quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.129,41.6667,51.4929,33966,1383.27,347.717
0.13,41.6667,51.4929,34049,1173.61,219.29
0.131,66.6667,49.2366,34072,1347.8,352.265
0.132,41.6667,51.4929,34164,1120.65,141.71
0.133,41.6667,51.4929,34195,1101.72,132.789
0.134,25,45.2267,34477,1133.48,138.317
0.135,16.6667,38.9249,34646,1169.46,124.207
0.136,58.3333,51.4929,34693,1164.12,113.121
0.137,25,45.2267,34842,1205.34,135.583
0.138,41.6667,51.4929,34907,1192.11,124.453
0.139,58.3333,51.4929,34997,1216.01,118.789
0.14,8.33333,28.8675,35093,1226.33,136.795
0.141,50,52.2233,35169,1268.86,138.868
0.142,66.6667,49.2366,35450,1230.74,126.781
0.143,25,45.2267,35526,1269.23,145.546
0.144,41.6667,51.4929,35586,1255.77,122.248
0.145,33.3333,49.2366,35724,1271.31,140.842
0.146,50,52.2233,35742,1272.61,148.169
0.147,58.3333,51.4929,35822,1281.05,127.068
0.148,25,45.2267,36135,1306.75,140.416
0.149,16.6667,38.9249,36160,1258.9,125.206
0.15,50,52.2233,36365,1279.91,133.039
0.151,41.6667,51.4929,36641,1306.66,133.705
0.152,33.3333,49.2366,36737,1317.22,131.971
0.153,33.3333,49.2366,36858,1359.77,268.789
0.154,75,62.1582,36936,1746.65,415.716
0.155,33.3333,49.2366,37089,2037.22,302.086
0.156,41.6667,51.4929,37234,1886.44,433.047
0.157,33.3333,49.2366,37345,1515.54,377.329
0.158,41.6667,51.4929,37457,1942.96,380.006
0.159,33.3333,49.2366,37474,1403.58,196.362
0.16,58.3333,51.4929,37544,1900.3,409.105
0.161,58.3333,51.4929,37622,1550.02,375.44
0.162,58.3333,51.4929,37654,1304.17,154.652
0.163,33.3333,49.2366,37804,1450.35,268.169
0.164,8.33333,28.8675,37863,1354.2,165.756
0.165,25,45.2267,37918,1329.52,144.491
0.166,33.3333,49.2366,37966,1369.13,158.577
0.167,41.6667,51.4929,37990,1389.09,153.406
0.168,41.6667,51.4929,38192,1374.09,150.791
0.169,16.6667,38.9249,38410,1422.84,155.698
0.17,33.3333,49.2366,38515,1368.57,147.359
0.171,50,52.2233,38533,1422.38,166.623
0.172,33.3333,49.2366,38739,1843.53,489.087
0.173,25,45.2267,38821,1620.29,456.307
0.174,33.3333,49.2366,38869,1493.36,156.206
0.175,41.6667,51.4929,38883,1499.45,156.234
0.176,41.6667,51.4929,39061,1516.62,158.597
0.177,41.6667,51.4929,39245,1468.05,148.018
0.178,66.6667,49.2366,39265,1480.67,144.258
0.179,41.6667,51.4929,39307,1506.72,153.596
0.18,16.6667,38.9249,39418,1550.56,157.202
0.181,58.3333,51.4929,39500,1504.21,154.629
0.182,33.3333,49.2366,39616,1542.02,149.355
0.183,33.3333,49.2366,39667,1545.17,152.246
0.184,58.3333,51.4929,39808,1545.43,163.979
0.185,50,52.2233,39875,1637.12,293.623
0.186,33.3333,49.2366,39971,1586.43,163.385
0.187,50,52.2233,40162,1782.2,586.197
0.188,75,45.2267,40197,1631.85,171.077
0.189,25,45.2267,40452,1610.99,176.991
0.19,33.3333,49.2366,40523,1567.58,154.66
0.191,41.6667,51.4929,40552,1588.97,145.882
0.192,41.6667,51.4929,40618,1574.08,153.656
0.193,25,45.2267,40666,1647.84,154.713
0.194,50,52.2233,41049,1653.99,171.385
0.195,33.3333,49.2366,41104,1654.5,166.463
0.196,58.3333,51.4929,41149,1662.87,162.587
0.197,33.3333,49.2366,41246,1613.57,163.232
0.198,50,52.2233,41333,1626.13,161.329
0.199,66.6667,49.2366,41488,1668.84,155.851
0.2,33.3333,49.2366,41599,1680.74,170.936
0.201,50,52.2233,41722,1690.06,161.126
0.202,25,45.2267,41731,1657.51,158.072
0.203,25,45.2267,41819,1746.46,164.667
0.204,16.6667,38.9249,41843,1712.2,165.422
0.205,16.6667,38.9249,42078,1726.02,170.863
0.206,16.6667,38.9249,42222,1727.17,166.542
0.207,41.6667,51.4929,42424,1760.6,182.265
0.208,66.6667,49.2366,42582,1763.38,169.265
0.209,66.6667,49.2366,42744,1771.95,181.357
0.21,58.3333,51.4929,42802,1731,180.529
0.211,41.6667,51.4929,42832,1785.92,180.666
0.212,58.3333,51.4929,42859,1765.49,176.491
0.213,41.6667,51.4929,42955,2355.46,558.333
0.214,58.3333,66.8558,43045,3429.62,1113.94
0.215,50,52.2233,43142,2794.14,563.308
0.216,66.6667,49.2366,43154,3032.84,264.775
0.217,41.6667,51.4929,43257,1952.74,382.192
0.218,66.6667,49.2366,43292,2004.39,496.104
0.219,41.6667,51.4929,43361,1800.37,217.833
0.22,58.3333,51.4929,43405,1975.03,503.878
0.221,66.6667,65.1339,43489,2356.25,581.122
0.222,50,52.2233,43532,1838.02,239.774
0.223,58.3333,51.4929,43571,1969.84,497.122
0.224,25,45.2267,43659,2255.82,594.904
0.225,33.3333,49.2366,43663,1862.98,260.621
0.226,66.6667,49.2366,43847,1988.58,361.33
0.227,33.3333,49.2366,43890,1849.05,222.908
0.228,33.3333,49.2366,43978,1854.09,205.634
0.229,33.3333,49.2366,43997,1921.17,189.099
0.23,50,52.2233,44018,1951.76,189.96
0.231,33.3333,49.2366,44096,1945.98,189.33
0.232,33.3333,49.2366,44240,1937.17,204.108
0.233,33.3333,49.2366,44463,1969.76,191.19
0.234,41.6667,51.4929,44589,1997.48,206.747
0.235,58.3333,51.4929,44615,1974.79,200.424
0.236,33.3333,49.2366,44733,1981.23,195.832
0.237,50,52.2233,44887,1956.77,180.018
0.238,41.6667,51.4929,45124,1979.73,189.719
0.239,33.3333,49.2366,45285,2031.64,203.038
0.24,41.6667,51.4929,45424,2060.97,340.232
0.241,50,52.2233,45531,2021.75,209.828
0.242,33.3333,49.2366,45565,2018.48,206.889
0.243,50,52.2233,45696,2034.87,214.56
0.244,33.3333,49.2366,45890,2019.57,220.593
0.245,41.6667,51.4929,45965,2051.63,208.191
0.246,25,45.2267,46205,2029.3,200.032
0.247,50,52.2233,46249,2252.44,495.437
0.248,41.6667,51.4929,46361,2579.37,629.029
0.249,50,52.2233,46370,2156.61,260.109
0.25,25,45.2267,46415,2071.38,216.797
0.251,16.6667,38.9249,46461,2147.62,233.602
0.252,33.3333,49.2366,46528,2120.63,216.113
0.253,58.3333,51.4929,46575,2093.39,219.843
0.254,50,52.2233,46649,2224.45,309.752
0.255,33.3333,49.2366,46754,2177.04,217.804
0.256,33.3333,49.2366,46771,2148.09,221.942
0.257,50,52.2233,46870,2312.34,460.376
0.258,41.6667,51.4929,46956,2267.7,250.188
0.259,41.6667,51.4929,47100,2205.64,234.609
0.26,41.6667,51.4929,47179,2217.14,219.981
0.261,33.3333,49.2366,47221,2234.76,225.602
0.262,50,52.2233,47297,2252.9,234.147
0.263,16.6667,38.9249,47421,2179.41,219.992
0.264,41.6667,51.4929,47681,2198.28,220.063
0.265,16.6667,38.9249,47720,2233.19,224.2
0.266,33.3333,49.2366,47876,2252.77,222.074
0.267,33.3333,49.2366,47894,2346.06,320.837
0.268,75,62.1582,47928,2853.84,765.634
0.269,41.6667,51.4929,47961,3037.82,768.674
0.27,75,62.1582,47997,2903.15,738.537
0.271,50,52.2233,48064,2241.93,280.113
0.272,16.6667,38.9249,48448,2195.16,231.262
0.273,50,52.2233,48953,2766.26,775.679
0.274,33.3333,49.2366,49077,2172.19,284.066
0.275,16.6667,38.9249,49103,2422.68,652.453
0.276,33.3333,49.2366,49335,2210.22,241.008
0.277,41.6667,51.4929,49594,2242.52,265.689
0.278,16.6667,38.9249,49705,2161.88,229.988
0.279,41.6667,51.4929,49768,2163.49,263.951
0.28,16.6667,38.9249,49856,2296.96,382.217
0.281,25,45.2267,49948,2258.08,274.146
0.282,50,52.2233,50039,2271.51,241.558
0.283,16.6667,38.9249,50061,2322.63,220.925
0.284,41.6667,51.4929,50157,2351.89,237.207
0.285,50,52.2233,50186,2404.32,231.664
0.286,33.3333,49.2366,50357,2417.03,237.148
0.287,41.6667,51.4929,50386,2393.09,236.689
0.288,41.6667,51.4929,50515,2424.42,252.258
0.289,33.3333,49.2366,50578,2343.7,225.477
0.29,33.3333,49.2366,50607,2378.64,220.462
0.291,25,45.2267,50672,2414.89,231.277
0.292,41.6667,51.4929,51051,2434.57,250.975
0.293,33.3333,49.2366,51293,2486.21,268.133
0.294,25,45.2267,51403,2423.85,235.881
0.295,33.3333,49.2366,51469,2551.99,255.81
0.296,41.6667,51.4929,51475,2512.67,245.501
0.297,16.6667,38.9249,51585,2459.39,232.842
0.298,25,45.2267,51650,2488.28,241.388
0.299,50,52.2233,51673,2449.02,234.593
0.3,66.6667,49.2366,51825,2504.09,241.217
0.301,33.3333,49.2366,51862,2492.01,241.104
0.302,41.6667,51.4929,51957,2557.67,257.214
0.303,50,52.2233,52038,2529.81,252.634
0.304,66.6667,49.2366,52123,2519.15,245.458
0.305,41.6667,51.4929,52229,2593.26,267.268
0.306,33.3333,49.2366,52264,2616.11,354.284
0.307,33.3333,49.2366,52322,2576.34,244.922
0.308,16.6667,38.9249,52360,2573.03,252.72
0.309,50,52.2233,52448,2564.42,256.189
0.31,25,45.2267,52590,2572.03,236.92
0.311,25,45.2267,52701,2572.67,245.076
0.312,33.3333,49.2366,52793,2556.06,252.436
0.313,41.6667,51.4929,52964,2604.67,251.156
0.314,50,52.2233,53047,2592.06,246.449
0.314999,25,45.2267,53129,2624.34,246.67
0.315999,25,45.2267,53341,2610.36,252.864
0.316999,41.6667,51.4929,53391,2625.86,251.767
0.317999,50,52.2233,53512,2627.16,252.985
0.318999,50,52.2233,53557,2718.93,532.184
0.319999,41.6667,51.4929,53585,2634.91,253.296
0.320999,50,52.2233,53620,2752.91,374.831
0.321999,83.3333,111.464,53644,4387.74,335.896
0.322999,50,52.2233,53657,4573.98,605.57
0.323999,75,45.2267,53717,4497.83,544.452
