quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.002,33.3333,65.1339,1,41.6667,51.4929
0.003,25,45.2267,1,45.1389,51.6657
0.004,41.6667,51.4929,1,45.4282,51.688
0.005,25,45.2267,1,37.119,49.4426
0.006,33.3333,49.2366,1,53.0933,52.3661
0.007,58.3333,116.45,1,37.7578,49.5011
0.008,41.6667,51.4929,1,28.1465,45.3955
0.009,50,52.2233,1,44.0122,51.5911
0.01,50,52.2233,1,37.001,49.4329
0.011,33.3333,49.2366,1,44.7501,51.637
0.012,50,52.2233,1,37.0625,49.4379
0.013,33.3333,49.2366,1,36.4219,49.3877
0.014,75,45.2267,1,3.03516,3.81306
0.015,50,116.775,1,25.2529,45.2313
0.016,41.6667,51.4929,1,35.4377,49.3273
0.017,41.6667,51.4929,1,19.6198,39.1043
0.018,33.3333,49.2366,1,34.9683,49.3023
0.019,25,45.2267,1,27.914,45.3784
0.02,16.6667,38.9249,1,43.9928,51.5901
0.021,50,52.2233,1,28.6661,45.4401
0.022,83.3333,38.9249,1,52.3888,144.636
0.023,41.6667,51.4929,1,29.3657,45.6004
0.024,58.3333,51.4929,1,19.1138,39.0619
0.025,66.6667,49.2366,1,26.5928,45.2965
0.026,50,52.2233,1,35.5494,49.3327
0.027,41.6667,51.4929,1,36.2958,49.3792
0.028,25,45.2267,1,44.6913,51.6332
0.029,16.6667,38.9249,1,53.7243,52.4128
0.03,41.6667,51.4929,1,29.477,45.5202
0.031,16.6667,38.9249,1,35.7898,49.3453
0.032,66.6667,49.2366,1,19.6491,39.1068
0.033,50,52.2233,1,18.3041,39.0081
0.034,25,45.2267,1,59.8587,51.5519
0.035,50,52.2233,1,54.9882,52.5272
0.036,25,45.2267,1,29.5824,45.5317
0.037,50,52.2233,1,35.7985,49.3458
0.038,58.3333,51.4929,1,27.9832,45.3834
0.039,41.6667,51.4929,1,52.3319,52.3195
0.04,58.3333,51.4929,1,29.361,45.5078
0.041,50,52.2233,1,44.1134,51.5963
0.042,58.3333,51.4929,1,37.0095,49.4335
0.043,25,45.2267,1,44.7508,51.6371
0.044,58.3333,51.4929,1,20.3959,39.1793
0.045,100,165.145,1,68.3663,143.571
0.046,41.6667,51.4929,1,39.0305,49.7263
0.047,41.6667,51.4929,1,28.2525,45.4039
0.048,50,52.2233,1,44.021,51.5916
0.049,25,45.2267,1,45.3351,51.6806
0.05,50,52.2233,1,37.1113,49.442
0.051,33.3333,49.2366,1,36.4259,49.388
0.052,33.3333,49.2366,1,28.0355,45.3872
0.053,58.3333,51.4929,1,35.6696,65.2112
0.054,33.3333,49.2366,1,36.3058,49.3944
0.055,25,45.2267,1,28.0255,45.3865
0.056,16.6667,38.9249,1,60.6688,51.5906
0.057,41.6667,51.4929,1,38.3891,49.5663
0.058,33.3333,49.2366,1,28.1991,45.3996
0.059,58.3333,51.4929,1,27.3499,45.3388
0.06,50,52.2233,1,35.6125,49.3359
0.061,25,45.2267,1,27.9677,45.3822
0.062,50,52.2233,1,52.3306,52.3194
0.0629999,50,52.2233,1,71.0276,49.4949
0.064,33.3333,49.2366,1,47.5856,51.906
0.065,66.6667,49.2366,1,20.6321,39.2049
0.066,33.3333,49.2366,1,51.7193,52.2883
0.067,41.6667,51.4929,1,45.9766,51.7352
0.068,41.6667,51.4929,1,45.4981,51.6936
0.069,50,52.2233,1,28.7915,45.4515
0.07,25,45.2267,1,60.7326,51.5939
0.071,66.6667,49.2366,1,30.0611,45.586
0.072,41.6667,51.4929,1,44.1718,51.5995
0.073,25,45.2267,1,53.681,52.4094
0.074,41.6667,51.4929,1,37.8067,49.5059
0.075,25,45.2267,1,36.4839,49.392
0.076,50,52.2233,1,36.3737,49.3844
0.077,33.3333,49.2366,1,36.3645,49.3838
0.078,41.6667,51.4929,1,36.3637,49.3837
0.079,58.3333,51.4929,1,28.0303,45.3868
0.08,66.6667,49.2366,1,44.0025,51.5906
0.081,66.6667,49.2366,1,20.3335,39.1728
0.082,33.3333,49.2366,1,43.3611,51.5578
0.083,58.3333,51.4929,1,36.9468,49.4285
0.084,41.6667,51.4929,1,36.4122,49.387
0.085,66.6667,49.2366,1,28.0344,45.3871
0.086,25,45.2267,1,52.3362,52.3197
0.087,50,52.2233,1,46.028,51.7399
0.088,16.6667,38.9249,1,78.8357,45.4556
0.089,41.6667,51.4929,1,31.5696,45.7894
0.09,33.3333,49.2366,1,10.9641,29.0697
0.091,50,52.2233,1,25.9137,45.266
0.092,50,52.2233,1,35.4928,49.33
0.093,50,52.2233,1,27.9577,45.3815
0.094,50,52.2233,1,35.6631,49.3385
0.095,58.3333,51.4929,1,52.9719,52.3583
0.096,33.3333,49.2366,1,46.081,51.7449
0.097,50,52.2233,1,45.5067,51.6944
0.098,50,52.2233,1,37.1256,49.4432
0.099,41.6667,51.4929,1,19.7605,39.1163
0.1,66.6667,65.1339,1,43.3134,51.5561
0.101,33.3333,49.2366,1,61.9428,51.6761
0.102,50,52.2233,1,21.8286,39.3563
0.103,33.3333,49.2366,1,43.4857,51.5626
0.104,83.3333,38.9249,1,11.9571,29.195
0.105,25,45.2267,1,50.9964,52.2591
0.106,58.3333,51.4929,1,37.583,49.4843
0.107,41.6667,51.4929,1,78.1319,45.3944
0.108,50,52.2233,1,31.511,45.7802
0.109,41.6667,51.4929,1,35.9592,49.3551
0.11,25,45.2267,1,52.9966,52.3599
0.111,41.6667,51.4929,1,21.0831,39.258
0.112,16.6667,38.9249,1,43.4236,51.5602
0.113,66.6667,49.2366,1,36.952,49.4289
0.114,41.6667,51.4929,1,53.0793,52.3652
0.115,50,52.2233,1,21.0899,39.2588
0.116,75,45.2267,1,51.7575,52.2897
0.117,50,52.2233,1,37.6465,49.4903
0.118,41.6667,51.4929,1,11.4705,29.1302
0.119,50,52.2233,1,17.6225,38.9717
0.12,25,45.2267,1,34.8019,49.2964
0.121,58.3333,51.4929,1,19.5668,39.1
0.122,83.3333,38.9249,1,9.9639,28.9791
0.123,41.6667,51.4929,1,34.1637,49.271
0.124,25,45.2267,1,52.847,52.3507
0.125,50,52.2233,1,46.0706,51.7439
0.126,33.3333,49.2366,1,28.8392,45.4559
0.127,58.3333,51.4929,1,10.7366,29.0477
0.128,41.6667,51.4929,1,42.5614,51.527
0.129,66.6667,49.2366,1,36.8801,49.4232
0.13,8.33333,28.8675,1,44.74,51.6363
0.131,25,45.2267,1,62.0617,51.6853
0.132,58.3333,51.4929,1,21.8385,39.3577
0.133,50,52.2233,1,26.8199,45.3061
0.134,25,45.2267,1,52.235,52.3148
0.135,66.6667,49.2366,1,37.6862,49.4941
0.136,66.6667,49.2366,1,28.1405,45.3951
0.137,25,45.2267,1,44.0117,51.5911
0.138,41.6667,51.4929,1,45.3343,51.6806
0.139,41.6667,51.4929,1,37.1112,49.442
0.14,41.6667,51.4929,1,19.7593,39.1162
0.141,50,52.2233,1,26.6466,45.2987
0.142,41.6667,51.4929,1,35.5539,49.3329
0.143,75,45.2267,1,44.6295,51.6292
0.144,33.3333,49.2366,1,20.3858,39.1782
0.145,25,45.2267,1,35.0321,49.3047
0.146,33.3333,49.2366,1,36.2527,49.3763
0.147,50,52.2233,1,28.0211,45.3861
0.148,50,52.2233,1,27.3351,45.3379
0.149,33.3333,49.2366,1,27.2779,45.3347
0.15,58.3333,51.4929,1,35.6065,49.3356
0.151,58.3333,51.4929,1,36.3005,49.3795
0.152,41.6667,51.4929,1,19.6917,39.1104
0.153,58.3333,51.4929,1,18.3076,39.0083
0.154,41.6667,51.4929,1,26.5256,45.2939
0.155,50,52.2233,1,35.5438,49.3324
0.156,33.3333,49.2366,1,27.962,45.3818
0.157,66.6667,49.2366,1,35.6635,49.3385
0.158,41.6667,51.4929,1,27.972,45.3825
0.159,41.6667,51.4929,1,18.9977,39.0539
0.16,41.6667,51.4929,1,43.2498,51.5539
0.161,8.33333,28.8675,1,45.2708,51.6756
0.162,41.6667,51.4929,1,28.7726,45.4497
0.163,33.3333,49.2366,1,52.3977,52.3228
0.164,33.3333,49.2366,1,46.0331,51.7404
0.165,50,52.2233,1,45.5028,51.694
0.166,50,52.2233,1,28.7919,45.4515
0.167,83.3333,38.9249,1,69.066,49.3422
0.168,66.6667,49.2366,1,39.0888,49.6474
0.169,50,52.2233,1,28.2574,45.4042
0.17,16.6667,38.9249,1,60.6881,51.5916
0.171,58.3333,51.4929,1,30.0573,45.5856
0.172,58.3333,51.4929,1,10.8381,29.0572
0.173,25,45.2267,1,50.9032,52.2571
0.174,58.3333,51.4929,1,29.2419,45.4954
0.175,50,52.2233,1,27.4368,45.3439
0.176,50,52.2233,1,2.2864,3.13449
0.177,33.3333,49.2366,1,25.1905,45.2303
0.178,33.3333,49.2366,1,35.4325,49.3271
0.179,50,52.2233,1,27.9527,45.3812
0.18,25,45.2267,1,27.3294,45.3376
0.181,58.3333,51.4929,1,35.6108,49.3358
0.182,33.3333,49.2366,1,44.6342,51.6295
0.183,33.3333,49.2366,1,45.3862,51.6846
0.184,33.3333,49.2366,1,45.4488,51.6896
0.185,41.6667,51.4929,1,45.4541,51.6901
0.186,50,52.2233,1,37.1212,49.4428
