quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.118,483.333,83.4847,1,2.11116e+08,1.84301e+07
0.119,583.333,164.225,1,2.08277e+08,1.89063e+07
0.12,508.333,51.4929,1,2.10211e+08,1.83483e+07
0.121,525,121.543,1,2.07828e+08,1.85757e+07
0.122,1783.33,4227.15,1,2.10241e+08,1.89266e+07
0.123,566.667,155.7,1,2.10564e+08,1.87487e+07
0.124,2133.33,5532.93,1,2.08898e+08,1.86221e+07
0.125,550,116.775,1,2.09407e+08,1.85411e+07
0.126,525,45.2267,1,2.13191e+08,1.84697e+07
0.127,566.667,161.433,1,2.06027e+08,1.86248e+07
0.128,575,142.223,1,2.06145e+08,1.81707e+07
0.129,550,124.316,1,2.0582e+08,1.82165e+07
0.13,533.333,77.8499,1,2.12938e+08,1.80283e+07
0.131,508.333,28.8675,1,2.10608e+08,1.89671e+07
0.132,558.333,131.137,1,2.11163e+08,1.87749e+07
0.133,566.667,143.548,1,2.11474e+08,1.86675e+07
0.134,491.667,90.0337,1,2.10032e+08,1.88496e+07
0.135,583.333,174.946,1,2.12521e+08,1.84351e+07
0.136,558.333,124.011,1,2.11504e+08,1.86465e+07
0.137,541.667,108.362,1,2.11646e+08,1.89402e+07
0.138,466.667,49.2366,1,2.14063e+08,1.85068e+07
0.139,516.667,102.986,1,2.13207e+08,1.86789e+07
0.14,491.667,79.2961,1,2.10923e+08,1.88604e+07
0.141,558.333,99.6205,1,2.0607e+08,1.84164e+07
0.142,458.333,66.8558,1,2.08549e+08,1.82936e+07
0.143,575,160.255,1,2.07557e+08,1.8348e+07
0.144,516.667,111.464,1,2.08401e+08,1.91127e+07
0.145,550,150.756,1,2.06117e+08,1.82682e+07
0.146,550,124.316,1,2.08206e+08,1.83236e+07
0.147,566.667,166.969,1,2.10334e+08,1.86604e+07
0.148,550,108.711,1,2.10286e+08,1.9035e+07
0.149,483.333,38.9249,1,2.1234e+08,1.83564e+07
0.15,533.333,155.7,1,2.08683e+08,1.89108e+07
0.151,500,73.8549,1,2.07611e+08,1.85383e+07
0.152,575,135.68,1,2.0846e+08,1.85764e+07
0.153,541.667,99.6205,1,2.06876e+08,1.87693e+07
0.154,525,148.477,1,2.11653e+08,1.81881e+07
0.155,533.333,137.069,1,2.12459e+08,1.85094e+07
0.156,583.333,126.73,1,2.09396e+08,1.89203e+07
0.157,550,90.4534,1,2.12876e+08,1.83737e+07
0.158,500,134.84,1,2.10676e+08,1.90036e+07
0.159,1816.67,4467.63,1,2.08732e+08,1.86716e+07
0.16,533.333,49.2366,1,2.10163e+08,1.8559e+07
0.161,541.667,274.552,1,2.09331e+08,1.85305e+07
0.162,558.333,108.362,1,2.10251e+08,1.89324e+07
0.163,575,160.255,1,2.05894e+08,1.85049e+07
0.164,558.333,90.0337,1,2.12026e+08,1.83183e+07
0.165,633.333,531.436,1,2.12936e+08,1.85667e+07
0.166,508.333,79.2961,1,2.13359e+08,1.87997e+07
0.167,491.667,28.8675,1,2.13745e+08,1.86568e+07
0.168,500,0,1,2.08135e+08,1.89164e+07
0.169,525,62.1582,1,2.13235e+08,1.83693e+07
0.17,533.333,77.8499,1,2.09793e+08,1.89618e+07
0.171,491.667,51.4929,1,2.11226e+08,1.88581e+07
0.172,533.333,123.091,1,2.08724e+08,1.87015e+07
0.173,516.667,38.9249,1,2.09691e+08,1.86838e+07
0.174,550,116.775,1,2.0961e+08,1.8522e+07
0.175,591.667,156.428,1,2.10513e+08,1.87578e+07
0.176,500,104.447,1,2.11072e+08,1.85024e+07
0.177,525,75.3778,1,2.09243e+08,1.87701e+07
0.178,566.667,137.069,1,2.08903e+08,1.8759e+07
0.179,550,156.67,1,2.08232e+08,1.85397e+07
0.18,525,75.3778,1,2.07252e+08,1.84486e+07
0.181,500,120.605,1,2.06286e+08,1.82128e+07
0.182,516.667,83.4847,1,2.10706e+08,1.84686e+07
0.183,583.333,262.274,1,2.09059e+08,1.88198e+07
0.184,541.667,90.0337,1,2.08136e+08,1.83328e+07
0.185,491.667,66.8558,1,2.11676e+08,1.82033e+07
0.186,525,62.1582,1,2.11956e+08,1.84918e+07
0.187,533.333,77.8499,1,2.11688e+08,1.87451e+07
0.188,566.667,123.091,1,2.12387e+08,1.85974e+07
0.189,466.667,49.2366,1,2.07197e+08,1.86872e+07
0.19,483.333,38.9249,1,2.10867e+08,1.82863e+07
0.191,533.333,98.4732,1,2.0931e+08,1.86692e+07
0.192,533.333,161.433,1,2.11256e+08,1.84794e+07
0.193,516.667,119.342,1,2.13043e+08,1.87412e+07
0.194,533.333,166.969,1,2.09167e+08,1.91646e+07
0.195,500,147.71,1,2.12077e+08,1.85819e+07
0.196,483.333,83.4847,1,2.07407e+08,1.89262e+07
0.197,483.333,57.735,1,2.05113e+08,1.81756e+07
0.198,566.667,130.268,1,2.05492e+08,1.78877e+07
0.199,525,113.818,1,2.10493e+08,1.86222e+07
0.2,491.667,116.45,1,2.07396e+08,1.84174e+07
0.201,541.667,156.428,1,2.09634e+08,1.83616e+07
0.202,533.333,172.328,1,2.12169e+08,1.83802e+07
0.203,550,124.316,1,2.09876e+08,1.88854e+07
0.204,500,42.6401,1,2.07704e+08,1.86531e+07
0.205,575,105.529,1,2.08448e+08,1.83505e+07
0.206,500,73.8549,1,2.07669e+08,1.85542e+07
0.207,541.667,90.0337,1,2.08235e+08,1.8458e+07
0.208,491.667,51.4929,1,2.10258e+08,1.88463e+07
0.209,508.333,137.895,1,2.10821e+08,1.84458e+07
0.21,525,113.818,1,2.12557e+08,1.91447e+07
0.211,508.333,51.4929,1,2.10678e+08,1.87725e+07
0.212,591.667,183.196,1,2.11337e+08,1.85199e+07
0.213,508.333,124.011,1,2.1263e+08,1.85189e+07
0.214,500,175.81,1,2.09794e+08,1.88555e+07
0.215,558.333,172.986,1,2.12992e+08,1.83531e+07
0.216,633.333,418.511,1,2.13066e+08,1.86384e+07
0.217,508.333,90.0337,1,2.1391e+08,1.86453e+07
0.218,475,128.806,1,2.13346e+08,1.86814e+07
0.219,525,135.68,1,2.1224e+08,1.86529e+07
0.22,550,188.294,1,2.0955e+08,1.8866e+07
0.221,483.333,71.7741,1,2.08197e+08,1.89635e+07
0.222,500,200,1,2.1251e+08,1.83849e+07
0.223,541.667,131.137,1,2.13351e+08,1.99615e+07
0.224,550,124.316,1,2.13025e+08,1.88028e+07
0.225,2083.33,5453.91,1,2.10847e+08,1.88328e+07
0.226,491.667,116.45,1,2.08262e+08,1.89782e+07
0.227,541.667,137.895,1,2.11646e+08,1.83937e+07
0.228,491.667,90.0337,1,2.10012e+08,1.87135e+07
0.229,483.333,57.735,1,2.0613e+08,1.84934e+07
0.23,508.333,99.6205,1,2.06953e+08,1.83468e+07
0.231,533.333,137.069,1,2.11134e+08,1.82347e+07
0.232,525,96.5307,1,2.09398e+08,1.91689e+07
0.233,466.667,77.8499,1,2.14158e+08,1.87855e+07
0.234,508.333,124.011,1,2.09451e+08,1.90319e+07
0.235,525,113.818,1,2.05642e+08,1.83536e+07
0.236,483.333,71.7741,1,2.10562e+08,1.81534e+07
0.237,483.333,71.7741,1,2.06416e+08,1.84169e+07
0.238,458.333,79.2961,1,2.122e+08,1.82863e+07
0.239,475,62.1582,1,2.08426e+08,1.88825e+07
0.24,516.667,119.342,1,2.08767e+08,1.85317e+07
0.241,458.333,51.4929,1,2.07335e+08,1.83167e+07
0.242,508.333,66.8558,1,2.0544e+08,1.81063e+07
0.243,1441.67,3044.06,1,2.057e+08,1.7984e+07
0.244,491.667,79.2961,1,2.08893e+08,1.88938e+07
0.245,441.667,66.8558,1,2.09747e+08,1.84482e+07
0.246,508.333,79.2961,1,2.10535e+08,1.85785e+07
0.247,533.333,130.268,1,2.09547e+08,1.85711e+07
0.248,491.667,108.362,1,2.11463e+08,1.83669e+07
0.249,483.333,57.735,1,2.14651e+08,1.87385e+07
0.25,466.667,98.4732,1,2.14262e+08,1.91522e+07
0.251,450,108.711,1,2.12268e+08,1.88406e+07
0.252,475,62.1582,1,2.12578e+08,1.85106e+07
0.253,525,105.529,1,2.11161e+08,1.89874e+07
0.254,516.667,146.68,1,2.12034e+08,1.87052e+07
0.255,450,67.42,1,2.12559e+08,1.89369e+07
0.256,458.333,188.092,1,2.08613e+08,1.89976e+07
0.257,516.667,119.342,1,2.06773e+08,1.85341e+07
0.258,508.333,137.895,1,2.11606e+08,1.807e+07
0.259,508.333,131.137,1,2.08544e+08,1.88971e+07
0.26,500,170.561,1,2.06287e+08,1.83958e+07
0.261,466.667,77.8499,1,2.10277e+08,1.8996e+07
0.262,483.333,111.464,1,2.12293e+08,1.89549e+07
0.263,433.333,65.1339,1,2.12315e+08,1.91969e+07
0.264,541.667,90.0337,1,2.10829e+08,1.87402e+07
0.265,516.667,119.342,1,2.13024e+08,1.84169e+07
0.266,500,73.8549,1,2.14767e+08,1.86945e+07
0.267,675,529.365,1,2.08618e+08,1.91281e+07
0.268,500,112.815,1,2.0645e+08,1.83094e+07
0.269,533.333,155.7,1,2.12662e+08,1.81146e+07
0.27,400,73.8549,1,2.11922e+08,1.8703e+07
0.271,466.667,88.7625,1,2.0691e+08,1.89205e+07
0.272,500,104.447,1,2.08011e+08,1.85686e+07
0.273,541.667,124.011,1,2.09185e+08,1.85724e+07
0.274,525,113.818,1,2.05027e+08,1.82428e+07
0.275,533.333,98.4732,1,2.08205e+08,1.83708e+07
0.276,466.667,77.8499,1,2.06577e+08,1.8205e+07
0.277,508.333,156.428,1,2.11467e+08,1.88048e+07
0.278,475,75.3778,1,2.07687e+08,1.88303e+07
0.279,508.333,150.504,1,2.08567e+08,1.88057e+07
0.28,541.667,131.137,1,2.11365e+08,1.82872e+07
0.281,441.667,51.4929,1,2.12402e+08,1.849e+07
0.282,500,120.605,1,2.10885e+08,1.86977e+07
0.283,516.667,164.225,1,2.12551e+08,1.86308e+07
0.284,516.667,83.4847,1,2.13589e+08,1.8639e+07
0.285,475,121.543,1,2.12287e+08,1.86614e+07
0.286,575,186.474,1,2.07135e+08,1.87931e+07
0.287,500,134.84,1,2.05088e+08,1.80815e+07
0.288,450,90.4534,1,2.10384e+08,1.84642e+07
0.289,483.333,93.7437,1,2.05768e+08,1.84254e+07
0.29,533.333,107.309,1,2.10162e+08,1.84811e+07
0.291,516.667,126.73,1,2.06136e+08,1.85623e+07
0.292,491.667,90.0337,1,2.07508e+08,1.84115e+07
0.293,491.667,90.0337,1,2.08382e+08,1.84205e+07
0.294,550,206.706,1,2.07641e+08,1.82603e+07
0.295,525,148.477,1,2.10014e+08,1.8439e+07
0.296,541.667,202.073,1,2.1195e+08,1.86365e+07
0.297,575,176.455,1,2.12464e+08,1.85173e+07
0.298,500,95.3463,1,2.14484e+08,1.8821e+07
0.299,533.333,107.309,1,2.08024e+08,1.8972e+07
0.3,500,134.84,1,2.11511e+08,1.83389e+07
0.301,508.333,99.6205,1,2.11127e+08,1.90514e+07
0.302,483.333,93.7437,1,2.11037e+08,1.87227e+07
0.303,491.667,66.8558,1,2.09755e+08,1.87626e+07
0.304,525,86.6025,1,2.07648e+08,1.86875e+07
0.305,625,237.888,1,2.10931e+08,1.90122e+07
0.306,500,120.605,1,2.11928e+08,1.85529e+07
0.307,458.333,79.2961,1,2.07634e+08,1.86499e+07
0.308,491.667,79.2961,1,2.06234e+08,1.81776e+07
0.309,533.333,137.069,1,2.11823e+08,1.8807e+07
0.31,500,60.3023,1,2.1207e+08,1.8598e+07
0.311,491.667,108.362,1,2.05804e+08,1.86165e+07
0.312,500,85.2803,1,2.10914e+08,1.81042e+07
0.313,483.333,102.986,1,2.1285e+08,1.85705e+07
0.314,516.667,152.753,1,2.10759e+08,1.88322e+07
0.314999,475,135.68,1,2.08418e+08,1.86277e+07
0.315999,466.667,143.548,1,2.11693e+08,1.83353e+07
0.316999,500,85.2803,1,2.10005e+08,1.87619e+07
0.317999,500,60.3023,1,2.11401e+08,1.88435e+07
0.318999,450,79.7724,1,2.13169e+08,1.89874e+07
0.319999,525,96.5307,1,2.1155e+08,1.87324e+07
0.320999,533.333,88.7625,1,2.13155e+08,1.87038e+07
0.321999,491.667,108.362,1,2.09318e+08,1.89002e+07
0.322999,625,186.474,1,2.04618e+08,1.82476e+07
0.323999,483.333,83.4847,1,2.09103e+08,1.81913e+07
0.324999,458.333,79.2961,1,2.12707e+08,1.82699e+07
0.325999,550,108.711,1,2.10659e+08,1.87868e+07
0.326999,533.333,123.091,1,2.09242e+08,1.87845e+07
0.327999,475,75.3778,1,2.1029e+08,1.90662e+07
0.328999,541.667,167.649,1,2.10841e+08,1.88454e+07
0.329999,491.667,79.2961,1,2.09393e+08,1.97768e+07
0.330999,533.333,107.309,1,2.06995e+08,1.85965e+07
0.331999,575,165.831,1,2.1142e+08,1.84082e+07
0.332999,500,85.2803,1,2.10531e+08,1.87474e+07
0.333999,625,176.455,1,2.08477e+08,1.8834e+07
0.334999,491.667,66.8558,1,2.12324e+08,1.84802e+07
0.335999,600,351.62,1,2.07544e+08,1.88608e+07
0.336999,466.667,115.47,1,2.06553e+08,1.83256e+07
0.337999,500,73.8549,1,2.10916e+08,1.84274e+07
0.338999,458.333,144.338,1,2.06211e+08,1.8409e+07
0.339999,516.667,57.735,1,2.0932e+08,1.8522e+07
0.340999,533.333,123.091,1,2.11702e+08,1.89745e+07
0.341999,458.333,90.0337,1,2.0767e+08,1.85692e+07
0.342999,1175,2153.27,1,2.05906e+08,1.82479e+07
0.343999,483.333,83.4847,1,2.07167e+08,1.81153e+07
0.344999,516.667,57.735,1,2.07709e+08,1.82706e+07
0.345999,533.333,143.548,1,2.0958e+08,1.85166e+07
0.346999,558.333,150.504,1,2.12076e+08,1.84541e+07
0.347999,491.667,79.2961,1,2.10088e+08,1.89617e+07
0.348999,483.333,111.464,1,2.09372e+08,1.86673e+07
0.349999,1983.33,4919.5,1,2.10769e+08,1.85019e+07
0.350999,550,100,1,2.1293e+08,1.83993e+07
0.351999,475,75.3778,1,2.12792e+08,1.88624e+07
0.352999,516.667,140.346,1,2.12671e+08,1.89552e+07
0.353999,558.333,178.164,1,2.12809e+08,1.89677e+07
0.354999,558.333,183.196,1,2.1146e+08,1.88826e+07
0.355999,541.667,197.523,1,2.08499e+08,1.89699e+07
0.356999,533.333,123.091,1,2.10531e+08,1.8578e+07
0.357999,458.333,66.8558,1,2.09972e+08,1.89502e+07
0.358999,475,75.3778,1,2.07243e+08,1.84697e+07
0.359999,508.333,116.45,1,2.14135e+08,1.81467e+07
0.360999,558.333,197.523,1,2.13035e+08,1.87835e+07
0.361999,525,142.223,1,2.10309e+08,1.87694e+07
0.362999,525,75.3778,1,2.10212e+08,1.95405e+07
0.363999,491.667,167.649,1,2.09909e+08,1.87404e+07
0.364999,466.667,115.47,1,2.07508e+08,1.87511e+07
0.365999,441.667,51.4929,1,2.06919e+08,1.81716e+07
0.366999,491.667,51.4929,1,2.10933e+08,1.8139e+07
0.367999,516.667,126.73,1,2.08984e+08,1.8707e+07
0.368999,500,85.2803,1,2.10767e+08,1.86759e+07
0.369999,466.667,123.091,1,2.09583e+08,1.88638e+07
0.370999,491.667,202.073,1,2.08576e+08,1.86638e+07
0.371999,508.333,99.6205,1,2.09239e+08,1.85006e+07
0.372999,475,96.5307,1,2.098e+08,1.85075e+07
0.373999,483.333,119.342,1,2.08804e+08,1.88582e+07
0.374999,508.333,116.45,1,2.07843e+08,1.83234e+07
0.375999,516.667,126.73,1,2.09643e+08,1.84104e+07
0.376999,508.333,66.8558,1,2.08586e+08,1.86186e+07
0.377999,516.667,133.712,1,2.10925e+08,1.84465e+07
0.378999,483.333,93.7437,1,2.10683e+08,1.86637e+07
0.379999,458.333,90.0337,1,2.10873e+08,1.87806e+07
0.380999,458.333,116.45,1,2.09977e+08,1.87492e+07
0.381999,525,200.567,1,2.10358e+08,1.90853e+07
0.382999,500,147.71,1,2.10863e+08,1.89874e+07
0.383999,491.667,116.45,1,2.11311e+08,1.84719e+07
0.384999,466.667,123.091,1,2.11977e+08,1.87298e+07
0.385999,508.333,172.986,1,2.14292e+08,1.93637e+07
0.386999,583.333,158.592,1,2.07101e+08,1.90804e+07
0.387999,583.333,185.047,1,2.11891e+08,1.82758e+07
0.388999,450,52.2233,1,2.06838e+08,1.86126e+07
0.389999,516.667,126.73,1,2.06811e+08,1.82953e+07
0.390999,516.667,146.68,1,2.12847e+08,1.81979e+07
0.391998,491.667,116.45,1,2.11611e+08,1.89265e+07
0.392998,541.667,156.428,1,2.09558e+08,1.88567e+07
0.393998,458.333,51.4929,1,2.10341e+08,1.87575e+07
0.394998,516.667,126.73,1,2.10272e+08,1.87872e+07
0.395998,533.333,166.969,1,2.11124e+08,1.85342e+07
0.396998,441.667,51.4929,1,2.11442e+08,1.98206e+07
0.397998,491.667,66.8558,1,2.09025e+08,1.87891e+07
0.398998,433.333,49.2366,1,2.07478e+08,1.83635e+07
0.399998,500,134.84,1,2.11068e+08,1.81777e+07
0.400998,433.333,98.4732,1,2.09288e+08,1.88152e+07
0.401998,466.667,98.4732,1,2.06259e+08,1.84359e+07
0.402998,525,160.255,1,2.10032e+08,1.8091e+07
0.403998,475,75.3778,1,2.07584e+08,1.86655e+07
0.404998,466.667,88.7625,1,2.08507e+08,1.8613e+07
0.405998,491.667,183.196,1,2.11854e+08,1.82871e+07
0.406998,541.667,162.135,1,2.08111e+08,1.88862e+07
0.407998,550,131.426,1,2.11356e+08,1.93412e+07
0.408998,508.333,124.011,1,2.12338e+08,1.88742e+07
0.409998,433.333,65.1339,1,2.09008e+08,1.92638e+07
0.410998,533.333,123.091,1,2.08744e+08,1.84811e+07
0.411998,500,85.2803,1,2.08443e+08,1.85229e+07
0.412998,458.333,99.6205,1,2.10453e+08,1.83445e+07
0.413998,466.667,88.7625,1,2.05703e+08,1.83585e+07
0.414998,483.333,111.464,1,2.07337e+08,1.81916e+07
0.415998,575,176.455,1,2.06982e+08,1.83937e+07
0.416998,575,165.831,1,2.11281e+08,1.82112e+07
0.417998,491.667,66.8558,1,2.12344e+08,1.84209e+07
0.418998,533.333,98.4732,1,2.14468e+08,1.86365e+07
0.419998,533.333,196.946,1,2.08846e+08,1.90695e+07
0.420998,508.333,90.0337,1,2.11034e+08,1.85336e+07
0.421998,591.667,144.338,1,2.10114e+08,1.89256e+07
0.422998,475,45.2267,1,2.07499e+08,1.86899e+07
0.423998,508.333,144.338,1,2.108e+08,1.83584e+07
0.424998,550,116.775,1,2.09259e+08,1.88949e+07
0.425998,608.333,227.47,1,2.11308e+08,1.85714e+07
0.426998,508.333,137.895,1,2.11093e+08,1.86529e+07
0.427998,475,62.1582,1,2.13517e+08,1.88757e+07
0.428998,475,96.5307,1,2.10117e+08,1.87679e+07
0.429998,500,147.71,1,2.12283e+08,1.90113e+07
0.430998,600,241.209,1,2.14469e+08,1.89596e+07
0.431998,475,96.5307,1,2.07341e+08,1.87838e+07
0.432998,525,121.543,1,2.06209e+08,1.80662e+07
0.433998,1891.67,4947.08,1,2.0884e+08,1.83985e+07
0.434998,533.333,149.747,1,2.12648e+08,1.83394e+07
0.435998,508.333,124.011,1,2.10695e+08,1.94266e+07
0.436998,500,141.421,1,2.11949e+08,1.86148e+07
0.437998,491.667,99.6205,1,2.09467e+08,1.89454e+07
0.438998,491.667,131.137,1,2.09545e+08,1.87169e+07
0.439998,541.667,274.552,1,2.12605e+08,1.86895e+07
0.440998,433.333,65.1339,1,2.12089e+08,1.85482e+07
0.441998,425,62.1582,1,2.13182e+08,1.85375e+07
0.442998,466.667,123.091,1,2.11419e+08,1.91573e+07
0.443998,508.333,124.011,1,2.09218e+08,1.85215e+07
0.444998,450,156.67,1,2.11916e+08,1.8403e+07
0.445998,525,121.543,1,2.1166e+08,1.88306e+07
0.446998,458.333,162.135,1,2.10159e+08,1.87612e+07
0.447998,458.333,66.8558,1,2.08903e+08,1.88125e+07
0.448998,575,142.223,1,2.12871e+08,1.82007e+07
0.449998,475,86.6025,1,2.11928e+08,1.85701e+07
0.450998,458.333,51.4929,1,2.08676e+08,1.9222e+07
0.451998,466.667,88.7625,1,2.07978e+08,1.84278e+07
0.452998,466.667,107.309,1,2.13086e+08,1.83084e+07
0.453998,475,75.3778,1,2.06545e+08,1.89731e+07
0.454998,466.667,49.2366,1,2.10217e+08,1.82942e+07
0.455998,533.333,149.747,1,2.11787e+08,1.85299e+07
0.456998,558.333,90.0337,1,2.08504e+08,1.88126e+07
0.457998,475,128.806,1,2.08033e+08,1.86026e+07
0.458998,416.667,83.4847,1,2.06241e+08,1.82491e+07
0.459998,433.333,77.8499,1,2.10143e+08,1.82663e+07
0.460998,508.333,108.362,1,2.09579e+08,1.95372e+07
0.461998,483.333,57.735,1,2.10077e+08,1.84209e+07
0.462998,466.667,49.2366,1,2.08068e+08,1.86735e+07
0.463998,491.667,150.504,1,2.07222e+08,1.83757e+07
