quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.002,28050,12739.7,1,2491.67,967.15
0.003,23558.3,3989.18,1,2240.97,238.366
0.004,22533.3,2575.88,1,2203.41,207.89
0.005,20741.7,586.915,1,2166.95,200.332
0.006,21108.3,793.678,1,2172.25,195.558
0.007,21241.7,980.221,1,2206.02,208.003
0.008,20858.3,274.552,1,2192.17,220.52
0.009,20808.3,362.963,1,2232.68,219.646
0.01,21500,1947.96,1,2194.39,214.22
0.011,21066.7,600.505,1,2232.87,207.034
0.012,21016.7,468.718,1,2361.07,413.212
0.013,21291.7,1857.4,1,2196.76,218.459
0.014,20950,284.445,1,2158.06,209.949
0.015,21333.3,5268.14,1,2254.84,355.581
0.016,21041.7,1133.34,1,2271.24,463.261
0.017,21325,822.551,1,2147.6,208.786
0.018,22316.7,1547.33,1,2370.63,664.265
0.019,21433.3,1078.16,1,2197.55,223.401
0.02,20908.3,235.327,1,2199.8,204.345
0.021,20866.7,177.525,1,2158.32,201.351
0.022,21100,532.575,1,2171.53,194.834
0.023,21000,304.512,1,2189.29,205.01
0.024,20850,287.623,1,2174.11,210.797
0.025,20908.3,277.843,1,2181.18,207.607
0.026,22758.3,3683.98,1,2340.1,445.772
0.027,20908.3,281.096,1,2228.34,222.271
0.028,20941.7,253.909,1,2194.03,213.878
0.029,21366.7,1499.29,1,2191.17,211.171
0.03,20925,386.417,1,2165.93,203.822
0.031,20908.3,264.432,1,2230.49,204.749
0.032,21008.3,281.096,1,2177.54,218.25
0.033,20875,230.119,1,2164.8,207.151
0.034,21008.3,210.878,1,2180.4,197.883
0.035,21141.7,425.245,1,2198.37,202.943
0.036,20866.7,331.205,1,2224.86,202.732
0.037,21100,333.03,1,2218.74,199.857
0.038,21900,2909.55,1,2276.56,374.117
0.039,21025,420.227,1,2214.71,207.752
0.04,20883.3,228.963,1,2192.89,208.484
0.041,21125,459.496,1,2199.41,203.962
0.042,20908.3,267.848,1,2174.95,202.818
0.043,20991.7,328.795,1,2189.58,205.287
0.044,21016.7,343.335,1,2132.46,202.199
0.045,20983.3,275.791,1,2169.37,201.882
0.046,20950,358.025,1,2164.11,202.046
0.047,21816.7,2341.26,1,2155.34,202.93
0.048,21125,484.534,1,2179.61,210.482
0.049,21041.7,323.218,1,2323.3,416.181
0.05,20925,364.629,1,2185.28,217.296
0.051,21741.7,1805.27,1,2157.11,213.343
0.052,22475,1827.13,1,2329.76,404.292
0.053,21941.7,3417.19,1,2335.81,455.46
0.054,19600,2720.96,1,2111.32,219.874
0.055,19058.3,564.814,1,2067.61,195.601
