quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.231,155983,2170.81,467,13653.5,1256.5
0.232,156733,5095.87,467,13654.5,1218.52
0.233,155167,2965.05,467,13846.2,1287.97
0.234,155575,2686.03,467,13737.2,1273.31
0.235,155000,1332.8,467,13803.1,1271.95
0.236,156325,3165.19,468,13616.9,1233.07
0.237,155333,2216.19,468,13968.1,1273.49
0.238,154892,1442.51,468,13814,1317.37
0.239,155142,2881.43,468,13567.8,1254.09
0.24,157083,6784.72,469,13605.7,1227.13
0.241,155483,2740.55,471,13783.8,1253.99
0.242,155333,2538.55,472,13790.3,1311.6
0.243,155683,2297.36,474,13690.9,1250.39
0.244,156400,4306.87,475,13965.9,1241.1
0.245,155950,2592.47,477,13705.5,1246.24
0.246,156600,3244.02,479,13917.1,1289.01
0.247,159092,12899.6,480,13934.8,1662.54
0.248,152683,6894.38,482,13752.9,1341.38
0.249,154700,2302.17,483,13796.1,1225.23
0.25,155208,2290.48,485,14016.3,1254.41
0.251,155025,2065.35,487,14001.4,1269.91
0.252,155158,2805.66,488,14033.4,1317.86
0.253,154567,2475.46,490,13902.8,1258.41
0.254,156775,2404.97,492,14133.6,1255.21
0.255,156383,3320.14,493,14552.8,1830.31
0.256,154617,2281.48,495,14112.7,1395.79
0.257,156142,2222.39,497,13801.1,1267.11
0.258,155592,3007.7,499,14075.1,1301.61
0.259,155775,1695.52,500,14056.3,1289.36
0.26,155800,2222.2,502,14021.4,1346.25
0.261,155508,1911.43,503,14243.4,1345.94
0.262,155025,1436.62,505,14370.3,1437.31
0.263,156008,1867.16,507,14022.5,1309.15
0.264,155375,1559.79,509,14126.9,1286.16
0.265,156983,3660.31,511,14168.9,1267.11
0.266,154917,1621.91,512,13964.1,1283.74
0.267,156125,1860.66,514,14088.7,1255.29
0.268,156683,3371.22,516,14315.7,1337.95
0.269,155717,2530.48,517,13918,1267.14
0.27,156525,6134.27,519,14026.5,1245.74
0.271,155700,2419.24,520,14185.5,1282.51
0.272,155533,2917.14,522,13957.1,1286.75
0.273,154975,1524.42,524,13963.1,1263.28
0.274,155425,1751.95,526,14046.9,1271.55
0.275,155867,3788.1,528,14153.9,1278.53
0.276,155650,3078.81,530,13962.8,1295.88
0.277,155467,1970.39,531,14438.6,1344.7
0.278,155717,2514.99,533,14061.5,1312.29
0.279,155283,1737.73,533,14146.8,1272.83
0.28,155900,2853.39,533,13903.9,1254.86
0.281,156433,952.827,533,13975.3,1281.61
0.282,156225,2978.14,533,14222.9,1297.07
0.283,155708,1919.02,533,14218.6,1308.91
0.284,156175,2364.56,533,14193.2,1294.67
0.285,155867,3215.12,534,14007.8,1279.6
0.286,156142,2622.44,536,14134,1289.09
0.287,155467,1502.93,538,14186.2,1289.04
0.288,155492,1482.29,539,13923.8,1292.67
0.289,155908,2161,541,14202,1329.61
0.29,156533,1843.58,543,14041.8,1288.36
0.291,156325,1815.15,545,14128.5,1295.5
0.292,155225,1986.37,547,14177.4,1276.21
0.293,164533,10932,548,16198.1,3964.71
0.294,158817,2648.78,550,14291.5,1443.42
0.295,159208,2654.14,552,14657.6,1349.37
0.296,159983,3049.54,554,14496.5,1340.55
0.297,158217,3240.88,555,14283,1451.52
0.298,157425,3096.66,557,14023.6,1297.15
0.299,157300,2381.75,559,14243.6,1289.55
0.3,159417,3995.87,562,14528.6,1327.92
0.301,157708,1943.03,563,14235.7,1363.62
0.302,157425,2221.03,563,14169.6,1304.05
0.303,158617,3832.36,563,14114.1,1306.61
0.304,157958,3097.05,563,14259.5,1303.1
0.305,157058,1552.98,563,14363.3,1270.94
0.306,157792,2372.36,563,14046.9,1276.48
0.307,159175,3412.84,563,14270.6,1296.3
0.308,158825,2427.17,564,14130.9,1282.09
0.309,156858,1240.57,566,14294.2,1261.96
0.31,157467,2144.9,568,14241.2,1302.39
0.311,157450,1449.45,570,14453.4,1296.46
0.312,158642,2200.19,571,14279.5,1292.36
0.313,158025,1334.93,573,14606.6,1372.78
0.314,157783,2881.24,574,14308.9,1309.75
0.314999,158908,2809.22,576,15259.1,2925.9
0.315999,157425,2892.35,577,14488.3,1372.55
0.316999,157558,1657.74,579,14607.4,1382.15
0.317999,158142,2159.32,580,14433.9,1324.57
0.318999,157650,3121.63,582,14502.8,1360.58
0.319999,159033,7103.95,583,14441.9,1347.58
0.320999,157267,1831.71,585,14361.8,1324.98
0.321999,158625,3241.25,587,14471.8,1268.22
0.322999,158000,2544.87,589,14672.7,1371.16
0.323999,157725,3204.86,590,14431.1,1331.13
0.324999,158825,5002.02,591,14244.3,1286.47
0.325999,156108,1364.12,591,14562,1308.43
0.326999,158758,2437.01,591,14563.5,1298.33
0.327999,157325,2330.87,592,14322,1319.96
0.328999,157692,1997.93,593,14535.2,1301.18
0.329999,159725,11238.4,595,14327.9,1317.16
0.330999,156175,3453.62,597,14527.3,1298.09
0.331999,157058,1972.75,599,15060.6,1621.96
0.332999,156400,1957.74,601,14763.4,1324.34
0.333999,157175,2438.75,603,14830.3,1393.64
0.334999,157167,950.917,604,14535.9,1327.66
0.335999,156683,2580.99,606,15561.3,3681.64
0.336999,158375,7001.06,608,15755.1,2370.51
0.337999,158125,21037.3,609,14521.3,1409.6
0.338999,156458,1270.26,611,15001.8,1406.57
0.339999,155925,2081.58,613,14783.5,1383.75
0.340999,156900,2284.33,614,15023.6,1412.39
0.341999,156608,1873.48,616,14677,1329.83
0.342999,156717,2546.24,619,14914.7,1332.18
0.343999,157342,2974.88,621,14867.9,1347.09
0.344999,158067,4200.29,622,14705.7,1350.06
0.345999,158217,3111.81,624,14883.8,1342.04
0.346999,157258,2225.66,625,15023.7,1339.56
0.347999,159267,13275.3,627,15410.3,2424.12
0.348999,159767,2974.84,629,15025.9,1401.99
0.349999,156875,1655.91,630,14927.2,1401.9
0.350999,156417,1963.22,632,15418.9,1399.1
0.351999,157450,2745.74,633,15101.6,1408.09
0.352999,157825,3378.58,633,14983.5,1350.04
0.353999,155875,1941.47,633,14798.6,1381.7
0.354999,157250,2180.28,633,14891.6,1354.47
0.355999,157742,4097.99,633,14949.3,1377.43
0.356999,157442,1840.68,633,15004.1,1415.31
0.357999,156858,1346.69,633,15025.3,1351.23
0.358999,155808,2407.36,633,14877.1,1361.06
0.359999,157983,2343.98,633,14864.8,1387.87
0.360999,158250,3563.83,633,14905.4,1377.79
0.361999,158200,2705.55,633,14850.4,1386.45
0.362999,157192,2039.81,634,14820.9,1365.68
0.363999,157092,2251.25,636,14901.7,1334.61
0.364999,156700,1412.93,639,14900.1,1399.86
0.365999,156708,1738.05,643,14991.7,1334.6
0.366999,155942,2128.79,644,14924.3,1352.88
0.367999,158917,3140.3,647,14977,1350.06
