quantile,real_quantile,estimated_quantile,rank,real_rank,estimated_rank
0.18,1964,1350,1964,5926,16477
0.181,1971,1350,1971,5957,16477
0.182,1979,1350,1979,5990,16477
0.183,1985,1350,1985,6026,16477
0.184,1989,1350,1989,6056,16477
0.185,1996,1350,1996,6088,16477
0.186,2003,1350,2003,6125,16477
0.187,2008,1350,2008,6158,16477
0.188,2013,1350,2013,6191,16477
0.189,2019,1350,2019,6222,16477
0.19,2028,1350,2028,6253,16477
0.191,2035,1350,2035,6291,16477
0.192,2040,1350,2040,6321,16477
0.193,2047,1350,2047,6353,16477
0.194,2053,1350,2053,6383,16477
0.195,2061,1350,2061,6416,16477
0.196,2066,1350,2066,6450,16477
0.197,2073,1350,2073,6486,16477
0.198,2078,1350,2078,6518,16477
0.199,2087,1421,2087,6556,16477
0.2,2091,1421,2091,6582,16477
0.201,2096,1421,2096,6619,16477
0.202,2100,1421,2100,6648,16477
0.203,2105,1421,2105,6684,16477
0.204,2113,1421,2113,6716,16477
0.205,2118,1421,2118,6745,16488
0.206,2125,1421,2125,6780,16488
0.207,2131,1421,2131,6814,16488
0.208,2137,1421,2137,6850,16488
0.209,2142,1421,2142,6878,16488
0.21,2147,1421,2147,6915,16488
0.211,2152,1421,2152,6949,16488
0.212,2159,1421,2159,6978,16488
0.213,2165,1421,2165,7011,16488
0.214,2173,1421,2173,7049,16488
0.215,2178,1421,2178,7079,16488
0.216,2183,1421,2183,7112,16488
0.217,2189,1421,2189,7145,16488
0.218,2195,1421,2195,7174,16488
0.219,2201,1421,2201,7209,16496
0.22,2206,1421,2206,7239,16496
0.221,2215,1421,2215,7273,16496
0.222,2219,1421,2219,7304,16496
0.223,2225,1421,2225,7338,16496
0.224,2232,1421,2232,7373,16496
0.225,2238,1421,2238,7404,16496
0.226,2244,1421,2244,7437,16496
0.227,2249,1421,2249,7471,16496
0.228,2255,1421,2255,7505,16496
0.229,2261,1421,2261,7544,16496
0.23,2266,1421,2266,7573,18544
0.231,2272,1421,2272,7601,18552
0.232,2277,1421,2277,7636,18552
0.233,2283,1421,2283,7671,18561
0.234,2287,1421,2287,7699,18561
0.235,2293,1421,2293,7737,18561
0.236,2298,1421,2298,7767,18561
0.237,2305,1421,2305,7800,18561
0.238,2311,1421,2311,7836,18561
0.239,2316,1577,2316,7870,18561
0.24,2320,1577,2320,7901,18570
0.241,2324,1577,2324,7932,18570
0.242,2330,1577,2330,7966,18570
0.243,2336,1577,2336,7999,18570
0.244,2340,1577,2340,8029,18570
0.245,2347,1577,2347,8064,18570
0.246,2355,1577,2355,8098,18570
0.247,2360,1577,2360,8127,18570
0.248,2366,1577,2366,8168,18570
0.249,2370,1577,2370,8194,18570
0.25,2376,1577,2376,8229,18570
0.251,2381,1577,2381,8268,18570
0.252,2386,1577,2386,8293,18570
0.253,2392,1577,2392,8327,18570
0.254,2398,1577,2398,8361,18570
0.255,2402,1577,2402,8394,18570
0.256,2408,1577,2408,8423,18570
0.257,2414,1577,2414,8459,18570
0.258,2421,1577,2421,8491,18570
0.259,2426,1577,2426,8523,18570
0.26,2433,1577,2433,8557,18570
0.261,2438,1577,2438,8590,18570
0.262,2443,1577,2443,8620,18570
0.263,2448,1577,2448,8659,18570
0.264,2452,1577,2452,8689,18570
0.265,2458,1577,2458,8725,18577
0.266,2462,1577,2462,8753,18577
0.267,2472,1577,2472,8786,18577
0.268,2477,1577,2477,8821,18589
0.269,2483,1577,2483,8853,18596
0.27,2487,1577,2487,8887,20644
0.271,2492,1577,2492,8919,20644
0.272,2497,1577,2497,8950,20644
0.273,2505,1577,2505,8983,20644
0.274,2511,1577,2511,9017,20644
0.275,2516,1577,2516,9051,20644
0.276,2522,1577,2522,9084,20644
0.277,2528,1577,2528,9117,20644
0.278,2535,1577,2535,9147,20644
0.279,2541,1898,2541,9180,20644
0.28,2547,1898,2547,9216,20644
0.281,2551,1898,2551,9251,20644
0.282,2557,1898,2557,9286,20652
0.283,2564,1898,2564,9312,20652
0.284,2570,1898,2570,9344,20652
0.285,2576,1898,2576,9381,20652
0.286,2582,1898,2582,9411,20652
0.287,2589,1898,2589,9445,20652
0.288,2596,1898,2596,9480,20652
0.289,2601,1898,2601,9512,20652
0.29,2605,1898,2605,9544,20652
0.291,2611,1898,2611,9576,20652
0.292,2616,1898,2616,9609,20652
0.293,2621,1898,2621,9643,20652
0.294,2626,1898,2626,9674,20652
0.295,2634,1898,2634,9712,20652
0.296,2639,1898,2639,9741,20652
0.297,2644,1898,2644,9773,20652
0.298,2651,1898,2651,9808,20652
0.299,2655,1898,2655,9837,20660
0.3,2662,1898,2662,9875,20660
0.301,2668,1898,2668,9903,20660
0.302,2676,1898,2676,9936,20660
0.303,2683,1898,2683,9975,20660
0.304,2690,1898,2690,10005,20660
0.305,2698,1898,2698,10035,20660
0.306,2705,1898,2705,10074,20660
0.307,2710,1898,2710,10106,20668
0.308,2718,1898,2718,10138,20668
0.309,2724,1898,2724,10168,20668
0.31,2729,1898,2729,10201,20668
0.311,2736,1898,2736,10232,20668
0.312,2742,1898,2742,10267,20668
0.313,2748,1898,2748,10299,20675
0.314,2753,1898,2753,10336,20675
0.315,2758,1898,2758,10364,20675
0.316,2766,1898,2766,10402,20681
0.317,2770,1898,2770,10430,20681
0.318,2777,1898,2777,10469,20681
0.319,2782,2117,2782,10495,20681
0.32,2789,2264,2789,10532,20681
0.321,2797,2264,2797,10564,20681
0.322,2804,2264,2804,10601,20681
0.323,2809,2264,2809,10630,20681
0.324,2816,2264,2816,10661,20681
0.325,2821,2264,2821,10695,20689
0.326,2826,2264,2826,10726,20689
0.327,2832,2264,2832,10759,20689
0.328,2839,2264,2839,10798,20689
0.329,2844,2264,2844,10826,20689
0.33,2851,2264,2851,10857,20689
0.331,2860,2264,2860,10898,20689
0.332,2864,2264,2864,10931,20698
0.333,2869,2264,2869,10959,20698
0.334,2876,2264,2876,10989,20698
0.335,2882,2264,2882,11023,22746
0.336,2889,2264,2889,11060,22746
0.337,2894,2264,2894,11089,22746
0.338,2901,2264,2901,11124,22746
0.339,2908,2264,2908,11153,22746
0.34,2914,2264,2914,11192,22746
0.341,2920,2264,2920,11222,22746
0.342,2926,2264,2926,11255,22746
0.343,2932,2264,2932,11286,22746
0.344,2939,2264,2939,11320,22746
0.345,2945,2264,2945,11354,22746
0.346,2951,2264,2951,11385,22746
0.347,2957,2264,2957,11418,22746
0.348,2963,2264,2963,11449,22746
0.349,2969,2264,2969,11483,22746
0.35,2976,2264,2976,11522,22746
0.351,2981,2264,2981,11548,22746
0.352,2989,2264,2989,11584,22746
0.353,2995,2264,2995,11617,22746
0.354,3000,2264,3000,11647,22746
0.355,3007,2264,3007,11682,22746
0.356,3013,2264,3013,11712,22746
0.357,3021,2264,3021,11749,22746
0.358,3027,2264,3027,11782,22746
0.359,3032,2267,3032,11814,22746
0.36,3037,2485,3037,11844,22753
0.361,3044,2485,3044,11881,22753
0.362,3050,2485,3050,11912,22753
0.363,3059,2485,3059,11944,22753
0.364,3062,2485,3062,11978,22753
0.365,3069,2485,3069,12014,22753
0.366,3075,2485,3075,12043,22753
0.367,3081,2485,3081,12077,22760
0.368,3087,2485,3087,12108,22760
0.369,3093,2485,3093,12146,22760
0.37,3097,2485,3097,12175,22760
0.371,3103,2485,3103,12211,22760
0.372,3107,2485,3107,12239,22760
0.373,3113,2485,3113,12273,22760
0.374,3119,2485,3119,12309,22760
0.375,3125,2485,3125,12339,22760
0.376,3131,2485,3131,12374,22760
0.377,3137,2485,3137,12403,22760
0.378,3143,2485,3143,12440,22760
0.379,3148,2485,3148,12469,22760
0.38,3154,2485,3154,12503,22760
0.381,3161,2485,3161,12537,22760
0.382,3168,2485,3168,12572,22760
0.383,3176,2485,3176,12606,22760
0.384,3181,2485,3181,12634,22760
0.385,3188,2485,3188,12667,22760
0.386,3194,2485,3194,12702,22760
0.387,3200,2485,3200,12732,22760
0.388,3205,2485,3205,12768,22760
0.389,3212,2485,3212,12804,22760
0.39,3217,2485,3217,12831,22760
0.391,3222,2485,3222,12865,24808
0.392,3230,2485,3230,12897,24808
0.393,3237,2485,3237,12932,24808
0.394,3244,2485,3244,12969,24808
0.395,3251,2485,3251,12996,24808
0.396,3257,2485,3257,13032,24808
0.397,3263,2485,3263,13066,24808
0.398,3268,2485,3268,13102,24808
0.399,3273,2485,3273,13128,24808
0.4,3279,2706,3279,13161,24808
0.401,3283,2878,3283,13194,24808
0.402,3289,2878,3289,13226,24808
0.403,3295,2878,3295,13264,24808
0.404,3300,2878,3300,13293,24808
0.405,3306,2878,3306,13328,24808
0.406,3312,2878,3312,13358,24808
0.407,3318,2878,3318,13396,24815
0.408,3323,2878,3323,13426,26863
0.409,3329,2878,3329,13459,26863
0.41,3335,2878,3335,13494,26863
0.411,3341,2878,3341,13525,26863
0.412,3346,2878,3346,13559,26863
0.413,3351,2878,3351,13591,26863
0.414,3357,2878,3357,13624,26863
0.415,3366,2878,3366,13658,26863
0.416,3374,2878,3374,13690,26863
0.417,3382,2878,3382,13719,26863
0.418,3389,2878,3389,13754,26863
0.419,3397,2878,3397,13788,26863
0.42,3404,2878,3404,13824,26863
0.421,3409,2878,3409,13851,26863
0.422,3418,2878,3418,13886,26863
0.423,3425,2878,3425,13921,26863
0.424,3432,2878,3432,13951,26863
0.425,3438,2878,3438,13985,26870
0.426,3447,2878,3447,14016,26870
0.427,3454,2878,3454,14048,26870
0.428,3461,2878,3461,14081,26870
0.429,3469,2878,3469,14116,26870
0.43,3476,2878,3476,14149,26870
0.431,3482,2878,3482,14181,26870
0.432,3487,2878,3487,14215,26870
0.433,3494,2878,3494,14246,26870
0.434,3502,2878,3502,14283,26870
0.435,3509,2878,3509,14312,26870
0.436,3517,2878,3517,14346,26870
0.437,3523,2878,3523,14381,26870
0.438,3529,2878,3529,14415,26870
0.439,3536,2878,3536,14444,26870
0.44,3542,2878,3542,14481,26870
0.441,3548,3219,3548,14510,26870
0.442,3554,3219,3554,14545,26879
0.443,3559,3219,3559,14577,26879
0.444,3566,3219,3566,14612,26879
0.445,3572,3219,3572,14642,26879
0.446,3579,3219,3579,14677,26879
0.447,3585,3219,3585,14708,26879
0.448,3593,3219,3593,14743,26879
0.449,3600,3219,3600,14775,26879
0.45,3607,3219,3607,14808,28927
0.451,3613,3219,3613,14841,28927
0.452,3621,3219,3621,14872,28927
0.453,3627,3219,3627,14904,28927
0.454,3634,3219,3634,14937,28934
0.455,3641,3219,3641,14974,28934
0.456,3648,3219,3648,15005,28934
0.457,3654,3219,3654,15035,28934
0.458,3661,3219,3661,15077,28934
0.459,3666,3219,3666,15102,28934
0.46,3672,3219,3672,15141,28934
0.461,3677,3219,3677,15168,28934
0.462,3681,3219,3681,15199,28934
0.463,3688,3219,3688,15232,28934
0.464,3695,3219,3695,15270,28934
0.465,3700,3219,3700,15300,28934
0.466,3706,3219,3706,15334,28934
0.467,3712,3219,3712,15365,28941
0.468,3719,3219,3719,15401,28941
0.469,3726,3219,3726,15434,28941
0.47,3733,3219,3733,15464,28941
0.471,3741,3219,3741,15498,28941
0.472,3747,3219,3747,15528,28941
0.473,3754,3219,3754,15562,28941
0.474,3763,3219,3763,15595,28941
0.475,3773,3219,3773,15631,28941
0.476,3778,3219,3778,15662,28941
0.477,3785,3219,3785,15696,28941
0.478,3791,3219,3791,15727,28941
0.479,3798,3219,3798,15762,28941
0.48,3808,3219,3808,15797,28941
0.481,3814,3322,3814,15827,28941
0.482,3823,3322,3823,15862,28941
0.483,3828,3322,3828,15891,28941
0.484,3834,3322,3834,15925,28941
0.485,3843,3322,3843,15957,28941
0.486,3851,3322,3851,15990,28941
0.487,3859,3322,3859,16026,28941
0.488,3867,3322,3867,16056,28941
0.489,3873,3322,3873,16088,28941
0.49,3882,3322,3882,16124,28941
0.491,3888,3322,3888,16156,28941
0.492,3894,3322,3894,16189,28941
0.493,3900,3322,3900,16222,28941
0.494,3906,3322,3906,16253,28941
0.495,3915,3322,3915,16285,28941
0.496,3923,3322,3923,16322,28941
0.497,3931,3322,3931,16352,28941
0.498,3936,3322,3936,16384,28941
0.499,3942,3322,3942,16418,28941
0.5,3950,3322,3950,16452,28941
0.501,3958,3322,3958,16482,28941
0.502,3967,3322,3967,16516,30989
0.503,3976,3322,3976,16553,30989
0.504,3983,3322,3983,16587,30989
0.505,3993,3322,3993,16619,30989
0.506,4001,3322,4001,16650,30989
0.507,4006,3322,4006,16680,30989
0.508,4015,3322,4015,16715,30989
0.509,4023,3322,4023,16748,30989
0.51,4030,3322,4030,16781,30989
0.511,4037,3322,4037,16811,30989
0.512,4043,3322,4043,16846,30989
0.513,4049,3322,4049,16878,30989
0.514,4057,3322,4057,16913,30989
0.515,4064,3322,4064,16944,30989
0.516,4071,3322,4071,16980,30989
0.517,4078,3322,4078,17013,30989
0.518,4085,3322,4085,17043,30989
0.519,4092,3322,4092,17075,30989
0.52,4100,3322,4100,17108,30989
0.521,4109,3604,4109,17141,30989
0.522,4117,3604,4117,17180,30989
0.523,4124,3604,4124,17206,30989
0.524,4131,3604,4131,17241,30989
0.525,4140,3604,4140,17276,30989
0.526,4149,3604,4149,17308,30989
0.527,4159,3604,4159,17338,30989
0.528,4169,3604,4169,17371,30989
0.529,4179,3604,4179,17407,30989
0.53,4187,3604,4187,17437,30989
0.531,4195,3604,4195,17470,30989
0.532,4204,3604,4204,17504,30989
0.533,4211,3604,4211,17536,30989
0.534,4220,3604,4220,17571,30989
0.535,4228,3604,4228,17605,30998
0.536,4236,3604,4236,17637,30998
0.537,4242,3604,4242,17668,30998
0.538,4252,3604,4252,17702,30998
0.539,4259,3604,4259,17737,30998
0.54,4268,3604,4268,17767,30998
0.541,4276,3604,4276,17799,30998
0.542,4286,3604,4286,17835,30998
0.543,4292,3604,4292,17865,30998
0.544,4302,3604,4302,17899,30998
0.545,4310,3604,4310,17935,30998
0.546,4316,3604,4316,17963,30998
0.547,4324,3604,4324,17997,30998
0.548,4333,3604,4333,18029,30998
0.549,4343,3604,4343,18065,30998
0.55,4351,3604,4351,18095,30998
0.551,4359,3604,4359,18128,30998
0.552,4370,3604,4370,18165,30998
0.553,4380,3604,4380,18198,30998
0.554,4385,3604,4385,18231,30998
0.555,4395,3604,4395,18261,30998
0.556,4404,3604,4404,18292,30998
0.557,4414,3604,4414,18331,30998
0.558,4422,3604,4422,18357,30998
0.559,4430,3604,4430,18393,30998
0.56,4437,3631,4437,18429,30998
0.561,4443,3967,4443,18458,30998
0.562,4450,3967,4450,18490,30998
0.563,4458,3967,4458,18524,30998
0.564,4467,3967,4467,18556,30998
0.565,4478,3967,4478,18592,30998
0.566,4484,3967,4484,18623,30998
0.567,4492,3967,4492,18658,30998
0.568,4497,3967,4497,18688,31006
0.569,4508,3967,4508,18721,31006
0.57,4518,3967,4518,18754,31006
0.571,4527,3967,4527,18785,31012
0.572,4537,3967,4537,18818,31012
0.573,4548,3967,4548,18854,31012
0.574,4557,3967,4557,18885,33060
0.575,4566,3967,4566,18918,33060
0.576,4575,3967,4575,18952,33060
0.577,4586,3967,4586,18983,33060
0.578,4594,3967,4594,19018,33060
0.579,4603,3967,4603,19049,33060
0.58,4610,3967,4610,19081,33060
0.581,4619,3967,4619,19117,33060
0.582,4630,3967,4630,19151,33060
0.583,4638,3967,4638,19181,33068
0.584,4646,3967,4646,19214,33068
0.585,4654,3967,4654,19248,33068
0.586,4664,3967,4664,19281,33068
0.587,4673,3967,4673,19313,33068
0.588,4681,3967,4681,19347,33068
0.589,4687,3967,4687,19378,33068
0.59,4698,3967,4698,19413,33068
0.591,4707,3967,4707,19444,33068
0.592,4719,3967,4719,19479,33068
0.593,4726,3967,4726,19509,33068
0.594,4737,3967,4737,19542,33068
0.595,4746,3967,4746,19575,33068
0.596,4756,3967,4756,19609,33074
0.597,4766,3967,4766,19646,33074
0.598,4774,3967,4774,19673,33074
0.599,4785,3967,4785,19707,33074
0.6,4794,4224,4794,19742,33074
0.601,4804,4552,4804,19773,33074
0.602,4816,4552,4816,19808,33074
0.603,4826,4552,4826,19838,33074
0.604,4836,4552,4836,19873,33074
0.605,4849,4552,4849,19905,33074
0.606,4859,4552,4859,19939,33074
0.607,4868,4552,4868,19974,33074
0.608,4875,4552,4875,20002,33074
0.609,4886,4552,4886,20035,33074
0.61,4896,4552,4896,20071,33074
0.611,4908,4552,4908,20103,33074
0.612,4918,4552,4918,20135,33074
0.613,4928,4552,4928,20167,33074
0.614,4942,4552,4942,20200,33074
0.615,4952,4552,4952,20236,33074
0.616,4960,4552,4960,20266,33074
0.617,4969,4552,4969,20298,35122
0.618,4982,4552,4982,20331,35122
0.619,4994,4552,4994,20369,35122
0.62,5004,4552,5004,20400,35122
0.621,5014,4552,5014,20431,35122
0.622,5026,4552,5026,20466,35122
0.623,5035,4552,5035,20496,35122
0.624,5043,4552,5043,20529,35122
0.625,5052,4552,5052,20563,35122
0.626,5063,4552,5063,20597,35122
0.627,5074,4552,5074,20629,35122
0.628,5084,4552,5084,20662,35122
0.629,5094,4552,5094,20695,35122
0.63,5106,4552,5106,20729,35122
0.631,5116,4552,5116,20761,35122
0.632,5129,4552,5129,20793,35122
0.633,5139,4552,5139,20827,35122
0.634,5150,4552,5150,20860,35122
0.635,5160,4552,5160,20891,35122
0.636,5170,4552,5170,20924,35122
0.637,5181,4552,5181,20957,35122
0.638,5191,4552,5191,20989,35122
0.639,5204,4552,5204,21023,35122
0.64,5213,4638,5213,21057,35122
0.641,5227,4961,5227,21091,35122
0.642,5236,4961,5236,21121,35122
0.643,5244,4961,5244,21156,35122
0.644,5256,4961,5256,21188,35122
0.645,5269,4961,5269,21220,35122
0.646,5281,4961,5281,21253,35122
0.647,5294,4961,5294,21288,35122
0.648,5304,4961,5304,21322,35122
0.649,5315,4961,5315,21352,35122
0.65,5325,4961,5325,21388,35122
0.651,5337,4961,5337,21418,35122
0.652,5349,4961,5349,21452,35122
0.653,5360,4961,5360,21484,35122
0.654,5371,4961,5371,21515,35122
0.655,5384,4961,5384,21550,35122
0.656,5399,4961,5399,21582,35122
0.657,5409,4961,5409,21615,35122
0.658,5419,4961,5419,21650,35122
0.659,5429,4961,5429,21681,35122
0.66,5443,4961,5443,21714,35122
0.661,5459,4961,5459,21747,35122
0.662,5470,4961,5470,21780,35122
0.663,5481,4961,5481,21815,35122
0.664,5492,4961,5492,21845,35122
0.665,5503,4961,5503,21880,35122
0.666,5515,4961,5515,21910,35122
0.667,5529,4961,5529,21949,35122
0.668,5538,4961,5538,21977,35122
0.669,5551,4961,5551,22009,35122
0.67,5564,4961,5564,22044,35122
0.671,5576,4961,5576,22075,35122
0.672,5587,4961,5587,22108,37170
0.673,5599,4961,5599,22141,37170
0.674,5612,4961,5612,22173,37170
0.675,5621,4961,5621,22207,37170
0.676,5632,4961,5632,22239,37170
0.677,5646,4961,5646,22273,37170
0.678,5655,4961,5655,22307,37170
0.679,5668,4961,5668,22340,37170
0.68,5679,5584,5679,22372,37170
0.681,5690,5584,5690,22404,37170
0.682,5700,5584,5700,22437,37170
0.683,5715,5584,5715,22470,37170
0.684,5729,5584,5729,22502,37170
0.685,5744,5584,5744,22537,37170
0.686,5757,5584,5757,22568,37170
0.687,5771,5584,5771,22603,37170
0.688,5785,5584,5785,22634,37170
0.689,5798,5584,5798,22667,37170
0.69,5813,5584,5813,22700,37170
0.691,5825,5584,5825,22734,37170
0.692,5837,5584,5837,22767,37170
0.693,5852,5584,5852,22799,37170
0.694,5866,5584,5866,22831,37170
0.695,5879,5584,5879,22864,37170
0.696,5892,5584,5892,22899,37170
0.697,5905,5584,5905,22930,37170
0.698,5917,5584,5917,22963,37170
0.699,5930,5584,5930,22996,37170
0.7,5944,5584,5944,23029,37170
0.701,5959,5584,5959,23063,37170
0.702,5971,5584,5971,23096,37170
0.703,5982,5584,5982,23127,37170
0.704,5998,5584,5998,23160,37170
0.705,6017,5584,6017,23194,39218
0.706,6028,5584,6028,23229,39218
0.707,6042,5584,6042,23260,39218
0.708,6056,5584,6056,23293,39218
0.709,6068,5584,6068,23325,39218
0.71,6079,5584,6079,23360,39218
0.711,6092,5584,6092,23393,39218
0.712,6103,5584,6103,23423,39218
0.713,6118,5584,6118,23456,39218
0.714,6134,5584,6134,23490,39218
0.715,6148,5584,6148,23522,39218
0.716,6161,5584,6161,23555,39218
0.717,6180,5584,6180,23588,39218
0.718,6194,5584,6194,23621,39218
0.719,6207,5584,6207,23660,39218
0.72,6220,6015,6220,23690,39218
0.721,6235,6015,6235,23720,39218
0.722,6256,6015,6256,23753,39218
0.723,6274,6015,6274,23787,39218
0.724,6290,6015,6290,23818,39218
0.725,6308,6015,6308,23854,39218
0.726,6327,6015,6327,23884,39218
0.727,6345,6015,6345,23919,39218
0.728,6364,6015,6364,23950,40242
0.729,6378,6015,6378,23984,40242
0.73,6391,6015,6391,24016,40242
0.731,6405,6015,6405,24048,40242
0.732,6425,6015,6425,24085,40242
0.733,6441,6015,6441,24118,40242
0.734,6456,6015,6456,24151,40242
0.735,6466,6015,6466,24184,40242
0.736,6480,6015,6480,24213,40242
0.737,6492,6015,6492,24247,40242
0.738,6507,6015,6507,24279,40242
0.739,6524,6015,6524,24316,40242
0.74,6537,6015,6537,24346,40242
0.741,6556,6015,6556,24377,40242
0.742,6571,6015,6571,24411,40242
0.743,6586,6015,6586,24443,40242
0.744,6601,6015,6601,24477,40242
0.745,6613,6015,6613,24511,40242
