quantile,real_quantile,estimated_quantile,rank,real_rank,estimated_rank
0,1,1,1,8,32768
0.001,6,1,6,636,32768
0.002,8,1,8,1434,32768
0.003,9,1,9,1963,32768
0.004,10,1,10,2565,32768
0.005,11,1,11,3241,65536
0.006,11,1,11,3241,65536
0.007,12,1,12,4012,65536
0.008,13,1,13,4774,65536
0.009,13,1,13,4774,65536
0.01,14,1,14,5618,65536
0.011,15,1,15,6460,81920
0.012,15,1,15,6460,81920
0.013,16,1,16,7359,81920
0.014,16,1,16,7359,81920
0.015,17,1,17,8269,82830
0.016,18,1,18,9151,83712
0.017,18,1,18,9151,83712
0.018,19,1,19,10030,84591
0.019,19,1,19,10030,84591
0.02,20,1,20,10896,85457
0.021,21,1,21,11733,86294
0.022,21,1,21,11733,86294
0.023,22,1,22,12636,87197
0.024,22,1,22,12636,87197
0.025,23,1,23,13480,87197
0.026,24,1,24,14277,87994
0.027,24,1,24,14277,87994
0.028,25,1,25,15055,87994
0.029,26,1,26,15884,88823
0.03,26,1,26,15884,88823
0.031,27,1,27,16680,89619
0.032,28,1,28,17447,89619
0.033,28,1,28,17447,89619
0.034,29,1,29,18316,90488
0.035,30,1,30,19118,91290
0.036,30,1,30,19118,91290
0.037,31,1,31,20000,92172
0.038,31,1,31,20000,92172
0.039,32,1,32,20970,93142
0.04,33,1,33,21980,94152
0.041,33,1,33,21980,94152
0.042,34,1,34,22994,95166
0.043,34,1,34,22994,95166
0.044,35,1,35,24042,95166
0.045,35,1,35,24042,95166
0.046,36,11,36,25132,96256
0.047,36,11,36,25132,96256
0.048,37,11,37,26262,97386
0.049,37,11,37,26262,97386
0.05,37,11,37,26262,97386
0.051,38,11,38,27423,98547
0.052,38,11,38,27423,98547
0.053,39,11,39,28537,99661
0.054,39,11,39,28537,99661
0.055,40,11,40,29708,100832
0.056,40,11,40,29708,100832
0.057,41,11,41,30904,100832
0.058,41,11,41,30904,100832
0.059,42,11,42,32092,100832
0.06,42,11,42,32092,100832
0.061,42,11,42,32092,100832
0.062,43,11,43,33282,133600
0.063,43,11,43,33282,133600
0.064,44,11,44,34482,133600
0.065,44,11,44,34482,133600
0.066,45,11,45,35640,134758
0.067,45,11,45,35640,134758
0.068,46,11,46,36804,135922
0.069,46,11,46,36804,135922
0.07,46,11,46,36804,135922
0.071,47,11,47,37959,137077
0.072,47,11,47,37959,137077
0.073,48,11,48,39104,138222
0.074,48,11,48,39104,138222
0.075,49,11,49,40263,139381
0.076,49,11,49,40263,139381
0.077,50,11,50,41430,139381
0.078,50,11,50,41430,139381
0.079,51,11,51,42609,140560
0.08,51,11,51,42609,140560
0.081,51,11,51,42609,140560
0.082,52,11,52,43760,140560
0.083,52,11,52,43760,140560
0.084,53,11,53,44935,140560
0.085,53,11,53,44935,140560
0.086,54,11,54,46116,141741
0.087,54,11,54,46116,141741
0.088,55,11,55,47304,141741
0.089,55,11,55,47304,141741
0.09,55,11,55,47304,141741
0.091,56,15,56,48523,142960
0.092,56,15,56,48523,142960
0.093,57,15,57,49790,144227
0.094,57,15,57,49790,144227
0.095,58,15,58,51041,144227
0.096,58,15,58,51041,144227
0.097,58,15,58,51041,144227
0.098,59,15,59,52348,144227
0.099,59,15,59,52348,144227
0.1,60,15,60,53644,144227
0.101,60,15,60,53644,144227
0.102,60,15,60,53644,144227
0.103,61,15,61,54929,145512
0.104,61,15,61,54929,145512
0.105,62,15,62,56257,145512
0.106,62,15,62,56257,145512
0.107,62,15,62,56257,145512
0.108,63,15,63,57621,146749
0.109,63,15,63,57621,146749
0.11,64,15,64,58982,146749
0.111,64,15,64,58982,146749
0.112,64,15,64,58982,146749
0.113,65,15,65,60387,146749
0.114,65,17,65,60387,146749
0.115,65,18,65,60387,146749
0.116,66,19,66,61704,146749
0.117,66,20,66,61704,146749
0.118,67,20,67,63055,146749
0.119,67,21,67,63055,146749
0.12,67,22,67,63055,146749
0.121,68,24,68,64431,146749
0.122,68,26,68,64431,146749
0.123,69,27,69,65761,146749
0.124,69,29,69,65761,146749
0.125,69,29,69,65761,146749
0.126,70,30,70,67155,146749
0.127,70,31,70,67155,146749
0.128,71,32,71,68572,146749
0.129,71,33,71,68572,146749
0.13,71,33,71,68572,146749
0.131,72,34,72,69937,179517
0.132,72,36,72,69937,179517
0.133,72,36,72,69937,179517
0.134,73,37,73,71357,180738
0.135,73,38,73,71357,180738
0.136,74,38,74,72723,180738
0.137,74,39,74,72723,180738
0.138,74,40,74,72723,180738
0.139,75,40,75,74126,180738
0.14,75,43,75,74126,180738
0.141,75,43,75,74126,180738
0.142,76,43,76,75497,180738
0.143,76,43,76,75497,180738
0.144,77,43,77,76903,181713
0.145,77,43,77,76903,181713
0.146,77,43,77,76903,181713
0.147,78,43,78,78303,181713
0.148,78,43,78,78303,181713
0.149,78,43,78,78303,181713
0.15,79,43,79,79692,181713
0.151,79,43,79,79692,181713
0.152,80,43,80,81152,181713
0.153,80,43,80,81152,181713
0.154,80,43,80,81152,181713
0.155,81,43,81,82551,181713
0.156,81,43,81,82551,181713
0.157,81,43,81,82551,181713
0.158,82,43,82,83907,181713
0.159,82,43,82,83907,181713
0.16,83,43,83,85355,181713
0.161,83,43,83,85355,181713
0.162,83,43,83,85355,181713
0.163,84,43,84,86704,181713
0.164,84,43,84,86704,181713
0.165,84,43,84,86704,181713
0.166,85,43,85,88122,181713
0.167,85,43,85,88122,181713
0.168,86,43,86,89594,181713
0.169,86,43,86,89594,181713
