quantile,real_quantile,estimated_quantile,rank,real_rank,estimated_rank
0,2692,2692,2692,1,128
0.001,4939,2692,4939,4,129
0.002,5903,2692,5903,6,130
0.003,6324,2692,6324,8,131
0.004,6556,2692,6556,10,132
0.005,7665,2692,7665,12,133
0.006,8374,2692,8374,14,134
0.007,8914,2692,8914,16,135
0.008,9549,2692,9549,18,136
0.009,9855,2692,9855,20,137
0.01,10622,2692,10622,22,139
0.011,10957,2692,10957,24,140
0.012,11263,2692,11263,26,142
0.013,11775,2692,11775,29,144
0.014,11950,2692,11950,31,145
0.015,12525,2692,12525,33,147
0.016,12791,2692,12791,35,148
0.017,13015,2692,13015,37,150
0.018,13490,2692,13490,39,151
0.019,13610,2692,13610,41,153
0.02,15152,2692,15152,43,282
0.021,15270,2692,15270,45,283
0.022,15460,2692,15460,47,284
0.023,16079,2692,16079,49,285
0.024,16551,2692,16551,51,285
0.025,16991,2692,16991,54,286
0.026,17519,2692,17519,56,286
0.027,17675,2692,17675,58,287
0.028,18081,2692,18081,60,288
0.029,18312,2692,18312,62,289
0.03,18523,2692,18523,64,290
0.031,18680,2692,18680,66,291
0.032,18912,2692,18912,68,292
0.033,19350,2692,19350,70,292
0.034,19760,2692,19760,72,292
0.035,20231,2692,20231,74,292
0.036,20361,2692,20361,76,292
0.037,20511,2692,20511,78,293
0.038,20839,2692,20839,81,293
0.039,20859,2692,20859,83,293
0.04,20967,2692,20967,85,293
0.041,21262,4939,21262,87,293
0.042,21407,6556,21407,89,293
0.043,21668,9358,21668,91,293
0.044,22200,10622,22200,93,293
0.045,22424,11263,22424,95,293
0.046,22515,11950,22515,97,293
0.047,22810,12699,22810,99,293
0.048,22914,13419,22914,101,293
0.049,22937,14789,22937,103,293
0.05,23184,14789,23184,106,293
0.051,23266,14789,23266,108,294
0.052,23344,14789,23344,110,294
0.053,23482,14789,23482,112,294
0.054,23969,14789,23969,114,422
0.055,24031,14789,24031,116,422
0.056,24161,14789,24161,118,422
0.057,24300,14789,24300,120,422
0.058,24572,14789,24572,122,422
0.059,24705,14789,24705,124,422
0.06,25170,14789,25170,126,422
0.061,25296,14789,25296,128,422
0.062,25372,14789,25372,130,422
0.063,25613,14789,25613,133,422
0.064,25768,14789,25768,135,422
0.065,25883,14789,25883,137,422
0.066,25989,14789,25989,139,422
0.067,26135,14789,26135,141,422
0.068,26237,14789,26237,143,422
0.069,26306,14789,26306,145,422
0.07,26356,14789,26356,147,422
0.071,26697,14789,26697,149,422
0.072,26824,14789,26824,151,422
0.073,26939,14789,26939,153,422
0.074,27334,14789,27334,155,422
0.075,27566,14789,27566,158,422
0.076,27865,14789,27865,160,422
0.077,28047,14789,28047,162,422
0.078,28183,14789,28183,164,422
0.079,28234,14789,28234,166,422
0.08,28401,14789,28401,168,422
0.081,28552,14789,28552,170,422
0.082,28752,14789,28752,172,422
0.083,28950,14789,28950,174,422
0.084,29174,14789,29174,176,422
0.085,29216,14789,29216,178,422
0.086,29314,14789,29314,180,422
0.087,29348,14789,29348,182,422
0.088,29512,14789,29512,185,422
0.089,29596,14789,29596,187,422
0.09,29677,15270,29677,189,422
0.091,29741,16982,29741,191,422
0.092,29859,18254,29859,193,422
0.093,30020,18912,30020,196,422
0.094,30034,23522,30034,197,422
0.095,30164,23522,30164,199,422
0.096,30259,23522,30259,201,422
0.097,30366,23522,30366,203,422
0.098,30544,23522,30544,205,422
0.099,30647,23522,30647,207,422
0.1,30748,23522,30748,210,422
0.101,30812,23522,30812,212,422
0.102,30917,23522,30917,214,422
0.103,31076,23522,31076,216,422
0.104,31217,23522,31217,218,422
0.105,31278,23522,31278,220,422
0.106,31360,23522,31360,222,422
0.107,31618,23522,31618,224,550
0.108,31712,23522,31712,226,550
0.109,31742,23522,31742,228,550
0.11,31841,23522,31841,230,550
0.111,31913,23522,31913,232,550
0.112,32001,23522,32001,234,550
0.113,32132,23522,32132,237,550
0.114,32244,23522,32244,239,550
0.115,32318,23522,32318,241,550
0.116,32489,23522,32489,243,550
0.117,32650,23522,32650,245,550
0.118,32808,23522,32808,247,550
0.119,32954,23522,32954,249,550
0.12,33005,23522,33005,251,550
0.121,33029,23522,33029,253,550
0.122,33045,23522,33045,255,550
0.123,33083,23522,33083,257,550
0.124,33222,23522,33222,259,550
0.125,33535,23522,33535,262,550
0.126,33789,23522,33789,264,550
0.127,33943,23522,33943,266,550
0.128,33966,23522,33966,268,550
0.129,34049,23522,34049,270,550
0.13,34072,23522,34072,272,550
0.131,34164,23522,34164,274,550
0.132,34195,23522,34195,276,550
0.133,34477,23522,34477,278,550
0.134,34646,23522,34646,280,550
0.135,34693,31618,34693,282,550
0.136,34842,31618,34842,284,552
0.137,34907,31618,34907,286,552
0.138,34997,31618,34997,289,552
0.139,35093,31618,35093,291,552
0.14,35169,31618,35169,293,552
0.141,35450,31618,35450,295,552
0.142,35526,31618,35526,297,552
0.143,35586,31618,35586,299,552
0.144,35724,31618,35724,301,552
0.145,35742,31618,35742,303,552
0.146,35822,31618,35822,305,680
0.147,36135,31618,36135,307,680
0.148,36160,31618,36160,309,680
0.149,36365,31618,36365,311,680
0.15,36641,31618,36641,314,680
0.151,36737,31618,36737,316,680
0.152,36858,31618,36858,318,680
0.153,36936,31618,36936,320,680
0.154,37089,31618,37089,322,680
0.155,37234,31618,37234,324,680
0.156,37345,31618,37345,326,680
0.157,37457,31618,37457,328,680
0.158,37474,31618,37474,330,680
0.159,37544,31618,37544,332,680
0.16,37622,31618,37622,334,680
0.161,37654,31618,37654,336,680
0.162,37804,31618,37804,339,680
0.163,37863,31618,37863,341,680
0.164,37918,31618,37918,343,680
0.165,37966,31618,37966,345,680
0.166,37990,31618,37990,347,680
0.167,38192,31618,38192,349,680
0.168,38410,31618,38410,351,680
0.169,38515,31618,38515,353,680
0.17,38533,31618,38533,355,680
0.171,38739,31618,38739,357,680
0.172,38821,31618,38821,359,680
0.173,38869,31618,38869,361,680
0.174,38883,31618,38883,363,680
0.175,39061,31618,39061,366,680
0.176,39245,34842,39245,368,680
0.177,39265,35822,39265,370,680
0.178,39307,35822,39307,372,680
0.179,39418,35822,39418,374,680
0.18,39500,35822,39500,376,680
0.181,39616,35822,39616,378,680
0.182,39667,35822,39667,380,680
0.183,39808,35822,39808,382,680
0.184,39875,35822,39875,384,680
0.185,39971,35822,39971,386,680
0.186,40162,35822,40162,388,680
0.187,40197,35822,40197,390,680
0.188,40452,35822,40452,393,680
0.189,40523,35822,40523,395,680
0.19,40552,35822,40552,397,680
0.191,40618,35822,40618,399,680
0.192,40666,35822,40666,401,680
0.193,41049,35822,41049,403,680
0.194,41104,35822,41104,405,680
0.195,41149,35822,41149,407,680
0.196,41246,35822,41246,409,680
0.197,41333,35822,41333,411,680
0.198,41488,35822,41488,413,680
0.199,41599,35822,41599,415,680
0.2,41722,35822,41722,418,680
0.201,41731,35822,41731,420,680
0.202,41819,35822,41819,422,680
0.203,41843,35822,41843,424,808
0.204,42078,35822,42078,426,808
0.205,42222,35822,42222,428,808
0.206,42424,35822,42424,430,808
0.207,42582,35822,42582,432,808
0.208,42744,35822,42744,434,808
0.209,42802,35822,42802,436,808
0.21,42832,35822,42832,438,808
0.211,42859,35822,42859,440,808
0.212,42955,35822,42955,442,808
0.213,43045,35822,43045,445,808
0.214,43142,35822,43142,447,808
0.215,43154,35822,43154,449,808
0.216,43257,35822,43257,451,808
0.217,43292,35822,43292,453,808
0.218,43361,41836,43361,455,808
0.219,43405,41836,43405,457,808
0.22,43489,41836,43489,459,808
0.221,43532,41836,43532,461,808
0.222,43571,41836,43571,463,808
0.223,43659,41836,43659,465,808
0.224,43663,41836,43663,467,808
0.225,43847,41836,43847,470,808
0.226,43890,41836,43890,472,808
0.227,43978,41836,43978,474,808
0.228,43997,41836,43997,476,808
0.229,44018,41836,44018,478,808
0.23,44096,41836,44096,480,808
0.231,44240,41836,44240,482,808
0.232,44463,41836,44463,484,808
0.233,44589,41836,44589,486,808
0.234,44615,41836,44615,488,808
0.235,44733,41836,44733,490,808
0.236,44887,41836,44887,492,808
0.237,45124,41836,45124,494,808
0.238,45285,41836,45285,497,936
0.239,45424,41836,45424,499,936
0.24,45531,41836,45531,501,936
0.241,45565,41836,45565,503,936
0.242,45696,41836,45696,505,936
0.243,45890,41836,45890,507,936
0.244,45965,41836,45965,509,936
0.245,46205,41836,46205,511,936
0.246,46249,41836,46249,513,936
0.247,46361,41836,46361,515,936
0.248,46370,41836,46370,517,936
0.249,46415,41836,46415,519,936
0.25,46461,41836,46461,522,936
0.251,46528,41836,46528,524,936
0.252,46575,41836,46575,526,936
0.253,46649,41836,46649,528,936
0.254,46754,41836,46754,530,936
0.255,46771,41836,46771,532,936
0.256,46870,41836,46870,534,936
0.257,46956,41836,46956,536,936
0.258,47100,45248,47100,538,936
0.259,47179,45248,47179,540,936
0.26,47221,45248,47221,542,936
0.261,47297,45248,47297,544,936
0.262,47421,45248,47421,546,936
0.263,47681,45248,47681,549,936
0.264,47720,45248,47720,551,936
0.265,47876,45248,47876,553,1064
0.266,47894,45248,47894,555,1064
0.267,47928,45248,47928,557,1064
0.268,47961,45248,47961,559,1064
0.269,47997,45248,47997,561,1064
0.27,48064,45248,48064,563,1064
0.271,48448,45248,48448,565,1064
0.272,48953,45248,48953,567,1064
0.273,49077,45248,49077,569,1064
0.274,49103,45248,49103,571,1064
0.275,49367,45248,49367,574,1064
0.276,49594,45248,49594,577,1064
0.277,49705,45248,49705,578,1064
0.278,49768,45248,49768,580,1064
0.279,49856,45248,49856,582,1064
0.28,49948,45248,49948,584,1064
0.281,50039,45248,50039,586,1064
0.282,50061,45248,50061,588,1064
0.283,50157,45248,50157,590,1064
0.284,50186,45248,50186,592,1064
0.285,50357,45248,50357,594,1064
0.286,50386,45248,50386,596,1064
0.287,50515,45248,50515,598,1064
0.288,50578,45248,50578,601,1064
0.289,50607,45248,50607,603,1064
0.29,50672,45248,50672,605,1064
0.291,51051,45248,51051,607,1192
0.292,51293,45248,51293,609,1192
0.293,51403,45248,51403,611,1192
0.294,51469,45248,51469,613,1192
0.295,51475,45248,51475,615,1192
0.296,51585,45248,51585,617,1192
0.297,51650,45248,51650,619,1192
0.298,51673,45248,51673,621,1192
0.299,51825,47876,51825,623,1192
0.3,51909,47876,51909,626,1192
0.301,51957,47876,51957,629,1192
0.302,52038,47876,52038,630,1192
0.303,52123,47876,52123,632,1192
0.304,52229,47876,52229,634,1192
0.305,52264,47876,52264,636,1192
0.306,52322,47876,52322,638,1192
0.307,52360,47876,52360,640,1192
0.308,52448,47876,52448,642,1192
0.309,52590,47876,52590,644,1192
0.31,52701,47876,52701,646,1192
0.311,52793,47876,52793,648,1192
0.312,52964,47876,52964,650,1192
0.313,53047,47876,53047,653,1192
0.314,53129,47876,53129,655,1192
0.315,53341,47876,53341,657,1192
0.316,53391,47876,53391,659,1192
0.317,53512,47876,53512,661,1192
0.318,53557,47876,53557,663,1192
0.319,53585,47876,53585,665,1192
0.32,53620,47876,53620,667,1192
0.321,53644,47876,53644,669,1192
0.322,53657,47876,53657,671,1192
0.323,53717,47876,53717,673,1192
0.324,53747,47876,53747,675,1192
0.325,53853,47876,53853,678,1192
0.326,53888,47876,53888,680,1192
0.327,54012,47876,54012,682,1192
0.328,54091,47876,54091,684,1192
0.329,54154,47876,54154,686,1192
0.33,54216,47876,54216,688,1192
0.331,54295,47876,54295,690,1192
0.332,54310,47876,54310,692,1192
0.333,54377,47876,54377,694,1192
0.334,54453,47876,54453,696,1192
0.335,54531,47876,54531,698,1192
0.336,54629,47876,54629,700,1192
0.337,54867,47876,54867,702,1192
0.338,54947,47876,54947,705,1192
0.339,55138,47876,55138,707,1192
0.34,55183,51051,55183,709,1192
0.341,55410,51051,55410,711,1192
0.342,55599,51051,55599,713,1320
0.343,55649,51051,55649,715,1320
0.344,55772,51051,55772,717,1320
0.345,55876,51051,55876,719,1320
0.346,55913,51051,55913,721,1320
0.347,56045,51051,56045,723,1320
0.348,56122,51051,56122,725,1320
0.349,56171,51051,56171,727,1320
0.35,56254,51051,56254,730,1320
0.351,56343,51051,56343,732,1320
0.352,56446,51051,56446,734,1320
0.353,56482,51051,56482,736,1320
0.354,56506,51051,56506,738,1320
0.355,56590,51051,56590,740,1320
0.356,56766,51051,56766,742,1320
0.357,56786,51051,56786,744,1320
0.358,56827,51051,56827,746,1320
0.359,56911,51051,56911,748,1320
0.36,56975,51051,56975,750,1320
0.361,57079,51051,57079,752,1320
0.362,57150,51051,57150,754,1320
0.363,57198,51051,57198,757,1320
0.364,57268,51051,57268,759,1320
0.365,57349,51051,57349,761,1320
0.366,57590,51051,57590,763,1320
0.367,57661,51051,57661,765,1320
0.368,57772,51051,57772,767,1320
0.369,57899,51051,57899,769,1320
0.37,57993,51051,57993,771,1320
0.371,58035,51051,58035,773,1320
0.372,58055,51051,58055,775,1320
0.373,58068,51051,58068,777,1320
0.374,58083,51051,58083,779,1320
0.375,58143,51051,58143,782,1320
0.376,58228,51051,58228,784,1320
0.377,58277,51051,58277,786,1320
0.378,58429,51051,58429,788,1320
0.379,58512,51051,58512,790,1320
0.38,58522,51051,58522,792,1320
0.381,58798,55599,58798,794,1320
0.382,58803,55599,58803,796,1320
0.383,58838,55599,58838,798,1320
0.384,58919,55599,58919,800,1320
0.385,58972,55599,58972,802,1320
0.386,58998,55599,58998,804,1320
0.387,59121,55599,59121,806,1320
0.388,59146,55599,59146,809,1448
0.389,59375,55599,59375,811,1448
0.39,59657,55599,59657,813,1448
0.391,59670,55599,59670,815,1448
0.392,59915,55599,59915,817,1448
0.393,60125,55599,60125,819,1448
0.394,60175,55599,60175,821,1448
0.395,60215,55599,60215,823,1448
0.396,60289,55599,60289,825,1448
0.397,60392,55599,60392,827,1448
0.398,60530,55599,60530,829,1448
0.399,60583,55599,60583,831,1448
0.4,60657,55599,60657,834,1448
0.401,60914,55599,60914,836,1448
0.402,61087,55599,61087,838,1448
0.403,61166,55599,61166,840,1448
0.404,61305,55599,61305,842,1448
0.405,61348,55599,61348,844,1448
0.406,61421,55599,61421,846,1448
0.407,61555,55599,61555,848,1448
0.408,61599,55599,61599,850,1448
0.409,61639,55599,61639,852,1448
0.41,61671,55599,61671,854,1448
0.411,61736,55599,61736,856,1448
0.412,61832,55599,61832,858,1448
0.413,61886,55599,61886,861,1448
0.414,61913,55599,61913,863,1448
0.415,61968,55599,61968,865,1448
0.416,61987,55599,61987,867,1448
0.417,62060,55599,62060,869,1448
0.418,62114,55599,62114,871,1448
0.419,62181,55599,62181,873,1448
0.42,62443,55599,62443,875,1448
0.421,62556,55599,62556,877,1448
0.422,62750,59142,62750,879,1448
0.423,62930,59142,62930,881,1448
0.424,62971,59142,62971,883,1448
0.425,63106,59142,63106,886,1448
0.426,63209,59142,63209,888,1448
0.427,63286,59142,63286,890,1448
0.428,63339,59142,63339,892,1448
0.429,63421,59142,63421,894,1448
0.43,63631,59142,63631,896,1448
0.431,63692,59142,63692,898,1448
0.432,63728,59142,63728,900,1448
0.433,63890,59142,63890,902,1448
0.434,64006,59142,64006,904,1448
0.435,64216,59142,64216,906,1448
0.436,64293,59142,64293,908,1448
0.437,64363,59142,64363,910,1448
0.438,64395,59142,64395,913,1448
0.439,64433,59142,64433,915,1448
0.44,64572,59142,64572,917,1576
0.441,64694,59142,64694,919,1576
0.442,64745,59142,64745,921,1576
0.443,64882,59142,64882,923,1576
0.444,64981,59142,64981,925,1576
0.445,65011,59142,65011,927,1576
0.446,65047,59142,65047,929,1576
0.447,65195,59142,65195,931,1576
0.448,65319,59142,65319,933,1576
0.449,65363,59142,65363,935,1576
0.45,65390,59142,65390,938,1576
0.451,65484,59142,65484,940,1576
0.452,65584,59142,65584,942,1576
0.453,65612,59142,65612,944,1576
0.454,65713,59142,65713,946,1576
0.455,65794,59142,65794,948,1576
0.456,65827,59142,65827,950,1576
0.457,65859,59142,65859,952,1704
0.458,65979,59142,65979,954,1704
0.459,66128,59142,66128,956,1704
0.46,66209,59142,66209,958,1704
0.461,66411,59142,66411,960,1704
0.462,66542,59142,66542,962,1704
0.463,66655,64541,66655,965,1704
0.464,66704,64541,66704,967,1704
0.465,66730,64541,66730,969,1704
0.466,66905,64541,66905,971,1704
0.467,66965,64541,66965,973,1704
0.468,66994,64541,66994,975,1704
0.469,67038,64541,67038,977,1704
0.47,67076,64541,67076,979,1704
0.471,67151,64541,67151,981,1704
0.472,67339,64541,67339,983,1704
0.473,67525,64541,67525,985,1704
0.474,67600,64541,67600,987,1704
0.475,68128,64541,68128,990,1704
0.476,68172,64541,68172,992,1704
0.477,68235,64541,68235,994,1704
0.478,68342,64541,68342,996,1704
0.479,68387,64541,68387,998,1704
0.48,68390,64541,68390,1000,1704
0.481,68470,64541,68470,1002,1704
0.482,68813,64541,68813,1004,1704
0.483,69018,64541,69018,1006,1704
0.484,69085,64541,69085,1008,1704
0.485,69133,64541,69133,1010,1704
0.486,69243,64541,69243,1012,1704
0.487,69248,64541,69248,1014,1704
0.488,69367,64541,69367,1017,1704
0.489,69443,64541,69443,1019,1704
0.49,69553,64541,69553,1021,1704
0.491,69645,64541,69645,1023,1704
0.492,69801,64541,69801,1025,1704
0.493,69855,64541,69855,1027,1704
0.494,69965,64541,69965,1029,1704
0.495,70361,64541,70361,1031,1704
0.496,70374,64541,70374,1033,1704
0.497,70414,64541,70414,1035,1704
0.498,70594,64541,70594,1037,1704
0.499,70687,64541,70687,1039,1704
0.5,70865,64541,70865,1042,1704
0.501,70940,64541,70940,1044,1704
0.502,71059,64541,71059,1046,1704
0.503,71085,64541,71085,1048,1704
0.504,71110,65859,71110,1050,1704
0.505,71262,65859,71262,1052,1704
0.506,71367,65859,71367,1054,1704
0.507,71731,65859,71731,1056,1704
0.508,71849,65859,71849,1058,1704
0.509,71888,65859,71888,1060,1704
0.51,72086,65859,72086,1062,1704
0.511,72129,65859,72129,1064,1704
0.512,72160,65859,72160,1066,1832
0.513,72402,65859,72402,1069,1832
0.514,72498,65859,72498,1071,1832
0.515,72533,65859,72533,1073,1832
0.516,72612,65859,72612,1075,1832
0.517,72686,65859,72686,1077,1832
0.518,72938,65859,72938,1079,1832
0.519,73108,65859,73108,1081,1832
0.52,73173,65859,73173,1083,1832
0.521,73231,65859,73231,1085,1832
0.522,73294,65859,73294,1087,1832
0.523,73437,65859,73437,1089,1832
0.524,73514,65859,73514,1091,1832
0.525,73623,65859,73623,1094,1832
0.526,73660,65859,73660,1096,1832
0.527,73761,65859,73761,1098,1832
0.528,73985,65859,73985,1100,1832
0.529,74261,65859,74261,1102,1832
0.53,74397,65859,74397,1104,1832
0.531,74443,65859,74443,1106,1832
0.532,74589,65859,74589,1108,1832
0.533,74664,65859,74664,1110,1832
0.534,74730,65859,74730,1112,1832
0.535,74928,65859,74928,1114,1832
0.536,75032,65859,75032,1116,1832
0.537,75178,65859,75178,1118,1832
0.538,75497,65859,75497,1121,1832
0.539,75680,65859,75680,1123,1832
0.54,75830,65859,75830,1125,1832
0.541,75884,65859,75884,1127,1832
0.542,76014,65859,76014,1129,1832
0.543,76110,65859,76110,1131,1832
0.544,76137,65859,76137,1133,1832
0.545,76312,72149,76312,1135,1832
0.546,76373,72149,76373,1137,1832
0.547,76440,72149,76440,1139,1832
0.548,76565,72149,76565,1141,1832
0.549,76678,72149,76678,1143,1832
0.55,76784,72149,76784,1146,1832
0.551,76918,72149,76918,1148,1832
0.552,77101,72149,77101,1150,1832
0.553,77162,72149,77162,1152,1832
0.554,77207,72149,77207,1154,1960
0.555,77311,72149,77311,1157,1960
0.556,77316,72149,77316,1158,1960
0.557,77367,72149,77367,1160,1960
0.558,77579,72149,77579,1164,1960
0.559,77579,72149,77579,1164,1960
0.56,77637,72149,77637,1166,1960
0.561,77712,72149,77712,1168,1960
0.562,77726,72149,77726,1170,1960
0.563,77896,72149,77896,1173,1960
0.564,78037,72149,78037,1175,1960
0.565,78145,72149,78145,1177,1960
0.566,78222,72149,78222,1179,1960
0.567,78318,72149,78318,1181,1960
0.568,78419,72149,78419,1183,1960
0.569,78641,72149,78641,1185,1960
0.57,78852,72149,78852,1188,1960
0.571,78878,72149,78878,1189,1960
0.572,78963,72149,78963,1191,1960
0.573,79280,72149,79280,1193,1960
0.574,79430,72149,79430,1195,1960
0.575,79591,72149,79591,1198,1960
0.576,79801,72149,79801,1200,1960
0.577,80205,72149,80205,1202,1960
0.578,80417,72149,80417,1204,1960
0.579,80470,72149,80470,1206,1960
0.58,80546,72149,80546,1208,1960
0.581,80730,72149,80730,1210,1960
0.582,80755,72149,80755,1212,1960
0.583,80892,72149,80892,1214,1960
0.584,81222,72149,81222,1216,1960
0.585,81268,72149,81268,1218,1960
0.586,81394,77190,81394,1220,1960
0.587,81578,77190,81578,1222,1960
0.588,81690,77190,81690,1225,1960
0.589,81770,77190,81770,1227,1960
0.59,82006,77190,82006,1229,1960
0.591,82090,77190,82090,1231,1960
0.592,82206,77190,82206,1233,1960
0.593,82376,77190,82376,1235,1960
0.594,82457,77190,82457,1237,1960
0.595,82589,77190,82589,1239,1960
0.596,82651,77190,82651,1241,1960
0.597,82715,77190,82715,1243,2088
0.598,82779,77190,82779,1245,2088
0.599,82833,77190,82833,1247,2088
0.6,82980,77190,82980,1250,2088
0.601,83212,77190,83212,1252,2088
0.602,83336,77190,83336,1254,2088
0.603,83540,77190,83540,1256,2088
0.604,83829,77190,83829,1258,2088
0.605,84079,77190,84079,1260,2088
0.606,84172,77190,84172,1262,2088
0.607,84470,77190,84470,1264,2088
0.608,84528,77190,84528,1266,2088
0.609,84670,77190,84670,1268,2088
0.61,84692,77190,84692,1270,2088
0.611,84952,77190,84952,1272,2088
0.612,85031,77190,85031,1274,2088
0.613,85108,77190,85108,1277,2088
0.614,85307,77190,85307,1279,2088
0.615,85398,77190,85398,1281,2088
0.616,85443,77190,85443,1283,2088
0.617,85545,77190,85545,1285,2088
0.618,85632,77190,85632,1287,2088
0.619,85703,77190,85703,1289,2088
0.62,85892,77190,85892,1291,2088
0.621,85933,77190,85933,1293,2088
0.622,86001,77190,86001,1295,2088
0.623,86293,77190,86293,1297,2088
0.624,86454,77190,86454,1299,2088
0.625,86597,77190,86597,1302,2088
0.626,86645,77190,86645,1304,2088
0.627,87065,82715,87065,1306,2088
0.628,87161,82715,87161,1308,2088
0.629,87541,82715,87541,1310,2088
0.63,87624,82715,87624,1312,2088
0.631,87653,82715,87653,1314,2088
0.632,87686,82715,87686,1316,2088
0.633,87760,82715,87760,1318,2088
0.634,87781,82715,87781,1320,2088
0.635,87813,82715,87813,1322,2088
0.636,87998,82715,87998,1324,2088
0.637,88090,82715,88090,1326,2216
0.638,88239,82715,88239,1329,2216
0.639,88303,82715,88303,1331,2216
0.64,88447,82715,88447,1333,2216
0.641,88469,82715,88469,1335,2216
0.642,88663,82715,88663,1337,2216
0.643,88767,82715,88767,1339,2216
0.644,88827,82715,88827,1342,2218
0.645,88831,82715,88831,1343,2218
0.646,88952,82715,88952,1345,2218
0.647,89227,82715,89227,1347,2218
0.648,89623,82715,89623,1349,2218
0.649,89677,82715,89677,1351,2218
0.65,89862,82715,89862,1354,2218
0.651,90007,82715,90007,1356,2218
0.652,90126,82715,90126,1358,2218
0.653,90350,82715,90350,1360,2218
0.654,90411,82715,90411,1362,2218
0.655,90496,82715,90496,1364,2218
0.656,90597,82715,90597,1366,2218
0.657,90788,82715,90788,1368,2218
0.658,90987,82715,90987,1370,2218
0.659,91281,82715,91281,1372,2218
0.66,91493,82715,91493,1374,2218
0.661,91536,82715,91536,1376,2218
0.662,91601,82715,91601,1378,2218
0.663,91713,82715,91713,1381,2218
0.664,91820,82715,91820,1383,2218
0.665,92129,82715,92129,1385,2218
0.666,92269,82715,92269,1387,2218
0.667,92553,88082,92553,1389,2218
0.668,92661,88082,92661,1391,2218
0.669,92732,88082,92732,1393,2218
0.67,92939,88082,92939,1395,2218
0.671,93006,88082,93006,1397,2218
0.672,93115,88082,93115,1399,2218
0.673,93169,88082,93169,1401,2218
0.674,93425,88082,93425,1403,2218
0.675,93468,88082,93468,1406,2218
0.676,93617,88082,93617,1408,2282
0.677,93721,88082,93721,1410,2282
