quantile,real_quantile,estimated_quantile,rank,real_rank,estimated_rank
0,29533,66457,29533,1,0
0.001,30652,66457,30652,2,0
0.002,32644,85828,32644,3,0
0.003,32644,85828,32644,3,0
0.004,54764,91145,54764,4,0
0.005,54764,91145,54764,4,0
0.006,58749,94760,58749,5,0
0.007,58749,94760,58749,5,0
0.008,66457,94760,66457,6,1
0.009,66457,100811,66457,6,1
0.01,69137,100811,69137,7,1
0.011,69137,105953,69137,7,1
0.012,73209,105953,73209,8,1
0.013,73209,108014,73209,8,1
0.014,77679,108014,77679,9,1
0.015,77679,108014,77679,9,1
0.016,81927,110497,81927,10,1
0.017,81927,110497,81927,10,1
0.018,85828,110797,85828,11,2
0.019,85828,110797,85828,11,2
0.02,91145,111613,91145,12,3
0.021,91145,111613,91145,12,3
0.022,92083,111613,92083,13,3
0.023,92083,112964,92083,13,3
0.024,94760,112964,94760,14,4
0.025,94760,114016,94760,14,4
0.026,96775,114016,96775,15,4
0.027,96775,116508,96775,15,4
0.028,100811,116508,100811,16,5
0.029,100811,116508,100811,16,5
0.03,105953,117745,105953,17,6
0.031,105953,117745,105953,17,6
0.032,108014,122752,108014,18,7
0.033,108014,122752,108014,18,7
0.034,110497,124318,110497,19,8
0.035,110497,124318,110497,19,8
0.036,110797,125740,110797,20,9
0.037,110797,125740,110797,20,9
0.038,111613,125740,111613,21,10
0.039,111613,126449,111613,21,10
0.04,112964,126449,112964,22,11
0.041,112964,128331,112964,22,11
0.042,113494,128331,113494,23,11
0.043,113792,129502,113792,24,11
0.044,113792,129502,113792,24,11
0.045,114016,129502,114016,25,12
0.046,114016,130330,114016,25,12
0.047,116508,130330,116508,26,13
0.048,116508,131235,116508,26,13
0.049,117745,131235,117745,27,14
0.05,117745,132998,117745,27,14
0.051,122752,132998,122752,28,15
0.052,122752,132998,122752,28,15
0.053,122924,134705,122924,29,15
0.054,122924,134705,122924,29,15
0.055,124318,136503,124318,30,16
0.056,124318,136503,124318,30,16
0.057,124480,137991,124480,31,16
0.058,124480,137991,124480,31,16
0.059,125740,137991,125740,32,17
0.06,125740,139634,125740,32,17
0.061,126449,139634,126449,33,18
0.062,126449,140737,126449,33,18
0.063,128331,140737,128331,34,19
0.064,128331,141081,128331,34,19
0.065,129502,141081,129502,35,20
0.066,129502,141081,129502,35,20
0.067,130330,141404,130330,36,21
0.068,130330,141404,130330,36,21
0.069,131235,143097,131235,37,22
0.07,131235,143097,131235,37,22
0.071,132998,143979,132998,38,23
0.072,132998,143979,132998,38,23
0.073,134705,143979,134705,39,24
0.074,134705,145235,134705,39,24
0.075,136503,145235,136503,40,25
0.076,136503,145376,136503,40,25
0.077,137991,145376,137991,41,26
0.078,137991,146663,137991,41,26
0.079,139634,146663,139634,42,27
0.08,139634,146663,139634,42,27
0.081,140737,146876,140737,43,28
0.082,140737,146876,140737,43,28
0.083,141081,147489,141081,44,29
0.084,141404,147489,141404,45,30
0.085,141404,147949,141404,45,30
0.086,143097,147949,143097,46,31
0.087,143097,147949,143097,46,31
0.088,143979,148122,143979,47,32
0.089,143979,148122,143979,47,32
0.09,145235,150850,145235,48,33
0.091,145235,150850,145235,48,33
0.092,145376,151247,145376,49,34
0.093,145376,151247,145376,49,34
0.094,146663,152876,146663,50,35
0.095,146663,152876,146663,50,35
0.096,146876,152876,146876,51,36
0.097,146876,154146,146876,51,36
0.098,147391,154146,147391,52,36
0.099,147391,156186,147391,52,36
0.1,147489,156186,147489,53,37
0.101,147489,160528,147489,53,37
0.102,147949,160528,147949,54,38
0.103,147949,160528,147949,54,38
0.104,148122,161248,148122,55,39
0.105,148122,161248,148122,55,39
0.106,148526,163465,148526,56,39
0.107,148526,163465,148526,56,39
0.108,150850,163936,150850,57,40
0.109,150850,163936,150850,57,40
0.11,151247,163936,151247,58,41
0.111,151247,169570,151247,58,41
0.112,151823,169570,151823,59,41
0.113,151823,170523,151823,59,41
0.114,152876,170523,152876,60,42
0.115,152876,170615,152876,60,42
0.116,154146,170615,154146,61,43
0.117,154146,170615,154146,61,43
0.118,154715,171485,154715,62,43
0.119,154715,171485,154715,62,43
0.12,156186,176233,156186,63,44
0.121,156186,176233,156186,63,44
0.122,157411,176894,157411,64,44
0.123,157411,176894,157411,64,44
0.124,159150,176894,159150,65,44
0.125,160022,187085,160022,66,44
0.126,160022,187085,160022,66,44
0.127,160528,187874,160528,67,45
0.128,160528,187874,160528,67,45
0.129,161248,193309,161248,68,46
0.13,161248,193309,161248,68,46
0.131,162877,193309,162877,69,46
0.132,162877,194087,162877,69,46
