quantile,real_quantile,estimated_quantile,rank,real_rank,estimated_rank
0,778,1429,778,1,0
0.001,1207,1707,1207,10,0
0.002,1287,1874,1287,18,0
0.003,1448,2057,1448,26,1
0.004,1568,2332,1568,34,2
0.005,1674,2540,1674,42,3
0.006,1814,4832,1814,51,8
0.007,1927,4832,1927,59,10
0.008,1989,4832,1989,67,13
0.009,2124,4832,2124,75,15
0.01,2218,4832,2218,83,17
0.011,2407,4832,2407,92,19
0.012,2483,4832,2483,100,22
0.013,2566,4832,2566,108,24
0.014,2675,4832,2675,116,24
0.015,2779,4832,2779,124,25
0.016,2922,4832,2922,133,25
0.017,2968,4832,2968,141,25
0.018,3088,4832,3088,149,25
0.019,3201,4832,3201,157,25
0.02,3276,4832,3276,165,25
0.021,3362,4832,3362,175,25
0.022,3413,4832,3413,182,25
0.023,3494,4832,3494,190,25
0.024,3579,4832,3579,198,25
0.025,3669,4832,3669,206,25
0.026,3755,4832,3755,214,25
0.027,3806,4832,3806,223,25
0.028,3908,4832,3908,232,25
0.029,3965,4832,3965,239,25
0.03,4006,4832,4006,247,25
0.031,4067,4832,4067,255,25
0.032,4125,4832,4125,264,25
0.033,4193,4832,4193,272,25
0.034,4253,4832,4253,280,25
0.035,4357,4832,4357,288,25
0.036,4389,4832,4389,297,25
0.037,4430,4832,4430,305,25
0.038,4460,4832,4460,313,25
0.039,4546,4832,4546,321,25
0.04,4609,4832,4609,329,25
0.041,4659,4832,4659,337,25
0.042,4701,4832,4701,346,25
0.043,4757,4832,4757,354,25
0.044,4805,4832,4805,362,25
0.045,4839,4832,4839,370,281
0.046,4894,4832,4894,378,281
0.047,4947,4832,4947,387,281
0.048,4983,4832,4983,395,281
0.049,5022,4832,5022,404,284
0.05,5056,4832,5056,411,286
0.051,5084,4832,5084,419,286
0.052,5121,4832,5121,428,286
0.053,5167,4832,5167,436,286
0.054,5217,4832,5217,444,286
0.055,5264,4832,5264,452,286
0.056,5304,4832,5304,461,286
0.057,5339,4832,5339,468,286
0.058,5400,4832,5400,477,286
0.059,5422,4832,5422,485,288
0.06,5442,4832,5442,493,288
0.061,5507,4832,5507,501,288
0.062,5546,4832,5546,509,288
0.063,5578,5022,5578,518,288
0.064,5634,5402,5634,526,288
0.065,5650,6574,5650,534,288
0.066,5675,6761,5675,542,288
0.067,5712,6761,5712,550,288
0.068,5751,6761,5751,560,288
0.069,5776,6761,5776,567,288
0.07,5825,6761,5825,575,288
0.071,5868,6761,5868,583,288
0.072,5894,6761,5894,591,290
0.073,5941,6761,5941,600,290
0.074,5965,6761,5965,608,290
0.075,5994,6761,5994,617,290
0.076,6017,6761,6017,624,290
0.077,6056,6761,6056,632,290
0.078,6084,6761,6084,640,290
0.079,6125,6761,6125,649,290
0.08,6164,6761,6164,659,290
0.081,6188,6761,6188,665,290
0.082,6200,6761,6200,673,290
0.083,6216,6761,6216,684,290
0.084,6244,6761,6244,690,290
0.085,6289,6761,6289,699,290
0.086,6345,6761,6345,706,290
0.087,6378,6761,6378,714,290
0.088,6401,6761,6401,722,290
0.089,6421,6761,6421,731,290
0.09,6442,6761,6442,740,290
0.091,6476,6761,6476,747,290
0.092,6501,6761,6501,755,290
0.093,6576,6761,6576,764,293
0.094,6618,6761,6618,772,293
0.095,6651,6761,6651,780,293
0.096,6670,6761,6670,789,293
0.097,6686,6761,6686,796,293
0.098,6704,6761,6704,804,293
0.099,6742,6761,6742,813,293
0.1,6785,6761,6785,821,549
0.101,6834,6761,6834,829,549
0.102,6846,6761,6846,837,549
0.103,6864,6761,6864,845,549
0.104,6907,6761,6907,853,549
0.105,6940,6761,6940,862,549
0.106,6975,6761,6975,870,549
0.107,7024,6761,7024,878,549
